year_hour,ac_inverter_power_per_kw,climate_zone
3401.0,166.80200000000002,5
3402.0,13.9991,5
3403.0,0.0,5
3404.0,0.0,5
3405.0,0.0,5
3406.0,0.0,5
3407.0,0.0,5
3408.0,0.0,5
3409.0,0.0,5
3410.0,0.0,5
3411.0,0.0,5
3412.0,0.0,5
3413.0,0.0,5
3414.0,67.0299,5
3415.0,227.861,5
3416.0,410.619,5
3417.0,555.018,5
3418.0,601.918,5
3419.0,711.5189999999999,5
3420.0,724.2860000000001,5
3421.0,714.2560000000001,5
3422.0,618.342,5
3423.0,491.284,5
3424.0,299.759,5
3425.0,122.82600000000001,5
3426.0,13.1061,5
3427.0,0.0,5
3428.0,0.0,5
3429.0,0.0,5
3430.0,0.0,5
3431.0,0.0,5
3432.0,0.0,5
3433.0,0.0,5
3434.0,0.0,5
3435.0,0.0,5
3436.0,0.0,5
3437.0,0.0,5
3438.0,78.3767,5
3439.0,209.31599999999997,5
3440.0,353.20599999999996,5
3441.0,474.708,5
3442.0,572.113,5
3443.0,577.565,5
3444.0,682.493,5
3445.0,678.2489999999999,5
3446.0,615.679,5
3447.0,511.485,5
3448.0,360.686,5
3449.0,161.373,5
3450.0,14.0602,5
3451.0,0.0,5
3452.0,0.0,5
3453.0,0.0,5
3454.0,0.0,5
3455.0,0.0,5
3456.0,0.0,5
3457.0,0.0,5
3458.0,0.0,5
3459.0,0.0,5
3460.0,0.0,5
3461.0,0.0,5
3462.0,67.1284,5
3463.0,223.11700000000002,5
3464.0,412.01800000000003,5
3465.0,589.479,5
3466.0,701.7339999999999,5
3467.0,758.7310000000001,5
3468.0,803.743,5
3469.0,755.453,5
3470.0,684.796,5
3471.0,538.316,5
3472.0,338.474,5
3473.0,123.431,5
3474.0,13.7764,5
3475.0,0.0,5
3476.0,0.0,5
3477.0,0.0,5
3478.0,0.0,5
3479.0,0.0,5
3480.0,0.0,5
3481.0,0.0,5
3482.0,0.0,5
3483.0,0.0,5
3484.0,0.0,5
3485.0,0.0,5
3486.0,69.5651,5
3487.0,231.375,5
3488.0,422.35900000000004,5
3489.0,586.624,5
3490.0,687.232,5
3491.0,670.935,5
3492.0,676.7919999999999,5
3493.0,644.0790000000001,5
3494.0,533.604,5
3495.0,400.408,5
3496.0,249.438,5
3497.0,93.8233,5
3498.0,14.5332,5
3499.0,0.0,5
3500.0,0.0,5
3501.0,0.0,5
3502.0,0.0,5
3503.0,0.0,5
3504.0,0.0,5
3505.0,0.0,5
3506.0,0.0,5
3507.0,0.0,5
3508.0,0.0,5
3509.0,0.0,5
3510.0,76.7956,5
3511.0,219.69299999999998,5
3512.0,385.44,5
3513.0,518.143,5
3514.0,626.351,5
3515.0,722.0210000000001,5
3516.0,706.19,5
3517.0,667.586,5
3518.0,499.034,5
3519.0,430.978,5
3520.0,283.492,5
3521.0,143.358,5
3522.0,15.5655,5
3523.0,0.0,5
3524.0,0.0,5
3525.0,0.0,5
3526.0,0.0,5
3527.0,0.0,5
3528.0,0.0,5
3529.0,0.0,5
3530.0,0.0,5
3531.0,0.0,5
3532.0,0.0,5
3533.0,0.0,5
3534.0,72.3445,5
3535.0,173.813,5
3536.0,271.841,5
3537.0,395.05800000000005,5
3538.0,481.34,5
3539.0,536.125,5
3540.0,590.258,5
3541.0,499.525,5
3542.0,402.98400000000004,5
3543.0,422.106,5
3544.0,282.533,5
3545.0,131.453,5
3546.0,15.6251,5
3547.0,0.0,5
3548.0,0.0,5
3549.0,0.0,5
3550.0,0.0,5
3551.0,0.0,5
3552.0,0.0,5
3553.0,0.0,5
3554.0,0.0,5
3555.0,0.0,5
3556.0,0.0,5
3557.0,0.0,5
3558.0,77.9066,5
3559.0,218.922,5
3560.0,385.455,5
3561.0,537.567,5
3562.0,654.115,5
3563.0,738.914,5
3564.0,767.6060000000001,5
3565.0,781.846,5
3566.0,694.171,5
3567.0,581.9780000000001,5
3568.0,377.017,5
3569.0,168.834,5
3570.0,17.8169,5
3571.0,0.0,5
3572.0,0.0,5
3573.0,0.0,5
3574.0,0.0,5
3575.0,0.0,5
3576.0,0.0,5
3577.0,0.0,5
3578.0,0.0,5
3579.0,0.0,5
3580.0,0.0,5
3581.0,0.0,5
3582.0,78.2683,5
3583.0,215.377,5
3584.0,316.004,5
3585.0,424.58099999999996,5
3586.0,491.541,5
3587.0,521.8919999999999,5
3588.0,817.4889999999999,5
3589.0,736.523,5
3590.0,655.807,5
3591.0,572.19,5
3592.0,392.81,5
3593.0,178.83900000000003,5
3594.0,18.0317,5
3595.0,0.0,5
3596.0,0.0,5
3597.0,0.0,5
3598.0,0.0,5
3599.0,0.0,5
3600.0,0.0,5
3601.0,0.0,5
3602.0,0.0,5
3603.0,0.0,5
3604.0,0.0,5
3605.0,0.0,5
3606.0,80.2776,5
3607.0,210.76,5
3608.0,333.829,5
3609.0,482.039,5
3610.0,552.9490000000001,5
3611.0,635.359,5
3612.0,593.8580000000001,5
3613.0,613.245,5
3614.0,506.251,5
3615.0,388.468,5
3616.0,253.80700000000002,5
3617.0,107.464,5
3618.0,17.3788,5
3619.0,0.0,5
3620.0,0.0,5
3621.0,0.0,5
3622.0,0.0,5
3623.0,0.0,5
3624.0,0.0,5
3625.0,0.0,5
3626.0,0.0,5
3627.0,0.0,5
3628.0,0.0,5
3629.0,0.0,5
3630.0,74.6833,5
3631.0,188.578,5
3632.0,314.225,5
3633.0,418.756,5
3634.0,501.329,5
3635.0,540.918,5
3636.0,561.465,5
3637.0,583.563,5
3638.0,567.547,5
3639.0,436.29400000000004,5
3640.0,276.406,5
3641.0,129.336,5
3642.0,16.8687,5
3643.0,0.0,5
3644.0,0.0,5
3645.0,0.0,5
3646.0,0.0,5
3647.0,0.0,5
3648.0,0.0,5
3649.0,0.0,5
3650.0,0.0,5
3651.0,0.0,5
3652.0,0.0,5
3653.0,0.0,5
3654.0,77.3061,5
3655.0,196.03599999999997,5
3656.0,319.603,5
3657.0,430.24199999999996,5
3658.0,544.433,5
3659.0,666.9739999999999,5
3660.0,625.035,5
3661.0,584.578,5
3662.0,415.095,5
3663.0,379.912,5
3664.0,250.331,5
3665.0,119.619,5
3666.0,11.8899,5
3667.0,0.0,5
3668.0,0.0,5
3669.0,0.0,5
3670.0,0.0,5
3671.0,0.0,5
3672.0,0.0,5
3673.0,0.0,5
3674.0,0.0,5
3675.0,0.0,5
3676.0,0.0,5
3677.0,0.0,5
3678.0,75.7962,5
3679.0,188.579,5
3680.0,272.296,5
3681.0,361.17800000000005,5
3682.0,422.075,5
3683.0,462.31,5
3684.0,503.574,5
3685.0,487.827,5
3686.0,480.064,5
3687.0,412.475,5
3688.0,281.131,5
3689.0,127.456,5
3690.0,18.7033,5
3691.0,0.0,5
3692.0,0.0,5
3693.0,0.0,5
3694.0,0.0,5
3695.0,0.0,5
3696.0,0.0,5
3697.0,0.0,5
3698.0,0.0,5
3699.0,0.0,5
3700.0,0.0,5
3701.0,0.0,5
3702.0,65.4807,5
3703.0,220.954,5
3704.0,401.88,5
3705.0,514.187,5
3706.0,585.253,5
3707.0,634.8530000000001,5
3708.0,668.7,5
3709.0,674.716,5
3710.0,653.033,5
3711.0,527.633,5
3712.0,370.051,5
3713.0,171.627,5
3714.0,20.2905,5
3715.0,0.0,5
3716.0,0.0,5
3717.0,0.0,5
3718.0,0.0,5
3719.0,0.0,5
3720.0,0.0,5
3721.0,0.0,5
3722.0,0.0,5
3723.0,0.0,5
3724.0,0.0,5
3725.0,0.0,5
3726.0,65.1699,5
3727.0,218.544,5
3728.0,394.139,5
3729.0,514.007,5
3730.0,607.2130000000001,5
3731.0,657.622,5
3732.0,616.859,5
3733.0,558.624,5
3734.0,481.185,5
3735.0,382.54900000000004,5
3736.0,265.35400000000004,5
3737.0,127.209,5
3738.0,19.4716,5
3739.0,0.0,5
3740.0,0.0,5
3741.0,0.0,5
3742.0,0.0,5
3743.0,0.0,5
3744.0,0.0,5
3745.0,0.0,5
3746.0,0.0,5
3747.0,0.0,5
3748.0,0.0,5
3749.0,0.0,5
3750.0,65.6902,5
3751.0,211.738,5
3752.0,368.57300000000004,5
3753.0,502.746,5
3754.0,574.63,5
3755.0,630.031,5
3756.0,595.4540000000001,5
3757.0,561.844,5
3758.0,480.4,5
3759.0,409.29400000000004,5
3760.0,261.543,5
3761.0,127.295,5
3762.0,18.2142,5
3763.0,0.0,5
3764.0,0.0,5
3765.0,0.0,5
3766.0,0.0,5
3767.0,0.0,5
3768.0,0.0,5
3769.0,0.0,5
3770.0,0.0,5
3771.0,0.0,5
3772.0,0.0,5
3773.0,0.0,5
3774.0,77.2107,5
3775.0,192.62099999999998,5
3776.0,333.725,5
3777.0,417.94,5
3778.0,527.09,5
3779.0,642.434,5
3780.0,609.97,5
3781.0,579.591,5
3782.0,522.632,5
3783.0,436.17199999999997,5
3784.0,276.74,5
3785.0,132.877,5
3786.0,21.3134,5
3787.0,0.0,5
3788.0,0.0,5
3789.0,0.0,5
3790.0,0.0,5
3791.0,0.0,5
3792.0,0.0,5
3793.0,0.0,5
3794.0,0.0,5
3795.0,0.0,5
3796.0,0.0,5
3797.0,0.0,5
3798.0,58.7277,5
3799.0,227.928,5
3800.0,433.17400000000004,5
3801.0,597.736,5
3802.0,680.6389999999999,5
3803.0,657.4110000000001,5
3804.0,676.2539999999999,5
3805.0,672.0930000000001,5
3806.0,626.674,5
3807.0,551.336,5
3808.0,364.412,5
3809.0,179.229,5
3810.0,22.2032,5
3811.0,0.0,5
3812.0,0.0,5
3813.0,0.0,5
3814.0,0.0,5
3815.0,0.0,5
3816.0,0.0,5
3817.0,0.0,5
3818.0,0.0,5
3819.0,0.0,5
3820.0,0.0,5
3821.0,0.0,5
3822.0,54.7011,5
3823.0,228.787,5
3824.0,427.668,5
3825.0,564.389,5
3826.0,654.755,5
3827.0,694.395,5
3828.0,778.686,5
3829.0,757.846,5
3830.0,684.44,5
3831.0,560.36,5
3832.0,387.12,5
3833.0,186.88,5
3834.0,22.480999999999998,5
3835.0,0.0,5
3836.0,0.0,5
3837.0,0.0,5
3838.0,0.0,5
3839.0,0.0,5
3840.0,0.0,5
3841.0,0.0,5
3842.0,0.0,5
3843.0,0.0,5
3844.0,0.0,5
3845.0,0.0,5
3846.0,77.7545,5
3847.0,202.328,5
3848.0,313.065,5
3849.0,424.259,5
3850.0,403.684,5
3851.0,392.288,5
3852.0,419.463,5
3853.0,465.55699999999996,5
3854.0,435.906,5
3855.0,410.43699999999995,5
3856.0,305.945,5
3857.0,144.205,5
3858.0,22.7341,5
3859.0,0.0,5
3860.0,0.0,5
3861.0,0.0,5
3862.0,0.0,5
3863.0,0.0,5
3864.0,0.0,5
3865.0,0.0,5
3866.0,0.0,5
3867.0,0.0,5
3868.0,0.0,5
3869.0,0.0,5
3870.0,65.2607,5
3871.0,235.81099999999998,5
3872.0,419.00800000000004,5
3873.0,570.206,5
3874.0,664.012,5
3875.0,753.1039999999999,5
3876.0,737.698,5
3877.0,783.297,5
3878.0,715.7810000000001,5
3879.0,598.558,5
3880.0,428.981,5
3881.0,213.90400000000002,5
3882.0,24.0406,5
3883.0,0.0,5
3884.0,0.0,5
3885.0,0.0,5
3886.0,0.0,5
3887.0,0.0,5
3888.0,0.0,5
3889.0,0.0,5
3890.0,0.0,5
3891.0,0.0,5
3892.0,0.0,5
3893.0,0.0,5
3894.0,72.9593,5
3895.0,219.912,5
3896.0,407.07099999999997,5
3897.0,580.339,5
3898.0,713.7460000000001,5
3899.0,701.596,5
3900.0,684.179,5
3901.0,632.085,5
3902.0,638.0840000000001,5
3903.0,505.657,5
3904.0,335.86800000000005,5
3905.0,138.036,5
3906.0,23.7924,5
3907.0,0.0,5
3908.0,0.0,5
3909.0,0.0,5
3910.0,0.0,5
3911.0,0.0,5
3912.0,0.0,5
3913.0,0.0,5
3914.0,0.0,5
3915.0,0.0,5
3916.0,0.0,5
3917.0,0.0,5
3918.0,57.0628,5
3919.0,118.152,5
3920.0,175.335,5
3921.0,256.431,5
3922.0,404.98900000000003,5
3923.0,497.176,5
3924.0,420.564,5
3925.0,447.898,5
3926.0,436.38599999999997,5
3927.0,336.19699999999995,5
3928.0,212.862,5
3929.0,100.179,5
3930.0,15.6225,5
3931.0,0.0,5
3932.0,0.0,5
3933.0,0.0,5
3934.0,0.0,5
3935.0,0.0,5
3936.0,0.0,5
3937.0,0.0,5
3938.0,0.0,5
3939.0,0.0,5
3940.0,0.0,5
3941.0,0.0,5
3942.0,51.2436,5
3943.0,231.361,5
3944.0,449.99800000000005,5
3945.0,583.953,5
3946.0,678.806,5
3947.0,640.974,5
3948.0,773.9630000000001,5
3949.0,692.008,5
3950.0,716.686,5
3951.0,614.425,5
3952.0,438.342,5
3953.0,210.855,5
3954.0,24.9917,5
3955.0,0.0,5
3956.0,0.0,5
3957.0,0.0,5
3958.0,0.0,5
3959.0,0.0,5
3960.0,0.0,5
3961.0,0.0,5
3962.0,0.0,5
3963.0,0.0,5
3964.0,0.0,5
3965.0,0.0,5
3966.0,43.0686,5
3967.0,236.55,5
3968.0,441.47,5
3969.0,603.861,5
3970.0,638.073,5
3971.0,671.26,5
3972.0,826.086,5
3973.0,798.827,5
3974.0,704.105,5
3975.0,592.987,5
3976.0,444.475,5
3977.0,214.58599999999998,5
3978.0,26.4005,5
3979.0,0.0,5
3980.0,0.0,5
3981.0,0.0,5
3982.0,0.0,5
3983.0,0.0,5
3984.0,0.0,5
3985.0,0.0,5
3986.0,0.0,5
3987.0,0.0,5
3988.0,0.0,5
3989.0,0.0,5
3990.0,76.4415,5
3991.0,201.938,5
3992.0,347.213,5
3993.0,474.913,5
3994.0,595.194,5
3995.0,674.1139999999999,5
3996.0,779.311,5
3997.0,783.077,5
3998.0,743.8789999999999,5
3999.0,585.211,5
4000.0,360.474,5
4001.0,145.157,5
4002.0,25.4925,5
4003.0,0.0,5
4004.0,0.0,5
4005.0,0.0,5
4006.0,0.0,5
4007.0,0.0,5
4008.0,0.0,5
4009.0,0.0,5
4010.0,0.0,5
4011.0,0.0,5
4012.0,0.0,5
4013.0,0.0,5
4014.0,43.4145,5
4015.0,221.308,5
4016.0,431.80699999999996,5
4017.0,578.177,5
4018.0,713.5010000000001,5
4019.0,690.008,5
4020.0,797.07,5
4021.0,781.926,5
4022.0,728.449,5
4023.0,586.7919999999999,5
4024.0,403.597,5
4025.0,198.505,5
4026.0,26.0832,5
4027.0,0.0,5
4028.0,0.0,5
4029.0,0.0,5
4030.0,0.0,5
4031.0,0.0,5
4032.0,0.0,5
4033.0,0.0,5
4034.0,0.0,5
4035.0,0.0,5
4036.0,0.0,5
4037.0,0.0,5
4038.0,45.7837,5
4039.0,226.903,5
4040.0,436.661,5
4041.0,604.251,5
4042.0,717.211,5
4043.0,781.29,5
4044.0,770.525,5
4045.0,727.947,5
4046.0,697.747,5
4047.0,556.315,5
4048.0,440.30199999999996,5
4049.0,222.59900000000002,5
4050.0,27.8379,5
4051.0,0.0,5
4052.0,0.0,5
4053.0,0.0,5
4054.0,0.0,5
4055.0,0.0,5
4056.0,0.0,5
4057.0,0.0,5
4058.0,0.0,5
4059.0,0.0,5
4060.0,0.0,5
4061.0,0.0,5
4062.0,46.9592,5
4063.0,219.878,5
4064.0,416.92800000000005,5
4065.0,538.997,5
4066.0,603.165,5
4067.0,655.971,5
4068.0,764.3910000000001,5
4069.0,769.5269999999999,5
4070.0,699.933,5
4071.0,599.466,5
4072.0,410.337,5
4073.0,209.165,5
4074.0,27.1867,5
4075.0,0.0,5
4076.0,0.0,5
4077.0,0.0,5
4078.0,0.0,5
4079.0,0.0,5
4080.0,0.0,5
4081.0,0.0,5
4082.0,0.0,5
4083.0,0.0,5
4084.0,0.0,5
4085.0,0.0,5
4086.0,66.2892,5
4087.0,220.80900000000003,5
4088.0,432.881,5
4089.0,588.559,5
4090.0,700.9110000000001,5
4091.0,773.677,5
4092.0,778.07,5
4093.0,659.304,5
4094.0,650.8290000000001,5
4095.0,507.86699999999996,5
4096.0,351.147,5
4097.0,148.815,5
4098.0,26.0945,5
4099.0,0.0,5
4100.0,0.0,5
4101.0,0.0,5
4102.0,0.0,5
4103.0,0.0,5
4104.0,0.0,5
4105.0,0.0,5
4106.0,0.0,5
4107.0,0.0,5
4108.0,0.0,5
4109.0,0.0,5
4110.0,48.0779,5
4111.0,223.377,5
4112.0,425.673,5
4113.0,600.755,5
4114.0,714.206,5
4115.0,702.413,5
4116.0,757.0169999999999,5
4117.0,767.3889999999999,5
4118.0,671.7230000000001,5
4119.0,545.701,5
4120.0,353.528,5
4121.0,155.30700000000002,5
4122.0,26.7969,5
4123.0,0.0,5
4124.0,0.0,5
4125.0,0.0,5
4126.0,0.0,5
4127.0,0.0,5
4128.0,0.0,5
4129.0,0.0,5
4130.0,0.0,5
4131.0,0.0,5
4132.0,0.0,5
4133.0,0.0,5
4134.0,73.4512,5
4135.0,204.37099999999998,5
4136.0,368.19300000000004,5
4137.0,486.221,5
4138.0,574.706,5
4139.0,655.4739999999999,5
4140.0,645.164,5
4141.0,612.563,5
4142.0,472.631,5
4143.0,263.793,5
4144.0,183.088,5
4145.0,75.7423,5
4146.0,23.4526,5
4147.0,0.0,5
4148.0,0.0,5
4149.0,0.0,5
4150.0,0.0,5
4151.0,0.0,5
4152.0,0.0,5
4153.0,0.0,5
4154.0,0.0,5
4155.0,0.0,5
4156.0,0.0,5
4157.0,0.0,5
4158.0,73.8858,5
4159.0,197.889,5
4160.0,310.519,5
4161.0,412.79699999999997,5
4162.0,509.85400000000004,5
4163.0,526.357,5
4164.0,534.321,5
4165.0,493.591,5
4166.0,396.49800000000005,5
4167.0,276.82099999999997,5
4168.0,140.078,5
4169.0,83.9477,5
4170.0,19.1031,5
4171.0,0.0,5
4172.0,0.0,5
4173.0,0.0,5
4174.0,0.0,5
4175.0,0.0,5
4176.0,0.0,5
4177.0,0.0,5
4178.0,0.0,5
4179.0,0.0,5
4180.0,0.0,5
4181.0,0.0,5
4182.0,72.7844,5
4183.0,197.358,5
4184.0,318.385,5
4185.0,424.124,5
4186.0,534.641,5
4187.0,523.447,5
4188.0,502.76099999999997,5
4189.0,370.745,5
4190.0,335.35699999999997,5
4191.0,219.813,5
4192.0,154.511,5
4193.0,83.7818,5
4194.0,22.7681,5
4195.0,0.0,5
4196.0,0.0,5
4197.0,0.0,5
4198.0,0.0,5
4199.0,0.0,5
4200.0,0.0,5
4201.0,0.0,5
4202.0,0.0,5
4203.0,0.0,5
4204.0,0.0,5
4205.0,0.0,5
4206.0,73.7597,5
4207.0,194.149,5
4208.0,347.241,5
4209.0,476.22900000000004,5
4210.0,574.743,5
4211.0,686.293,5
4212.0,646.752,5
4213.0,609.686,5
4214.0,469.844,5
4215.0,324.404,5
4216.0,211.612,5
4217.0,86.9209,5
4218.0,21.0199,5
4219.0,0.0,5
4220.0,0.0,5
4221.0,0.0,5
4222.0,0.0,5
4223.0,0.0,5
4224.0,0.0,5
4225.0,0.0,5
4226.0,0.0,5
4227.0,0.0,5
4228.0,0.0,5
4229.0,0.0,5
4230.0,70.6799,5
4231.0,181.332,5
4232.0,315.994,5
4233.0,477.281,5
4234.0,605.8430000000001,5
4235.0,699.0830000000001,5
4236.0,650.5790000000001,5
4237.0,583.511,5
4238.0,451.11400000000003,5
4239.0,348.1,5
4240.0,255.29,5
4241.0,89.0893,5
4242.0,7.062239999999999,5
4243.0,0.0,5
4244.0,0.0,5
4245.0,0.0,5
4246.0,0.0,5
4247.0,0.0,5
4248.0,0.0,5
4249.0,0.0,5
4250.0,0.0,5
4251.0,0.0,5
4252.0,0.0,5
4253.0,0.0,5
4254.0,68.9825,5
4255.0,173.765,5
4256.0,322.454,5
4257.0,477.54400000000004,5
4258.0,591.864,5
4259.0,684.477,5
4260.0,650.058,5
4261.0,619.393,5
4262.0,488.365,5
4263.0,394.06300000000005,5
4264.0,262.509,5
4265.0,92.17399999999999,5
4266.0,7.1298699999999995,5
4267.0,0.0,5
4268.0,0.0,5
4269.0,0.0,5
4270.0,0.0,5
4271.0,0.0,5
4272.0,0.0,5
4273.0,0.0,5
4274.0,0.0,5
4275.0,0.0,5
4276.0,0.0,5
4277.0,0.0,5
4278.0,69.5684,5
4279.0,185.457,5
4280.0,330.095,5
4281.0,499.87,5
4282.0,632.192,5
4283.0,730.9630000000001,5
4284.0,716.541,5
4285.0,663.922,5
4286.0,589.227,5
4287.0,479.556,5
4288.0,314.723,5
4289.0,160.30100000000002,5
4290.0,26.5741,5
4291.0,0.0,5
4292.0,0.0,5
4293.0,0.0,5
4294.0,0.0,5
4295.0,0.0,5
4296.0,0.0,5
4297.0,0.0,5
4298.0,0.0,5
4299.0,0.0,5
4300.0,0.0,5
4301.0,0.0,5
4302.0,70.4305,5
4303.0,197.93,5
4304.0,356.75300000000004,5
4305.0,480.774,5
4306.0,615.821,5
4307.0,692.562,5
4308.0,725.438,5
4309.0,738.6610000000001,5
4310.0,647.135,5
4311.0,591.0459999999999,5
4312.0,417.13599999999997,5
4313.0,210.169,5
4314.0,30.6432,5
4315.0,0.0,5
4316.0,0.0,5
4317.0,0.0,5
4318.0,0.0,5
4319.0,0.0,5
4320.0,0.0,5
4321.0,0.0,5
4322.0,0.0,5
4323.0,0.0,5
4324.0,0.0,5
4325.0,0.0,5
4326.0,39.1543,5
4327.0,215.63400000000001,5
4328.0,433.656,5
4329.0,589.43,5
4330.0,680.285,5
4331.0,737.7719999999999,5
4332.0,785.898,5
4333.0,781.02,5
4334.0,702.796,5
4335.0,585.941,5
4336.0,404.651,5
4337.0,211.335,5
4338.0,29.8847,5
4339.0,0.0,5
4340.0,0.0,5
4341.0,0.0,5
4342.0,0.0,5
4343.0,0.0,5
4344.0,0.0,5
4345.0,0.0,5
4346.0,0.0,5
4347.0,0.0,5
4348.0,0.0,5
4349.0,0.0,5
4350.0,56.1246,5
4351.0,205.813,5
4352.0,390.292,5
4353.0,525.033,5
4354.0,626.758,5
4355.0,722.569,5
4356.0,769.885,5
4357.0,727.2510000000001,5
4358.0,655.818,5
4359.0,505.855,5
4360.0,374.777,5
4361.0,190.722,5
4362.0,28.9241,5
4363.0,0.0,5
4364.0,0.0,5
4365.0,0.0,5
4366.0,0.0,5
4367.0,0.0,5
4368.0,0.0,5
4369.0,0.0,5
4370.0,0.0,5
4371.0,0.0,5
4372.0,0.0,5
4373.0,0.0,5
4374.0,54.3725,5
4375.0,207.25400000000002,5
4376.0,393.585,5
4377.0,557.439,5
4378.0,678.8760000000001,5
4379.0,592.8330000000001,5
4380.0,604.0169999999999,5
4381.0,583.195,5
4382.0,539.528,5
4383.0,434.15,5
4384.0,270.064,5
4385.0,125.792,5
4386.0,19.7927,5
4387.0,0.0,5
4388.0,0.0,5
4389.0,0.0,5
4390.0,0.0,5
4391.0,0.0,5
4392.0,0.0,5
4393.0,0.0,5
4394.0,0.0,5
4395.0,0.0,5
4396.0,0.0,5
4397.0,0.0,5
4398.0,69.8107,5
4399.0,192.61599999999999,5
4400.0,332.051,5
4401.0,455.902,5
4402.0,556.7330000000001,5
4403.0,631.9119999999999,5
4404.0,627.114,5
4405.0,600.859,5
4406.0,542.293,5
4407.0,431.23699999999997,5
4408.0,292.257,5
4409.0,152.638,5
4410.0,27.6701,5
4411.0,0.0,5
4412.0,0.0,5
4413.0,0.0,5
4414.0,0.0,5
4415.0,0.0,5
4416.0,0.0,5
4417.0,0.0,5
4418.0,0.0,5
4419.0,0.0,5
4420.0,0.0,5
4421.0,0.0,5
4422.0,54.3912,5
4423.0,206.891,5
4424.0,375.12,5
4425.0,573.178,5
4426.0,715.988,5
4427.0,779.779,5
4428.0,802.462,5
4429.0,769.007,5
4430.0,687.235,5
4431.0,570.981,5
4432.0,393.414,5
4433.0,199.328,5
4434.0,29.8074,5
4435.0,0.0,5
4436.0,0.0,5
4437.0,0.0,5
4438.0,0.0,5
4439.0,0.0,5
4440.0,0.0,5
4441.0,0.0,5
4442.0,0.0,5
4443.0,0.0,5
4444.0,0.0,5
4445.0,0.0,5
4446.0,66.6533,5
4447.0,205.28799999999998,5
4448.0,382.056,5
4449.0,547.101,5
4450.0,665.1439999999999,5
4451.0,724.195,5
4452.0,774.914,5
4453.0,772.2139999999999,5
4454.0,721.7439999999999,5
4455.0,539.656,5
4456.0,340.00699999999995,5
4457.0,161.80700000000002,5
4458.0,30.1277,5
4459.0,0.0,5
4460.0,0.0,5
4461.0,0.0,5
4462.0,0.0,5
4463.0,0.0,5
4464.0,0.0,5
4465.0,0.0,5
4466.0,0.0,5
4467.0,0.0,5
4468.0,0.0,5
4469.0,0.0,5
4470.0,47.0889,5
4471.0,202.47,5
4472.0,413.86699999999996,5
4473.0,580.0740000000001,5
4474.0,697.097,5
4475.0,771.204,5
4476.0,786.335,5
4477.0,763.041,5
4478.0,691.577,5
4479.0,602.115,5
4480.0,407.50300000000004,5
4481.0,229.91299999999998,5
4482.0,32.9745,5
4483.0,0.0,5
4484.0,0.0,5
4485.0,0.0,5
4486.0,0.0,5
4487.0,0.0,5
4488.0,0.0,5
4489.0,0.0,5
4490.0,0.0,5
4491.0,0.0,5
4492.0,0.0,5
4493.0,0.0,5
4494.0,56.1104,5
4495.0,198.02200000000002,5
4496.0,346.795,5
4497.0,481.004,5
4498.0,540.062,5
4499.0,614.4259999999999,5
4500.0,566.14,5
4501.0,526.052,5
4502.0,542.871,5
4503.0,433.539,5
4504.0,301.15,5
4505.0,147.159,5
4506.0,29.8502,5
4507.0,0.0,5
4508.0,0.0,5
4509.0,0.0,5
4510.0,0.0,5
4511.0,0.0,5
4512.0,0.0,5
4513.0,0.0,5
4514.0,0.0,5
4515.0,0.0,5
4516.0,0.0,5
4517.0,0.0,5
4518.0,58.0081,5
4519.0,199.90200000000002,5
4520.0,378.542,5
4521.0,466.395,5
4522.0,481.35699999999997,5
4523.0,545.644,5
4524.0,580.637,5
4525.0,548.589,5
4526.0,490.663,5
4527.0,386.288,5
4528.0,264.97900000000004,5
4529.0,148.866,5
4530.0,28.1315,5
4531.0,0.0,5
4532.0,0.0,5
4533.0,0.0,5
4534.0,0.0,5
4535.0,0.0,5
4536.0,0.0,5
4537.0,0.0,5
4538.0,0.0,5
4539.0,0.0,5
4540.0,0.0,5
4541.0,0.0,5
4542.0,64.6997,5
4543.0,172.455,5
4544.0,308.79900000000004,5
4545.0,395.538,5
4546.0,520.115,5
4547.0,598.472,5
4548.0,630.251,5
4549.0,550.88,5
4550.0,260.745,5
4551.0,248.326,5
4552.0,194.454,5
4553.0,94.976,5
4554.0,14.777999999999999,5
4555.0,0.0,5
4556.0,0.0,5
4557.0,0.0,5
4558.0,0.0,5
4559.0,0.0,5
4560.0,0.0,5
4561.0,0.0,5
4562.0,0.0,5
4563.0,0.0,5
4564.0,0.0,5
4565.0,0.0,5
4566.0,55.0216,5
4567.0,200.236,5
4568.0,376.186,5
4569.0,512.235,5
4570.0,588.901,5
4571.0,548.398,5
4572.0,596.9159999999999,5
4573.0,435.051,5
4574.0,414.589,5
4575.0,365.772,5
4576.0,326.177,5
4577.0,159.219,5
4578.0,29.3378,5
4579.0,0.0,5
4580.0,0.0,5
4581.0,0.0,5
4582.0,0.0,5
4583.0,0.0,5
4584.0,0.0,5
4585.0,0.0,5
4586.0,0.0,5
4587.0,0.0,5
4588.0,0.0,5
4589.0,0.0,5
4590.0,48.9667,5
4591.0,200.625,5
4592.0,381.506,5
4593.0,526.1519999999999,5
4594.0,638.078,5
4595.0,750.4960000000001,5
4596.0,764.429,5
4597.0,707.457,5
4598.0,696.7489999999999,5
4599.0,416.77099999999996,5
4600.0,232.645,5
4601.0,62.9057,5
4602.0,12.9712,5
4603.0,0.0,5
4604.0,0.0,5
4605.0,0.0,5
4606.0,0.0,5
4607.0,0.0,5
4608.0,0.0,5
4609.0,0.0,5
