month,day_type,hour,minutes,non_shiftable_load,indoor_dry_bulb_temperature,cooling_demand,heating_demand,hvac_mode,dhw_demand,solar_generation
8,1,8,45,0.082000,15.670000,0.075000,0.000000,1,0.000000,0.000000
8,1,9,0,0.082000,16.710000,0.125000,0.000000,1,0.000000,0.000000
8,1,9,15,0.082000,16.710000,0.125000,0.000000,1,0.000000,0.000000
8,1,9,30,0.082000,16.710000,0.125000,0.000000,1,0.000000,0.000000
8,1,9,45,0.082000,16.710000,0.125000,0.000000,1,0.000000,0.000000
8,1,10,0,0.082000,18.810000,0.175000,0.000000,1,0.000000,0.000000
8,1,10,15,0.082000,18.810000,0.175000,0.000000,1,0.000000,0.000000
8,1,10,30,0.082000,18.810000,0.175000,0.000000,1,0.000000,0.000000
8,1,10,45,0.082000,18.810000,0.175000,0.000000,1,0.000000,0.000000
8,1,11,0,0.082000,21.370000,0.200000,0.000000,1,0.000000,0.000000
8,1,11,15,0.082000,21.370000,0.200000,0.000000,1,0.000000,0.000000
8,1,11,30,0.082000,21.370000,0.200000,0.000000,1,0.000000,0.000000
8,1,11,45,0.082000,21.370000,0.200000,0.000000,1,0.000000,0.000000
8,1,12,0,0.082000,23.440000,0.225000,0.000000,1,0.000000,0.000000
8,1,12,15,0.082000,23.440000,0.225000,0.000000,1,0.000000,0.000000
8,1,12,30,0.082000,23.440000,0.225000,0.000000,1,0.000000,0.000000
8,1,12,45,0.082000,23.440000,0.225000,0.000000,1,0.000000,0.000000
8,1,13,0,0.082000,24.510000,0.250000,0.000000,1,0.000000,0.000000
8,1,13,15,0.082000,24.510000,0.250000,0.000000,1,0.000000,0.000000
8,1,13,30,0.082000,24.510000,0.250000,0.000000,1,0.000000,0.000000
8,1,13,45,0.082000,24.510000,0.250000,0.000000,1,0.000000,0.000000
8,1,14,0,0.082000,25.390000,0.250000,0.000000,1,0.000000,0.000000
8,1,14,15,0.082000,25.390000,0.250000,0.000000,1,0.000000,0.000000
8,1,14,30,0.082000,25.390000,0.250000,0.000000,1,0.000000,0.000000
8,1,14,45,0.082000,25.390000,0.250000,0.000000,1,0.000000,0.000000
8,1,15,0,0.082000,25.970000,0.250000,0.000000,1,0.000000,0.000000
8,1,15,15,0.082000,25.970000,0.250000,0.000000,1,0.000000,0.000000
8,1,15,30,0.082000,25.970000,0.250000,0.000000,1,0.000000,0.000000
8,1,15,45,0.082000,25.970000,0.250000,0.000000,1,0.000000,0.000000
8,1,16,0,0.082000,25.880000,0.225000,0.000000,1,0.000000,0.000000
8,1,16,15,0.082000,25.880000,0.225000,0.000000,1,0.000000,0.000000
8,1,16,30,0.082000,25.880000,0.225000,0.000000,1,0.000000,0.000000
8,1,16,45,0.082000,25.880000,0.225000,0.000000,1,0.000000,0.000000
8,1,17,0,0.082000,25.390000,0.200000,0.000000,1,0.000000,0.000000
8,1,17,15,0.082000,25.390000,0.200000,0.000000,1,0.000000,0.000000
8,1,17,30,0.082000,25.390000,0.200000,0.000000,1,0.000000,0.000000
8,1,17,45,0.082000,25.390000,0.200000,0.000000,1,0.000000,0.000000
8,1,18,0,0.082000,24.120000,0.175000,0.000000,1,0.000000,0.000000
8,1,18,15,0.082000,24.120000,0.175000,0.000000,1,0.000000,0.000000
8,1,18,30,0.082000,24.120000,0.175000,0.000000,1,0.000000,0.000000
8,1,18,45,0.082000,24.120000,0.175000,0.000000,1,0.000000,0.000000
8,1,19,0,0.082000,22.730000,0.125000,0.000000,1,0.000000,0.000000
8,1,19,15,0.082000,22.730000,0.125000,0.000000,1,0.000000,0.000000
8,1,19,30,0.082000,22.730000,0.125000,0.000000,1,0.000000,0.000000
8,1,19,45,0.082000,22.730000,0.125000,0.000000,1,0.000000,0.000000
8,1,20,0,0.082000,21.430000,0.075000,0.000000,1,0.000000,0.000000
8,1,20,15,0.082000,21.430000,0.075000,0.000000,1,0.000000,0.000000
8,1,20,30,0.082000,21.430000,0.075000,0.000000,1,0.000000,0.000000
8,1,20,45,0.082000,21.430000,0.075000,0.000000,1,0.000000,0.000000
8,1,21,0,0.082000,19.630000,0.050000,0.000000,1,0.000000,0.000000
8,1,21,15,0.082000,19.630000,0.050000,0.000000,1,0.000000,0.000000
8,1,21,30,0.082000,19.630000,0.050000,0.000000,1,0.000000,0.000000
8,1,21,45,0.082000,19.630000,0.050000,0.000000,1,0.000000,0.000000
8,1,22,0,0.082000,18.520000,0.025000,0.000000,1,0.000000,0.000000
8,1,22,15,0.082000,18.520000,0.025000,0.000000,1,0.000000,0.000000
8,1,22,30,0.082000,18.520000,0.025000,0.000000,1,0.000000,0.000000
8,1,22,45,0.082000,18.520000,0.025000,0.000000,1,0.000000,0.000000
8,1,23,0,0.082000,18.100000,0.000000,0.000000,1,0.000000,0.000000
8,1,23,15,0.082000,18.100000,0.000000,0.000000,1,0.000000,0.000000
8,1,23,30,0.082000,18.100000,0.000000,0.000000,1,0.000000,0.000000
8,1,23,45,0.082000,18.100000,0.000000,0.000000,1,0.000000,0.000000
8,1,24,0,0.082000,17.900000,0.000000,0.000000,1,0.000000,0.000000
8,1,24,15,0.082000,17.900000,0.000000,0.000000,1,0.000000,0.000000
8,1,24,30,0.082000,17.900000,0.000000,0.000000,1,0.000000,0.000000
8,1,24,45,0.082000,17.900000,0.000000,0.000000,1,0.000000,0.000000
8,2,1,0,0.082000,17.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,1,15,0.082000,17.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,1,30,0.082000,17.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,1,45,0.082000,17.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,2,0,0.082000,17.100000,0.000000,0.000000,1,0.000000,0.000000
8,2,2,15,0.082000,17.100000,0.000000,0.000000,1,0.000000,0.000000
8,2,2,30,0.082000,17.100000,0.000000,0.000000,1,0.000000,0.000000
8,2,2,45,0.082000,17.100000,0.000000,0.000000,1,0.000000,0.000000
8,2,3,0,0.082000,16.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,3,15,0.082000,16.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,3,30,0.082000,16.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,3,45,0.082000,16.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,4,0,0.082000,16.100000,0.000000,0.000000,1,0.000000,0.000000
8,2,4,15,0.082000,16.100000,0.000000,0.000000,1,0.000000,0.000000
8,2,4,30,0.082000,16.100000,0.000000,0.000000,1,0.000000,0.000000
8,2,4,45,0.082000,16.100000,0.000000,0.000000,1,0.000000,0.000000
8,2,5,0,0.082000,15.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,5,15,0.082000,15.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,5,30,0.082000,15.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,5,45,0.082000,15.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,6,0,0.082000,15.400000,0.000000,0.000000,1,0.000000,0.000000
8,2,6,15,0.082000,15.400000,0.000000,0.000000,1,0.000000,0.000000
8,2,6,30,0.082000,15.400000,0.000000,0.000000,1,0.000000,0.000000
8,2,6,45,0.082000,15.400000,0.000000,0.000000,1,0.000000,0.000000
8,2,7,0,0.082000,15.030000,0.025000,0.000000,1,0.000000,0.000000
8,2,7,15,0.082000,15.030000,0.025000,0.000000,1,0.000000,0.000000
8,2,7,30,0.082000,15.030000,0.025000,0.000000,1,0.000000,0.000000
8,2,7,45,0.082000,15.030000,0.025000,0.000000,1,0.000000,0.000000
8,2,8,0,0.082000,14.680000,0.075000,0.000000,1,0.000000,0.000000
8,2,8,15,0.082000,14.680000,0.075000,0.000000,1,0.000000,0.000000
8,2,8,30,0.082000,14.680000,0.075000,0.000000,1,0.000000,0.000000
8,2,8,45,0.082000,14.680000,0.075000,0.000000,1,0.000000,0.000000
8,2,9,0,0.082000,16.010000,0.125000,0.000000,1,0.000000,0.000000
8,2,9,15,0.082000,16.010000,0.125000,0.000000,1,0.000000,0.000000
8,2,9,30,0.082000,16.010000,0.125000,0.000000,1,0.000000,0.000000
8,2,9,45,0.082000,16.010000,0.125000,0.000000,1,0.000000,0.000000
8,2,10,0,0.082000,18.220000,0.175000,0.000000,1,0.000000,0.000000
8,2,10,15,0.082000,18.220000,0.175000,0.000000,1,0.000000,0.000000
8,2,10,30,0.082000,18.220000,0.175000,0.000000,1,0.000000,0.000000
8,2,10,45,0.082000,18.220000,0.175000,0.000000,1,0.000000,0.000000
8,2,11,0,0.082000,20.590000,0.200000,0.000000,1,0.000000,0.000000
8,2,11,15,0.082000,20.590000,0.200000,0.000000,1,0.000000,0.000000
8,2,11,30,0.082000,20.590000,0.200000,0.000000,1,0.000000,0.000000
8,2,11,45,0.082000,20.590000,0.200000,0.000000,1,0.000000,0.000000
8,2,12,0,0.082000,22.650000,0.225000,0.000000,1,0.000000,0.000000
8,2,12,15,0.082000,22.650000,0.225000,0.000000,1,0.000000,0.000000
8,2,12,30,0.082000,22.650000,0.225000,0.000000,1,0.000000,0.000000
8,2,12,45,0.082000,22.650000,0.225000,0.000000,1,0.000000,0.000000
8,2,13,0,0.082000,24.030000,0.250000,0.000000,1,0.000000,0.000000
8,2,13,15,0.082000,24.030000,0.250000,0.000000,1,0.000000,0.000000
8,2,13,30,0.082000,24.030000,0.250000,0.000000,1,0.000000,0.000000
8,2,13,45,0.082000,24.030000,0.250000,0.000000,1,0.000000,0.000000
8,2,14,0,0.082000,24.710000,0.250000,0.000000,1,0.000000,0.000000
8,2,14,15,0.082000,24.710000,0.250000,0.000000,1,0.000000,0.000000
8,2,14,30,0.082000,24.710000,0.250000,0.000000,1,0.000000,0.000000
8,2,14,45,0.082000,24.710000,0.250000,0.000000,1,0.000000,0.000000
8,2,15,0,0.082000,24.710000,0.250000,0.000000,1,0.000000,0.000000
8,2,15,15,0.082000,24.710000,0.250000,0.000000,1,0.000000,0.000000
8,2,15,30,0.082000,24.710000,0.250000,0.000000,1,0.000000,0.000000
8,2,15,45,0.082000,24.710000,0.250000,0.000000,1,0.000000,0.000000
8,2,16,0,0.082000,24.410000,0.225000,0.000000,1,0.000000,0.000000
8,2,16,15,0.082000,24.410000,0.225000,0.000000,1,0.000000,0.000000
8,2,16,30,0.082000,24.410000,0.225000,0.000000,1,0.000000,0.000000
8,2,16,45,0.082000,24.410000,0.225000,0.000000,1,0.000000,0.000000
8,2,17,0,0.082000,23.330000,0.200000,0.000000,1,0.000000,0.000000
8,2,17,15,0.082000,23.330000,0.200000,0.000000,1,0.000000,0.000000
8,2,17,30,0.082000,23.330000,0.200000,0.000000,1,0.000000,0.000000
8,2,17,45,0.082000,23.330000,0.200000,0.000000,1,0.000000,0.000000
8,2,18,0,0.082000,22.450000,0.175000,0.000000,1,0.000000,0.000000
8,2,18,15,0.082000,22.450000,0.175000,0.000000,1,0.000000,0.000000
8,2,18,30,0.082000,22.450000,0.175000,0.000000,1,0.000000,0.000000
8,2,18,45,0.082000,22.450000,0.175000,0.000000,1,0.000000,0.000000
8,2,19,0,0.082000,21.450000,0.125000,0.000000,1,0.000000,0.000000
8,2,19,15,0.082000,21.450000,0.125000,0.000000,1,0.000000,0.000000
8,2,19,30,0.082000,21.450000,0.125000,0.000000,1,0.000000,0.000000
8,2,19,45,0.082000,21.450000,0.125000,0.000000,1,0.000000,0.000000
8,2,20,0,0.082000,20.340000,0.075000,0.000000,1,0.000000,0.000000
8,2,20,15,0.082000,20.340000,0.075000,0.000000,1,0.000000,0.000000
8,2,20,30,0.082000,20.340000,0.075000,0.000000,1,0.000000,0.000000
8,2,20,45,0.082000,20.340000,0.075000,0.000000,1,0.000000,0.000000
8,2,21,0,0.082000,19.030000,0.050000,0.000000,1,0.000000,0.000000
8,2,21,15,0.082000,19.030000,0.050000,0.000000,1,0.000000,0.000000
8,2,21,30,0.082000,19.030000,0.050000,0.000000,1,0.000000,0.000000
8,2,21,45,0.082000,19.030000,0.050000,0.000000,1,0.000000,0.000000
8,2,22,0,0.082000,18.120000,0.025000,0.000000,1,0.000000,0.000000
8,2,22,15,0.082000,18.120000,0.025000,0.000000,1,0.000000,0.000000
8,2,22,30,0.082000,18.120000,0.025000,0.000000,1,0.000000,0.000000
8,2,22,45,0.082000,18.120000,0.025000,0.000000,1,0.000000,0.000000
8,2,23,0,0.082000,17.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,23,15,0.082000,17.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,23,30,0.082000,17.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,23,45,0.082000,17.600000,0.000000,0.000000,1,0.000000,0.000000
8,2,24,0,0.082000,17.200000,0.000000,0.000000,1,0.000000,0.000000
8,2,24,15,0.082000,17.200000,0.000000,0.000000,1,0.000000,0.000000
8,2,24,30,0.082000,17.200000,0.000000,0.000000,1,0.000000,0.000000
8,2,24,45,0.082000,17.200000,0.000000,0.000000,1,0.000000,0.000000
8,3,1,0,0.082000,16.600000,0.000000,0.000000,1,0.000000,0.000000
8,3,1,15,0.082000,16.600000,0.000000,0.000000,1,0.000000,0.000000
8,3,1,30,0.082000,16.600000,0.000000,0.000000,1,0.000000,0.000000
8,3,1,45,0.082000,16.600000,0.000000,0.000000,1,0.000000,0.000000
8,3,2,0,0.082000,16.300000,0.000000,0.000000,1,0.000000,0.000000
8,3,2,15,0.082000,16.300000,0.000000,0.000000,1,0.000000,0.000000
8,3,2,30,0.082000,16.300000,0.000000,0.000000,1,0.000000,0.000000
8,3,2,45,0.082000,16.300000,0.000000,0.000000,1,0.000000,0.000000
8,3,3,0,0.082000,16.300000,0.000000,0.000000,1,0.000000,0.000000
8,3,3,15,0.082000,16.300000,0.000000,0.000000,1,0.000000,0.000000
8,3,3,30,0.082000,16.300000,0.000000,0.000000,1,0.000000,0.000000
8,3,3,45,0.082000,16.300000,0.000000,0.000000,1,0.000000,0.000000
8,3,4,0,0.082000,16.000000,0.000000,0.000000,1,0.000000,0.000000
8,3,4,15,0.082000,16.000000,0.000000,0.000000,1,0.000000,0.000000
8,3,4,30,0.082000,16.000000,0.000000,0.000000,1,0.000000,0.000000
8,3,4,45,0.082000,16.000000,0.000000,0.000000,1,0.000000,0.000000
8,3,5,0,0.082000,15.700000,0.000000,0.000000,1,0.000000,0.000000
8,3,5,15,0.082000,15.700000,0.000000,0.000000,1,0.000000,0.000000
8,3,5,30,0.082000,15.700000,0.000000,0.000000,1,0.000000,0.000000
8,3,5,45,0.082000,15.700000,0.000000,0.000000,1,0.000000,0.000000
8,3,6,0,0.082000,15.400000,0.000000,0.000000,1,0.000000,0.000000
8,3,6,15,0.082000,15.400000,0.000000,0.000000,1,0.000000,0.000000
8,3,6,30,0.082000,15.400000,0.000000,0.000000,1,0.000000,0.000000
8,3,6,45,0.082000,15.400000,0.000000,0.000000,1,0.000000,0.000000
8,3,7,0,0.082000,15.120000,0.025000,0.000000,1,0.000000,0.000000
8,3,7,15,0.082000,15.120000,0.025000,0.000000,1,0.000000,0.000000
8,3,7,30,0.082000,15.120000,0.025000,0.000000,1,0.000000,0.000000
8,3,7,45,0.082000,15.120000,0.025000,0.000000,1,0.000000,0.000000
8,3,8,0,0.082000,15.080000,0.075000,0.000000,1,0.000000,0.000000
8,3,8,15,0.082000,15.080000,0.075000,0.000000,1,0.000000,0.000000
8,3,8,30,0.082000,15.080000,0.075000,0.000000,1,0.000000,0.000000
8,3,8,45,0.082000,15.080000,0.075000,0.000000,1,0.000000,0.000000
8,3,9,0,0.082000,16.610000,0.125000,0.000000,1,0.000000,0.000000
8,3,9,15,0.082000,16.610000,0.125000,0.000000,1,0.000000,0.000000
8,3,9,30,0.082000,16.610000,0.125000,0.000000,1,0.000000,0.000000
8,3,9,45,0.082000,16.610000,0.125000,0.000000,1,0.000000,0.000000
8,3,10,0,0.082000,18.610000,0.175000,0.000000,1,0.000000,0.000000
8,3,10,15,0.082000,18.610000,0.175000,0.000000,1,0.000000,0.000000
8,3,10,30,0.082000,18.610000,0.175000,0.000000,1,0.000000,0.000000
8,3,10,45,0.082000,18.610000,0.175000,0.000000,1,0.000000,0.000000
8,3,11,0,0.082000,20.690000,0.200000,0.000000,1,0.000000,0.000000
8,3,11,15,0.082000,20.690000,0.200000,0.000000,1,0.000000,0.000000
8,3,11,30,0.082000,20.690000,0.200000,0.000000,1,0.000000,0.000000
8,3,11,45,0.082000,20.690000,0.200000,0.000000,1,0.000000,0.000000
8,3,12,0,0.082000,22.750000,0.225000,0.000000,1,0.000000,0.000000
8,3,12,15,0.082000,22.750000,0.225000,0.000000,1,0.000000,0.000000
8,3,12,30,0.082000,22.750000,0.225000,0.000000,1,0.000000,0.000000
8,3,12,45,0.082000,22.750000,0.225000,0.000000,1,0.000000,0.000000
8,3,13,0,0.082000,24.120000,0.250000,0.000000,1,0.000000,0.000000
8,3,13,15,0.082000,24.120000,0.250000,0.000000,1,0.000000,0.000000
8,3,13,30,0.082000,24.120000,0.250000,0.000000,1,0.000000,0.000000
8,3,13,45,0.082000,24.120000,0.250000,0.000000,1,0.000000,0.000000
8,3,14,0,0.082000,24.710000,0.250000,0.000000,1,0.000000,0.000000
8,3,14,15,0.082000,24.710000,0.250000,0.000000,1,0.000000,0.000000
8,3,14,30,0.082000,24.710000,0.250000,0.000000,1,0.000000,0.000000
8,3,14,45,0.082000,24.710000,0.250000,0.000000,1,0.000000,0.000000
8,3,15,0,0.082000,25.100000,0.250000,0.000000,1,0.000000,0.000000
8,3,15,15,0.082000,25.100000,0.250000,0.000000,1,0.000000,0.000000
8,3,15,30,0.082000,25.100000,0.250000,0.000000,1,0.000000,0.000000
8,3,15,45,0.082000,25.100000,0.250000,0.000000,1,0.000000,0.000000
8,3,16,0,0.082000,24.610000,0.225000,0.000000,1,0.000000,0.000000
8,3,16,15,0.082000,24.610000,0.225000,0.000000,1,0.000000,0.000000
8,3,16,30,0.082000,24.610000,0.225000,0.000000,1,0.000000,0.000000
8,3,16,45,0.082000,24.610000,0.225000,0.000000,1,0.000000,0.000000
8,3,17,0,0.082000,23.240000,0.200000,0.000000,1,0.000000,0.000000
8,3,17,15,0.082000,23.240000,0.200000,0.000000,1,0.000000,0.000000
8,3,17,30,0.082000,23.240000,0.200000,0.000000,1,0.000000,0.000000
8,3,17,45,0.082000,23.240000,0.200000,0.000000,1,0.000000,0.000000
8,3,18,0,0.082000,22.740000,0.175000,0.000000,1,0.000000,0.000000
8,3,18,15,0.082000,22.740000,0.175000,0.000000,1,0.000000,0.000000
8,3,18,30,0.082000,22.740000,0.175000,0.000000,1,0.000000,0.000000
8,3,18,45,0.082000,22.740000,0.175000,0.000000,1,0.000000,0.000000
8,3,19,0,0.082000,21.640000,0.125000,0.000000,1,0.000000,0.000000
8,3,19,15,0.082000,21.640000,0.125000,0.000000,1,0.000000,0.000000
8,3,19,30,0.082000,21.640000,0.125000,0.000000,1,0.000000,0.000000
8,3,19,45,0.082000,21.640000,0.125000,0.000000,1,0.000000,0.000000
8,3,20,0,0.082000,20.430000,0.075000,0.000000,1,0.000000,0.000000
8,3,20,15,0.082000,20.430000,0.075000,0.000000,1,0.000000,0.000000
8,3,20,30,0.082000,20.430000,0.075000,0.000000,1,0.000000,0.000000
8,3,20,45,0.082000,20.430000,0.075000,0.000000,1,0.000000,0.000000
8,3,21,0,0.082000,19.030000,0.050000,0.000000,1,0.000000,0.000000
8,3,21,15,0.082000,19.030000,0.050000,0.000000,1,0.000000,0.000000
8,3,21,30,0.082000,19.030000,0.050000,0.000000,1,0.000000,0.000000
8,3,21,45,0.082000,19.030000,0.050000,0.000000,1,0.000000,0.000000
8,3,22,0,0.082000,18.120000,0.025000,0.000000,1,0.000000,0.000000
8,3,22,15,0.082000,18.120000,0.025000,0.000000,1,0.000000,0.000000
8,3,22,30,0.082000,18.120000,0.025000,0.000000,1,0.000000,0.000000
8,3,22,45,0.082000,18.120000,0.025000,0.000000,1,0.000000,0.000000
8,3,23,0,0.082000,17.700000,0.000000,0.000000,1,0.000000,0.000000
8,3,23,15,0.082000,17.700000,0.000000,0.000000,1,0.000000,0.000000
8,3,23,30,0.082000,17.700000,0.000000,0.000000,1,0.000000,0.000000
8,3,23,45,0.082000,17.700000,0.000000,0.000000,1,0.000000,0.000000
8,3,24,0,0.082000,17.400000,0.000000,0.000000,1,0.000000,0.000000
8,3,24,15,0.082000,17.400000,0.000000,0.000000,1,0.000000,0.000000
8,3,24,30,0.082000,17.400000,0.000000,0.000000,1,0.000000,0.000000
8,3,24,45,0.082000,17.400000,0.000000,0.000000,1,0.000000,0.000000
8,4,1,0,0.082000,16.900000,0.000000,0.000000,1,0.000000,0.000000
8,4,1,15,0.082000,16.900000,0.000000,0.000000,1,0.000000,0.000000
8,4,1,30,0.082000,16.900000,0.000000,0.000000,1,0.000000,0.000000
8,4,1,45,0.082000,16.900000,0.000000,0.000000,1,0.000000,0.000000
8,4,2,0,0.082000,16.600000,0.000000,0.000000,1,0.000000,0.000000
8,4,2,15,0.082000,16.600000,0.000000,0.000000,1,0.000000,0.000000
8,4,2,30,0.082000,16.600000,0.000000,0.000000,1,0.000000,0.000000
8,4,2,45,0.082000,16.600000,0.000000,0.000000,1,0.000000,0.000000
8,4,3,0,0.082000,16.000000,0.000000,0.000000,1,0.000000,0.000000
8,4,3,15,0.082000,16.000000,0.000000,0.000000,1,0.000000,0.000000
8,4,3,30,0.082000,16.000000,0.000000,0.000000,1,0.000000,0.000000
8,4,3,45,0.082000,16.000000,0.000000,0.000000,1,0.000000,0.000000
8,4,4,0,0.082000,15.600000,0.000000,0.000000,1,0.000000,0.000000
8,4,4,15,0.082000,15.600000,0.000000,0.000000,1,0.000000,0.000000
8,4,4,30,0.082000,15.600000,0.000000,0.000000,1,0.000000,0.000000
8,4,4,45,0.082000,15.600000,0.000000,0.000000,1,0.000000,0.000000
8,4,5,0,0.082000,15.200000,0.000000,0.000000,1,0.000000,0.000000
8,4,5,15,0.082000,15.200000,0.000000,0.000000,1,0.000000,0.000000
8,4,5,30,0.082000,15.200000,0.000000,0.000000,1,0.000000,0.000000
8,4,5,45,0.082000,15.200000,0.000000,0.000000,1,0.000000,0.000000
8,4,6,0,0.082000,14.700000,0.000000,0.000000,1,0.000000,0.000000
8,4,6,15,0.082000,14.700000,0.000000,0.000000,1,0.000000,0.000000
8,4,6,30,0.082000,14.700000,0.000000,0.000000,1,0.000000,0.000000
8,4,6,45,0.082000,14.700000,0.000000,0.000000,1,0.000000,0.000000
8,4,7,0,0.082000,14.530000,0.025000,0.000000,1,0.000000,0.000000
8,4,7,15,0.082000,14.530000,0.025000,0.000000,1,0.000000,0.000000
8,4,7,30,0.082000,14.530000,0.025000,0.000000,1,0.000000,0.000000
8,4,7,45,0.082000,14.530000,0.025000,0.000000,1,0.000000,0.000000
8,4,8,0,0.082000,14.480000,0.075000,0.000000,1,0.000000,0.000000
8,4,8,15,0.082000,14.480000,0.075000,0.000000,1,0.000000,0.000000
8,4,8,30,0.082000,14.480000,0.075000,0.000000,1,0.000000,0.000000
8,4,8,45,0.082000,14.480000,0.075000,0.000000,1,0.000000,0.000000
8,4,9,0,0.082000,16.510000,0.125000,0.000000,1,0.000000,0.000000
8,4,9,15,0.082000,16.510000,0.125000,0.000000,1,0.000000,0.000000
8,4,9,30,0.082000,16.510000,0.125000,0.000000,1,0.000000,0.000000
8,4,9,45,0.082000,16.510000,0.125000,0.000000,1,0.000000,0.000000
8,4,10,0,0.082000,19.400000,0.175000,0.000000,1,0.000000,0.000000
8,4,10,15,0.082000,19.400000,0.175000,0.000000,1,0.000000,0.000000
8,4,10,30,0.082000,19.400000,0.175000,0.000000,1,0.000000,0.000000
8,4,10,45,0.082000,19.400000,0.175000,0.000000,1,0.000000,0.000000
8,4,11,0,0.082000,21.960000,0.200000,0.000000,1,0.000000,0.000000
8,4,11,15,0.082000,21.960000,0.200000,0.000000,1,0.000000,0.000000
8,4,11,30,0.082000,21.960000,0.200000,0.000000,1,0.000000,0.000000
8,4,11,45,0.082000,21.960000,0.200000,0.000000,1,0.000000,0.000000
8,4,12,0,0.082000,24.120000,0.225000,0.000000,1,0.000000,0.000000
8,4,12,15,0.082000,24.120000,0.225000,0.000000,1,0.000000,0.000000
8,4,12,30,0.082000,24.120000,0.225000,0.000000,1,0.000000,0.000000
8,4,12,45,0.082000,24.120000,0.225000,0.000000,1,0.000000,0.000000
8,4,13,0,0.082000,25.490000,0.250000,0.000000,1,0.000000,0.000000
8,4,13,15,0.082000,25.490000,0.250000,0.000000,1,0.000000,0.000000
8,4,13,30,0.082000,25.490000,0.250000,0.000000,1,0.000000,0.000000
8,4,13,45,0.082000,25.490000,0.250000,0.000000,1,0.000000,0.000000
8,4,14,0,0.082000,26.360000,0.250000,0.000000,1,0.000000,0.000000
8,4,14,15,0.082000,26.360000,0.250000,0.000000,1,0.000000,0.000000
8,4,14,30,0.082000,26.360000,0.250000,0.000000,1,0.000000,0.000000
8,4,14,45,0.082000,26.360000,0.250000,0.000000,1,0.000000,0.000000
8,4,15,0,0.082000,27.530000,0.250000,0.000000,1,0.000000,0.000000
8,4,15,15,0.082000,27.530000,0.250000,0.000000,1,0.000000,0.000000
8,4,15,30,0.082000,27.530000,0.250000,0.000000,1,0.000000,0.000000
8,4,15,45,0.082000,27.530000,0.250000,0.000000,1,0.000000,0.000000
8,4,16,0,0.082000,28.030000,0.225000,0.000000,1,0.000000,0.000000
8,4,16,15,0.082000,28.030000,0.225000,0.000000,1,0.000000,0.000000
8,4,16,30,0.082000,28.030000,0.225000,0.000000,1,0.000000,0.000000
8,4,16,45,0.082000,28.030000,0.225000,0.000000,1,0.000000,0.000000
8,4,17,0,0.082000,25.590000,0.200000,0.000000,1,0.000000,0.000000
8,4,17,15,0.082000,25.590000,0.200000,0.000000,1,0.000000,0.000000
8,4,17,30,0.082000,25.590000,0.200000,0.000000,1,0.000000,0.000000
8,4,17,45,0.082000,25.590000,0.200000,0.000000,1,0.000000,0.000000
8,4,18,0,0.082000,25.000000,0.175000,0.000000,1,0.000000,0.000000
8,4,18,15,0.082000,25.000000,0.175000,0.000000,1,0.000000,0.000000
8,4,18,30,0.082000,25.000000,0.175000,0.000000,1,0.000000,0.000000
8,4,18,45,0.082000,25.000000,0.175000,0.000000,1,0.000000,0.000000
8,4,19,0,0.082000,24.510000,0.125000,0.000000,1,0.000000,0.000000
8,4,19,15,0.082000,24.510000,0.125000,0.000000,1,0.000000,0.000000
8,4,19,30,0.082000,24.510000,0.125000,0.000000,1,0.000000,0.000000
8,4,19,45,0.082000,24.510000,0.125000,0.000000,1,0.000000,0.000000
8,4,20,0,0.082000,23.210000,0.075000,0.000000,1,0.000000,0.000000
8,4,20,15,0.082000,23.210000,0.075000,0.000000,1,0.000000,0.000000
8,4,20,30,0.082000,23.210000,0.075000,0.000000,1,0.000000,0.000000
8,4,20,45,0.082000,23.210000,0.075000,0.000000,1,0.000000,0.000000
8,4,21,0,0.082000,22.020000,0.050000,0.000000,1,0.000000,0.000000
8,4,21,15,0.082000,22.020000,0.050000,0.000000,1,0.000000,0.000000
8,4,21,30,0.082000,22.020000,0.050000,0.000000,1,0.000000,0.000000
8,4,21,45,0.082000,22.020000,0.050000,0.000000,1,0.000000,0.000000
8,4,22,0,0.082000,20.910000,0.025000,0.000000,1,0.000000,0.000000
8,4,22,15,0.082000,20.910000,0.025000,0.000000,1,0.000000,0.000000
8,4,22,30,0.082000,20.910000,0.025000,0.000000,1,0.000000,0.000000
8,4,22,45,0.082000,20.910000,0.025000,0.000000,1,0.000000,0.000000
8,4,23,0,0.082000,20.600000,0.000000,0.000000,1,0.000000,0.000000
8,4,23,15,0.082000,20.600000,0.000000,0.000000,1,0.000000,0.000000
8,4,23,30,0.082000,20.600000,0.000000,0.000000,1,0.000000,0.000000
