Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW],Occupant Count [people],Temperature Set Point [C],Cooling Device Load Schedule [On/Off],Heating Device Load Schedule [On/Off]
7,13,6,1,26.0,0,49.9988195349916,10.7408875884009,1.6519263624811,66.1508195466279,0,503390.0,259.291947359922,26,1,0
7,14,6,1,26.0,0,49.9987405667602,10.7408875884009,1.60070528958525,68.1602316174035,0,51877.200000000004,259.291947359922,26,1,0
7,15,6,1,25.9999999999999,0,49.9987150753612,10.7408875884009,1.57853665358983,71.2662226472283,0,44711.9,296.333654125625,26,1,0
7,16,6,1,25.9999999999999,0,49.999970225921,10.7408875884009,1.58278329764789,66.8353166763798,0,34933.2,259.291947359922,26,1,0
7,17,6,1,25.9999999999999,0,49.9989188959345,10.7408875884009,1.19049648974679,56.1264546023138,0,22125.9,185.208533828515,26,1,0
7,18,6,1,25.9999999999999,0,50.0006569866638,10.7408875884009,1.56536127820847,49.9458946452879,0,9279.01,185.208533828515,26,1,0
7,19,6,1,25.9999999999999,0,50.0000132196413,8.35402367986738,1.14871396013737,36.4012386820877,0,0.0,111.12512029711,26,1,0
7,20,6,1,26.0,0,50.0002554839498,8.35402367986738,1.14557874270669,31.8570723904277,0,0.0,111.12512029711,26,1,0
7,21,6,1,26.6322379221414,0,47.9050955366707,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,22,6,1,26.7070673644149,0,47.2140363820788,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,23,6,1,26.5043612008692,0,47.3755824979033,2.36211922079294,0.350728024698602,0.0,0,0.0,0.0,30,1,0
7,24,6,1,26.3231647049698,0,47.5027690667541,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,1,7,1,26.1357111584577,0,47.7717723882502,1.77158941559471,0.35062551378839,0.0,0,0.0,0.0,30,1,0
7,2,7,1,25.9521350999836,0,48.0414339078238,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,3,7,1,25.7793935915161,0,48.2459962404269,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,4,7,1,25.6160440287782,0,48.4458001119958,1.77158941559471,0.350750357758707,0.0,0,0.0,0.0,30,1,0
7,5,7,1,25.449810485804,0,48.5344495124144,1.77158941559471,0.0,0.0,0,0.0,0.0,28,1,0
7,6,7,1,25.350439911582,0,49.9473159473671,1.77158941559471,0.350768535526172,3.29110630792548,0,0.0,0.0,26,1,0
7,7,7,1,25.4627123000882,0,49.8884140733096,3.5802958628003,0.737848526278142,2.88007750461484,0,69789.3,37.0417067657032,26,1,0
7,8,7,1,25.834087959621,0,49.8589440515313,5.96715977133384,0.745684326439199,11.3804904583855,0,172591.0,74.0834135314063,26,1,0
7,9,7,1,25.9999997611489,0,49.9993352284288,9.54745563413415,0.751583077193077,30.7519347529847,0,305319.0,185.208533828515,26,1,0
7,10,7,1,26.0,0,49.9999921600546,10.7408875884009,1.5652076743493,44.8799132465349,0,313286.0,222.250240594219,26,1,0
7,11,7,1,25.9999999999999,0,50.0000002611117,10.7408875884009,1.61883005759379,60.1672432995053,0,556624.0,296.333654125625,26,1,0
7,12,7,1,25.9999999999999,0,49.9995858524767,10.7408875884009,1.64239978832057,65.7590590276529,0,462859.0,296.333654125625,26,1,0
7,13,7,1,25.9999999999999,0,49.9987781912859,10.7408875884009,2.05881418674639,70.0233500622278,0,334690.0,296.333654125625,26,1,0
7,14,7,1,25.9999999999999,0,49.9987018825579,10.7408875884009,1.59594624803347,71.8391702771879,0,144052.0,296.333654125625,26,1,0
7,15,7,1,25.9999999999999,0,49.9999676214048,10.7408875884009,1.58468088113006,70.7031216944381,0,240402.0,296.333654125625,26,1,0
7,16,7,1,26.0,0,50.0000596028561,10.7408875884009,1.19729619291893,62.2429371962457,0,243373.0,296.333654125625,26,1,0
7,17,7,1,25.9999999999999,0,50.0000003282965,10.7408875884009,1.58272461203791,46.1507604326743,0,194525.0,222.250240594219,26,1,0
7,18,7,1,25.9999999999999,0,50.0003652391716,8.35402367986738,1.57397308768715,25.9281795165523,0,8435.19,74.0834135314063,26,1,0
7,19,7,1,25.9999999999999,0,50.0000038433176,5.96715977133384,1.15470091236502,19.4461330256289,0,0.0,74.0834135314063,26,1,0
7,20,7,1,25.9999999999999,0,49.9997990715766,5.96715977133384,0.755537498359951,15.6789720423089,0,0.0,74.0834135314063,26,1,0
7,21,7,1,26.0,0,50.0001252748838,3.5802958628003,0.741681192087793,6.7040988225073,0,0.0,37.0417067657032,26,1,0
7,22,7,1,25.9226456860973,0,50.0676435414263,1.77158941559471,0.350662193631087,0.0,0,0.0,0.0,30,1,0
7,23,7,1,25.7427123644308,0,50.2972949192232,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,24,7,1,25.5722745220128,0,50.5399166551623,1.77158941559471,0.350602737414928,0.0,0,0.0,0.0,30,1,0
7,1,1,1,25.3981485952112,0,50.7608036892523,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,2,1,1,25.2424321554697,0,50.8471779716119,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,3,1,1,25.0971875937843,0,50.9540077909884,1.77158941559471,0.350681465358455,0.0,0,0.0,0.0,30,1,0
7,4,1,1,24.9446152232888,0,51.186649322419,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,5,1,1,24.7828304390434,0,51.4823560307399,1.77158941559471,0.35067312433801,0.0,0,0.0,0.0,30,1,0
7,6,1,1,24.6535488335788,0,51.6777112817017,1.77158941559471,0.0,0.0,0,1057.9,0.0,30,1,0
7,7,1,1,24.695311884274,0,51.4178287919107,1.77158941559471,0.0,0.0,0,44357.4,0.0,28,1,0
7,8,1,1,24.9372708461638,0,49.9498984929997,1.77158941559471,0.350761809098454,14.2269281873338,0,164147.0,0.0,26,1,0
7,9,1,1,25.5621525441534,0,49.6417651213534,3.5802958628003,0.363250138020914,1.38493020278384,0,213015.0,37.0417067657032,26,1,0
7,10,1,1,25.9958699344874,0,49.9149137727733,7.16059172560061,1.13327201444193,13.0726193127628,0,202968.0,74.0834135314063,26,1,0
7,11,1,1,25.9999999999998,0,49.999999987869,7.16059172560061,1.13927527096054,20.4913124658831,0,130251.0,74.0834135314063,26,1,0
7,12,1,1,25.9999999999999,0,49.9998456026163,9.54745563413415,1.15487821988854,36.5922809582425,0,50167.6,148.166827062812,26,1,0
7,13,1,1,25.9999999999999,0,49.9992300001419,9.54745563413415,1.15467197562124,41.37301018559,0,216689.0,148.166827062812,26,1,0
7,14,1,1,25.9999999999999,0,49.9991525925002,9.54745563413415,1.14842266958765,43.8335473279222,0,353980.0,148.166827062812,26,1,0
7,15,1,1,26.0,0,49.9999849328986,9.54745563413415,1.15148240344943,44.3008760553536,0,322071.0,148.166827062812,26,1,0
7,16,1,1,25.9999999999999,0,49.9999998709132,9.54745563413415,1.15780327008041,42.4505961676073,0,320115.0,148.166827062812,26,1,0
7,17,1,1,26.0,0,49.9999997150635,7.16059172560061,1.14844511405815,29.2787444585671,0,247636.0,74.0834135314063,26,1,0
7,18,1,1,26.0,0,50.0000353589519,4.77372781706707,0.747595697195502,18.5113367717656,0,101206.0,37.0417067657032,26,1,0
7,19,1,1,26.4157098644446,0,48.3506747736647,1.77158941559471,0.0,0.0,0,10871.800000000001,0.0,30,1,0
7,20,1,1,26.3866919732231,0,47.8399116158631,1.77158941559471,0.350677597934457,0.0,0,0.0,0.0,30,1,0
7,21,1,1,26.207173990943,0,47.8937641841739,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,22,1,1,26.0394171024546,0,47.928360549153,1.77158941559471,0.350590111947204,0.0,0,0.0,0.0,30,1,0
7,23,1,1,25.8966915650295,0,48.0620014655772,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,24,1,1,25.7598243586704,0,48.306737547933,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,1,2,1,25.6574684522222,0,48.5372023362676,2.36211922079294,0.350677212920008,0.0,0,0.0,0.0,30,1,0
7,2,2,1,25.5134580790076,0,48.8889191911702,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,3,2,1,25.3551860417419,0,49.2829491241391,2.36211922079294,0.350685410305016,0.0,0,0.0,0.0,30,1,0
7,4,2,1,25.2358817885737,0,49.5868796924373,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,5,2,1,25.1136950395974,0,49.9085230459713,2.36211922079294,0.0,0.0,0,0.0,0.0,28,1,0
7,6,2,1,25.0293191244794,0,49.9974486129047,2.36211922079294,0.350621556296246,6.39795062543373,0,0.0,0.0,26,1,0
7,7,2,1,25.194232351486,0,49.8490510149367,4.77372781706707,0.364226253270105,2.83918107423185,0,27696.4,37.0417067657032,26,1,0
7,8,2,1,25.6556094146378,0,49.80852781653,7.16059172560061,1.11540874991774,13.4753906717582,0,143253.0,74.0834135314063,26,1,0
7,9,2,1,25.9996481367332,0,49.9985137822851,10.7408875884009,0.761476948810166,30.4387584621069,0,196147.0,185.208533828515,26,1,0
7,10,2,1,25.9999999999999,0,50.0006236625481,10.7408875884009,1.56054275505528,37.5596519035113,0,408544.0,185.208533828515,26,1,0
7,11,2,1,26.0,0,50.0000117458469,10.7408875884009,1.63226964904489,50.7880406453429,0,395184.0,259.291947359922,26,1,0
7,12,2,1,25.9999999999999,0,49.9997561762313,10.7408875884009,2.07040502665369,55.6512053860686,0,206406.0,259.291947359922,26,1,0
7,13,2,1,25.9999999999999,0,49.9990941671535,10.7408875884009,1.65104746660891,53.3332054730787,0,236018.0,259.291947359922,26,1,0
7,14,2,1,26.0,0,49.9999865476227,10.7408875884009,1.60005631668132,49.140551969994,0,336724.0,259.291947359922,26,1,0
7,15,2,1,25.9999999999999,0,49.9999999612389,10.7408875884009,1.57808266989181,59.3224092281439,0,314060.0,296.333654125625,26,1,0
7,16,2,1,25.9999999999999,0,49.999829004358,10.7408875884009,1.56772576896749,54.2319634539238,0,245126.0,259.291947359922,26,1,0
7,17,2,1,25.9999999999999,0,49.9999999420053,10.7408875884009,1.20476484813092,45.2597075985159,0,228538.0,185.208533828515,26,1,0
7,18,2,1,26.0,0,49.9999999513883,10.7408875884009,1.56503225036069,39.7659804246019,0,101242.0,185.208533828515,26,1,0
7,19,2,1,25.9999999999999,0,50.0004874489692,8.35402367986738,1.1483690573861,27.2618502145451,0,7562.88,111.12512029711,26,1,0
7,20,2,1,25.9999999999999,0,50.0004274189933,8.35402367986738,1.001977248202,24.7000060428634,0,0.0,111.12512029711,26,1,0
7,21,2,1,26.3508958387672,0,48.7987331326845,2.36211922079294,0.131293742512465,0.0,0,0.0,0.0,30,1,0
7,22,2,1,26.2587328988992,0,48.5600948591836,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,23,2,1,26.0017711001874,0,48.8869931673422,2.36211922079294,0.350722002440798,0.0,0,0.0,0.0,30,1,0
7,24,2,1,25.8110650869819,0,48.9258742769359,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,1,3,1,25.6656540680377,0,48.8099138649839,2.36211922079294,0.350681413822584,0.0,0,0.0,0.0,30,1,0
7,2,3,1,25.5145420163519,0,48.9589721047588,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,3,3,1,25.353478745881,0,49.3752340357774,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,4,3,1,25.237800562771,0,49.6254632517566,2.36211922079294,0.350596232550605,0.0,0,0.0,0.0,30,1,0
7,5,3,1,25.0968213182687,0,49.7404867318038,2.36211922079294,0.0,0.0,0,0.0,0.0,28,1,0
7,6,3,1,25.0334052251344,0,49.9774762509263,2.36211922079294,0.350749240453299,5.32826785221739,0,4095.77,0.0,26,1,0
7,7,3,1,25.2808507527425,0,49.7926174080105,4.77372781706707,0.364189648705599,1.97444293047615,0,55767.5,37.0417067657032,26,1,0
7,8,3,1,25.7497773894266,0,49.8066896195602,7.16059172560061,0.743549443409303,9.7864264989954,0,254616.0,74.0834135314063,26,1,0
7,9,3,1,25.9999895900161,0,49.9970947196303,10.7408875884009,1.14223207646083,30.0138605518146,0,469754.0,185.208533828515,26,1,0
7,10,3,1,26.0,0,49.9999995768541,10.7408875884009,1.26497484975304,36.2506855716429,0,606102.0,185.208533828515,26,1,0
7,11,3,1,25.9999999999999,0,50.0000003503902,10.7408875884009,1.94120672404685,49.4349139789897,0,696535.0,259.291947359922,26,1,0
7,12,3,1,25.9999999999999,0,49.9984411393364,10.7408875884009,1.69672319955484,53.0613165780437,0,453020.0,259.291947359922,26,1,0
7,13,3,1,25.9999999999999,0,49.9999611167109,10.7408875884009,2.02280231961629,58.3422472767364,0,371702.0,259.291947359922,26,1,0
7,14,3,1,25.9999999999999,0,50.0000003365604,10.7408875884009,1.59990278243807,60.4460049472324,0,313865.0,259.291947359922,26,1,0
7,15,3,1,26.0,0,49.9999998844556,10.7408875884009,1.57790922863928,59.4081784348303,0,289738.0,296.333654125625,26,1,0
7,16,3,1,25.9999999999999,0,50.0000003222163,10.7408875884009,1.1867215973414,46.0339322074692,0,312277.0,259.291947359922,26,1,0
7,17,3,1,26.0,0,49.9999997000448,10.7408875884009,1.58654437894631,36.7634681468532,0,173328.0,185.208533828515,26,1,0
7,18,3,1,26.0,0,49.9996082501069,10.7408875884009,1.17364938056924,34.4147770634662,0,87014.4,185.208533828515,26,1,0
7,19,3,1,26.0,0,50.0003797755162,8.35402367986738,1.14848639682235,23.2041409721179,0,6174.48,111.12512029711,26,1,0
7,20,3,1,25.9999999999999,0,50.0000003846726,8.35402367986738,1.14529340752124,20.15951627644,0,0.0,111.12512029711,26,1,0
7,21,3,1,26.0472215474912,0,49.783984779774,2.36211922079294,0.350673472883047,0.0,0,0.0,0.0,30,1,0
7,22,3,1,25.8293508665223,0,50.3006822716711,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,23,3,1,25.5703149876853,0,51.0302311942198,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,24,3,1,25.3259744017126,0,51.7297531875333,2.36211922079294,0.350682078703146,0.0,0,0.0,0.0,30,1,0
7,1,4,1,25.1243889205279,0,52.2409582083857,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,2,4,1,24.9429432348526,0,52.6477306495909,2.36211922079294,0.350711076622851,0.0,0,0.0,0.0,30,1,0
7,3,4,1,24.8039961631887,0,52.9191082252699,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,4,4,1,24.6749124039451,0,53.2125967178728,2.36211922079294,0.0233507269036536,0.0,0,0.0,0.0,30,1,0
7,5,4,1,24.5261452456817,0,53.621699299514,2.36211922079294,0.327367683798347,0.0,0,0.0,0.0,28,1,0
7,6,4,1,24.4506843041368,0,50.1081749185477,2.36211922079294,0.0,17.1091465781091,0,2583.37,0.0,26,1,0
7,7,4,1,24.6561415479606,0,49.8202999322033,4.77372781706707,0.728368880084049,2.70985589913851,0,54057.5,37.0417067657032,26,1,0
7,8,4,1,25.1128267335495,0,49.8002297433732,7.16059172560061,0.743557948153904,10.2363067853011,0,235196.0,74.0834135314063,26,1,0
7,9,4,1,25.8391823101975,0,49.6744890010897,10.7408875884009,1.14210156509836,19.6219295370438,0,454146.0,185.208533828515,26,1,0
7,10,4,1,25.9999985073217,0,49.9997060553797,10.7408875884009,1.17015931429015,32.4978804893125,0,580810.0,185.208533828515,26,1,0
7,11,4,1,26.0,0,49.999208046472,10.7408875884009,1.89235954859196,45.7529266834489,0,702056.0,259.291947359922,26,1,0
7,12,4,1,26.0,0,49.9999989364462,10.7408875884009,1.80527565726452,50.5010477174477,0,428990.0,259.291947359922,26,1,0
7,13,4,1,25.9999999999999,0,49.9991070488947,10.7408875884009,2.06339684490904,53.9289929886603,0,428486.0,259.291947359922,26,1,0
7,14,4,1,26.0,0,49.9989989961553,10.7408875884009,1.59975418737251,57.520494096123,0,401442.0,259.291947359922,26,1,0
7,15,4,1,25.9999999999999,0,49.999979066833,10.7408875884009,1.18324731283489,61.5630970675152,0,324240.0,296.333654125625,26,1,0
7,16,4,1,26.0,0,49.999029924672,10.7408875884009,1.58197301976679,56.5474158566912,0,269167.0,259.291947359922,26,1,0
7,17,4,1,26.0,0,49.9999832736435,10.7408875884009,1.58634024879465,46.8766472723358,0,189374.0,185.208533828515,26,1,0
7,18,4,1,26.0,0,50.0000000075463,10.7408875884009,1.1733982285276,40.8662649667761,0,87584.90000000001,185.208533828515,26,1,0
7,19,4,1,26.0,0,50.0000002649859,8.35402367986738,1.14805457766899,27.6948886494492,0,8467.230000000001,111.12512029711,26,1,0
7,20,4,1,25.9999999999999,0,50.0003080236287,8.35402367986738,1.14522801310183,24.0869795065554,0,0.0,111.12512029711,26,1,0
7,21,4,1,26.3011797064423,0,48.6470131471812,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,22,4,1,26.2103890152617,0,48.3432450645914,2.36211922079294,0.35065468693063,0.0,0,0.0,0.0,30,1,0
7,23,4,1,25.9796742443844,0,48.8197044419263,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,24,4,1,25.7808076496761,0,49.2379085406347,2.36211922079294,0.123819230978819,0.0,0,0.0,0.0,30,1,0
7,1,5,1,25.6102311140209,0,49.5021060357061,2.36211922079294,0.226814599328375,0.0,0,0.0,0.0,30,1,0
7,2,5,1,25.4780316898062,0,49.7107789010237,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,3,5,1,25.3179715137373,0,49.9708852617799,2.36211922079294,0.350701949256022,0.0,0,0.0,0.0,30,1,0
7,4,5,1,25.1295766306581,0,50.3315503241482,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,5,5,1,24.9847985430206,0,50.6855335237074,2.36211922079294,0.350695785182328,0.0,0,0.0,0.0,28,1,0
7,6,5,1,24.9380634961309,0,50.0115425958755,2.36211922079294,0.0,6.84364444224937,0,1875.6200000000001,0.0,26,1,0
7,7,5,1,25.0747011411036,0,49.8710394524523,4.77372781706707,0.728331892380406,3.16320440065421,0,59000.6,37.0417067657032,26,1,0
7,8,5,1,25.4472908855642,0,49.8123147829091,7.16059172560061,0.743480263844148,9.98385986186859,0,225433.0,74.0834135314063,26,1,0
7,9,5,1,25.9665018000441,0,49.8381933330704,10.7408875884009,0.866142535004812,23.9321250582494,0,400368.0,185.208533828515,26,1,0
7,10,5,1,25.9999999993534,0,49.9999996657991,10.7408875884009,1.45269862698446,32.7266804607637,0,539980.0,185.208533828515,26,1,0
7,11,5,1,25.9999999999999,0,50.0000000615526,10.7408875884009,1.63150030637146,44.7668938350414,0,636135.0,259.291947359922,26,1,0
7,12,5,1,26.0,0,50.0000000522127,10.7408875884009,2.06909264260423,49.259408231526,0,689183.0,259.291947359922,26,1,0
7,13,5,1,26.0,0,49.9996620830885,10.7408875884009,1.65051968780638,54.8756167142485,0,688555.0,259.291947359922,26,1,0
7,14,5,1,26.0,0,49.9990193548972,10.7408875884009,1.59961239260054,57.319237244342,0,647717.0,259.291947359922,26,1,0
7,15,5,1,25.9999999999999,0,49.9989264888048,10.7408875884009,1.57741323425798,62.2902190599441,0,561577.0,296.333654125625,26,1,0
7,16,5,1,25.9999999999999,0,49.9999784702049,10.7408875884009,1.58172229288364,57.2261855509975,0,427765.0,259.291947359922,26,1,0
7,17,5,1,25.9999999999999,0,50.0000003703589,10.7408875884009,1.18959494095896,47.996652373974,0,263364.0,185.208533828515,26,1,0
7,18,5,1,26.0,0,50.000623732674,10.7408875884009,1.56438826572893,41.8956625890299,0,102469.0,185.208533828515,26,1,0
7,19,5,1,25.9999999999999,0,50.0000076920053,8.35402367986738,1.14815342993251,28.2664370216141,0,10706.699999999999,111.12512029711,26,1,0
7,20,5,1,26.0,0,50.0000004437886,8.35402367986738,1.14502872287213,24.9662766890744,0,0.0,111.12512029711,26,1,0
7,21,5,1,26.333033635981,0,48.9864242061311,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,22,5,1,26.2185385700066,0,49.0899485485104,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,23,5,1,25.9678616097524,0,49.5496386365825,2.36211922079294,0.350620001832024,0.0,0,0.0,0.0,30,1,0
7,24,5,1,25.7817359401077,0,49.8957054250459,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,1,6,1,25.6279185968639,0,50.1822158453402,2.36211922079294,0.350727399977596,0.0,0,0.0,0.0,30,1,0
7,2,6,1,25.4618960301703,0,50.5697746367867,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,3,6,1,25.328943404302,0,50.9412070146649,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,4,6,1,25.1839535342554,0,51.3386064426138,2.36211922079294,0.350699702878664,0.0,0,0.0,0.0,30,1,0
7,5,6,1,25.032262700689,0,51.7500976257208,2.36211922079294,0.0,0.0,0,0.0,0.0,28,1,0
7,6,6,1,24.9571600820459,0,50.0582771357358,2.36211922079294,0.350813056253765,9.71903747482641,0,0.0,0.0,26,1,0
7,7,6,1,25.150769783188,0,49.8306965425835,4.77372781706707,0.364201893529951,2.55363271470096,0,67449.5,37.0417067657032,26,1,0
7,8,6,1,25.6010581065022,0,49.767182101457,7.16059172560061,0.743488624864934,10.0286741908032,0,135899.0,74.0834135314063,26,1,0
7,9,6,1,25.999319193119,0,49.9476448936027,10.7408875884009,1.14195025822481,29.0895706384896,0,166024.0,185.208533828515,26,1,0
7,10,6,1,25.9999999999968,0,49.9999999142798,10.7408875884009,1.26603831027048,38.1408686348073,0,183067.0,185.208533828515,26,1,0
7,11,6,1,25.9999999999999,0,50.0000000311745,10.7408875884009,1.93897555853392,52.5056783553747,0,190089.0,259.291947359922,26,1,0
7,12,6,1,26.0,0,50.0000003236863,10.7408875884009,1.65863685336101,57.59251903134,0,114044.0,259.291947359922,26,1,0
7,13,6,1,26.0,0,49.9990049531818,10.7408875884009,2.05929625066136,58.3941582952358,0,266563.0,259.291947359922,26,1,0
7,14,6,1,26.0,0,49.9995987030224,10.7408875884009,1.59946048727614,59.7383541399088,0,416259.0,259.291947359922,26,1,0
7,15,6,1,26.0,0,49.9999996332903,10.7408875884009,1.45865103945899,64.2807385881572,0,291127.0,296.333654125625,26,1,0
7,16,6,1,25.9999999999999,0,49.9989765836501,10.7408875884009,1.30503370909434,59.3852167508356,0,201690.0,259.291947359922,26,1,0
7,17,6,1,25.9999999999999,0,50.0008206261888,10.7408875884009,1.58612808896428,47.2351811815722,0,127020.0,185.208533828515,26,1,0
7,18,6,1,26.0,0,50.0001273760988,10.7408875884009,1.17330561017269,37.1481119414031,0,48945.1,185.208533828515,26,1,0
7,19,6,1,25.9999999999999,0,50.0005680314075,8.35402367986738,1.14818008857614,23.8496064722311,0,9343.79,111.12512029711,26,1,0
7,20,6,1,26.0,0,50.0000000025557,8.35402367986738,1.14502351333701,20.7315703866744,0,0.0,111.12512029711,26,1,0
7,21,6,1,26.0519169492178,0,49.9371024867131,2.36211922079294,0.350813060142076,0.0,0,0.0,0.0,30,1,0
7,22,6,1,25.8190710168805,0,50.9386941618836,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,23,6,1,25.5249433340132,0,52.1966694384208,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
7,24,6,1,25.2710833913244,0,53.1834808854914,2.36211922079294,0.350701560205874,0.0,0,0.0,0.0,30,1,0
7,1,7,1,25.0487586041402,0,53.9669794370503,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,2,7,1,24.8493856906173,0,54.6540312328373,1.77158941559471,0.350751020032922,0.0,0,0.0,0.0,30,1,0
7,3,7,1,24.6852102443498,0,55.1585706380819,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,4,7,1,24.5238686291256,0,55.6517428115159,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,5,7,1,24.389465243509,0,56.0553652163832,1.77158941559471,0.35076971305736,0.0,0,0.0,0.0,28,1,0
7,6,7,1,24.3234298769547,0,50.2670698433931,1.77158941559471,0.0,27.0601569826836,0,0.0,0.0,26,1,0
7,7,7,1,24.4048147813136,0,49.8918975142783,3.5802958628003,0.737643621035723,3.39646665711908,0,67752.2,37.0417067657032,26,1,0
7,8,7,1,24.9221672768426,0,49.866122135251,5.96715977133384,0.745378026612048,14.6622695812865,0,140430.0,74.0834135314063,26,1,0
7,9,7,1,25.8435465798955,0,49.6363957630087,9.54745563413415,1.12693841233228,16.3458406273376,0,196370.0,185.208533828515,26,1,0
7,10,7,1,25.9999814809328,0,49.9982655083999,10.7408875884009,1.17313805803089,35.1532919572746,0,210217.0,222.250240594219,26,1,0
7,11,7,1,25.9999999999997,0,49.9999999870546,10.7408875884009,1.62780190539695,50.5987473160971,0,306211.0,296.333654125625,26,1,0
7,12,7,1,26.0,0,49.9992162540608,10.7408875884009,2.04035801446686,56.2890639457776,0,298109.0,296.333654125625,26,1,0
7,13,7,1,25.9999999999999,0,49.9997337619495,10.7408875884009,1.64552024313183,61.0997851393111,0,279478.0,296.333654125625,26,1,0
7,14,7,1,25.9999999999999,0,49.9989366213926,10.7408875884009,1.59480192515992,63.6418192913361,0,411277.0,296.333654125625,26,1,0
7,15,7,1,26.0,0,49.9999769837043,10.7408875884009,1.59034998658428,63.4427932675187,0,420077.0,296.333654125625,26,1,0
7,16,7,1,26.0,0,49.9999998645299,10.7408875884009,1.58582389636169,61.6012954971674,0,391439.0,296.333654125625,26,1,0
7,17,7,1,25.9999999999999,0,49.9990952757016,10.7408875884009,1.29428302786526,51.8924843348791,0,257285.00000000003,222.250240594219,26,1,0
7,18,7,1,25.9999999999999,0,49.9999885683891,8.35402367986738,1.46534817272244,28.701713037054,0,107692.0,74.0834135314063,26,1,0
7,19,7,1,25.9999999999999,0,50.0003967543951,5.96715977133384,1.15396590120953,21.2848930459264,0,15272.5,74.0834135314063,26,1,0
7,20,7,1,26.0,0,50.0000025165386,5.96715977133384,1.132753553144,17.2464028737421,0,0.0,74.0834135314063,26,1,0
7,21,7,1,26.0,0,50.0001469993877,3.5802958628003,0.741509797790168,8.29966513877396,0,0.0,37.0417067657032,26,1,0
7,22,7,1,26.0661975154758,0,49.7021086566089,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,23,7,1,25.9882553158901,0,49.7736015299749,1.77158941559471,0.350681058623039,0.0,0,0.0,0.0,30,1,0
7,24,7,1,25.8485283041122,0,49.8269556869772,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,1,1,1,25.6632773548866,0,49.7083406720344,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,2,1,1,25.4626832641178,0,49.4763858869861,1.77158941559471,0.350749049331536,0.0,0,0.0,0.0,30,1,0
7,3,1,1,25.304519046206,0,49.3649585246128,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,4,1,1,25.1616932875537,0,49.4130620508281,1.77158941559471,0.350683033063413,0.0,0,0.0,0.0,30,1,0
7,5,1,1,24.9835449402156,0,49.6711694895726,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,6,1,1,24.8891861385559,0,49.7955895156485,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
7,7,1,1,24.9288728709635,0,49.6087855608309,1.77158941559471,0.350648751486993,0.0,0,62909.5,0.0,28,1,0
7,8,1,1,25.1641368711692,0,49.8433113039381,1.77158941559471,0.0,7.89393594214938,0,203011.0,0.0,26,1,0
