Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
32.05,48.62,304.88,631.50,32.92,29.33,33.29,51.46,67.95,69.31,60.43,0.00,453.08,332.72,0.00,51.34
33.06,47.75,308.38,618.69,31.72,28.16,33.81,55.00,73.86,64.24,7.36,0.00,460.65,24.76,0.00,33.28
33.77,48.25,272.44,629.88,31.18,27.58,32.22,59.11,77.66,68.45,0.00,0.00,376.93,0.00,0.00,37.60
34.19,49.62,205.62,663.25,30.31,27.80,33.10,65.30,78.27,71.22,0.00,0.00,336.93,0.00,0.00,37.07
34.24,49.38,150.69,645.19,29.70,27.93,33.56,68.59,77.45,72.31,0.00,0.00,262.34,0.00,0.00,23.18
33.83,49.00,110.31,532.31,29.17,28.14,32.48,70.33,77.06,77.45,0.00,0.00,145.73,0.00,0.00,5.96
32.91,51.50,60.38,332.44,29.01,28.20,32.84,69.60,79.96,73.88,0.00,13.85,67.32,0.00,0.58,0.42
31.75,54.88,7.38,24.81,28.28,27.68,31.28,73.24,84.65,82.68,0.00,82.43,5.15,0.00,7.21,0.00
30.93,60.38,0.00,0.00,27.90,28.46,31.63,75.95,85.43,79.96,0.00,177.63,0.00,0.00,24.93,0.00
30.39,64.88,0.00,0.00,27.93,29.90,30.25,77.58,84.27,88.63,0.00,264.12,0.00,0.00,25.18,0.00
29.83,67.88,0.00,0.00,27.93,30.56,30.19,77.42,79.25,88.77,0.00,323.31,0.00,0.00,22.48,0.00
29.29,69.62,0.00,0.00,27.98,31.50,30.37,77.97,73.18,86.76,0.00,395.24,0.00,0.00,32.69,0.00
28.73,71.25,0.00,0.00,27.98,32.66,29.48,81.23,72.72,89.36,13.65,434.48,0.00,0.57,49.23,0.00
28.38,72.62,0.00,0.00,27.95,33.19,28.15,83.08,67.37,99.05,84.09,441.86,0.00,7.35,31.92,0.00
28.18,74.25,0.00,0.00,28.76,32.62,28.84,83.66,66.60,92.32,181.66,388.37,0.00,25.49,38.74,0.00
28.04,76.88,0.00,0.00,29.90,33.13,27.12,84.26,71.05,100.00,264.16,337.75,0.00,25.19,37.16,0.00
27.94,77.38,0.00,0.00,30.60,33.31,28.45,79.00,73.65,94.06,324.34,257.79,0.00,22.55,22.78,0.00
27.84,78.88,0.00,0.00,31.45,32.59,26.69,73.46,76.85,100.00,393.71,146.89,0.00,32.57,6.01,0.00
27.80,82.50,13.44,0.56,32.35,32.14,28.62,74.42,77.94,87.64,425.18,64.28,15.80,48.17,0.40,2.68
28.18,81.50,85.75,7.50,32.88,31.24,28.95,68.93,82.90,90.42,432.46,5.13,97.02,31.24,0.00,21.61
29.02,81.88,185.69,26.06,32.82,31.25,28.09,65.68,82.23,100.00,394.09,0.00,178.95,39.31,0.00,55.85
29.90,84.25,264.19,25.19,33.15,30.46,30.95,70.97,87.31,81.38,338.15,0.00,304.41,37.21,0.00,97.64
30.64,78.75,325.38,22.62,33.19,30.26,29.93,74.33,88.32,89.80,255.52,0.00,337.35,22.58,0.00,84.63
31.40,73.75,392.19,32.44,32.64,30.10,30.76,76.55,88.50,87.04,147.48,0.00,399.54,6.04,0.00,82.27
32.08,76.12,415.88,47.12,31.80,29.40,32.78,79.97,89.87,70.77,62.77,0.00,472.13,0.39,0.00,88.51
32.61,70.50,423.06,30.56,31.23,28.54,34.62,83.01,96.40,60.65,5.13,0.00,522.45,0.00,0.00,122.95
32.99,64.75,399.81,39.88,31.06,28.66,34.29,83.36,93.54,64.81,0.00,0.00,451.47,0.00,0.00,123.66
33.16,70.88,338.56,37.25,30.57,27.67,34.82,86.66,100.00,63.55,0.00,0.00,379.93,0.00,0.00,119.09
33.08,75.00,253.25,22.38,30.30,28.17,33.26,88.10,96.03,71.36,0.00,0.00,265.13,0.00,0.00,74.57
32.69,76.25,148.06,6.06,29.97,27.20,32.54,89.38,100.00,74.89,0.00,0.00,168.24,0.00,0.00,55.12
31.50,82.00,61.25,0.38,29.36,27.93,33.57,90.13,92.44,69.00,0.00,15.09,83.21,0.00,2.56,33.91
31.21,83.12,5.12,0.00,28.74,28.41,33.28,95.07,94.21,68.95,0.00,93.54,8.24,0.00,20.84,2.55
30.90,84.50,0.00,0.00,28.57,28.54,32.44,94.14,97.93,74.51,0.00,185.10,0.00,0.00,57.77,0.00
30.66,86.00,0.00,0.00,27.94,30.42,30.21,98.40,84.69,85.07,0.00,293.77,0.00,0.00,94.22,0.00
30.33,87.88,0.00,0.00,28.03,30.38,31.32,97.01,87.09,74.70,0.00,348.93,0.00,0.00,87.54,0.00
29.85,90.25,0.00,0.00,27.46,31.29,28.15,98.53,83.96,90.74,0.00,416.02,0.00,0.00,85.67,0.00
29.33,90.38,0.00,0.00,27.59,32.71,29.34,94.85,71.14,80.56,14.74,469.76,0.00,2.50,88.07,0.00
28.91,93.75,0.00,0.00,28.14,33.96,28.82,96.11,63.83,81.54,91.80,499.85,0.00,20.45,117.63,0.00
28.49,94.75,0.00,0.00,28.77,34.06,27.55,96.41,65.91,86.85,188.18,444.33,0.00,58.73,121.71,0.00
28.18,96.50,0.00,0.00,30.16,34.45,26.25,86.35,65.27,92.07,288.44,370.62,0.00,92.52,116.17,0.00
27.91,98.00,0.00,0.00,30.61,33.72,25.57,85.73,69.18,98.94,354.71,274.34,0.00,88.99,77.16,0.00
27.68,96.75,0.00,0.00,31.56,33.22,24.40,82.42,71.57,100.00,424.26,177.31,0.00,87.36,58.09,0.00
27.29,97.25,14.38,2.44,32.67,33.45,25.29,71.32,69.62,100.00,468.57,82.48,12.90,87.84,33.61,45.02
27.91,98.00,90.06,20.06,33.62,32.96,25.54,65.41,70.60,100.00,488.55,8.06,72.95,114.97,2.50,249.56
28.96,94.88,191.25,59.69,33.95,32.13,26.43,66.45,76.25,100.00,440.76,0.00,142.35,120.73,0.00,367.69
29.93,88.00,283.12,90.81,34.27,30.62,28.40,66.14,82.73,94.40,365.96,0.00,233.87,114.71,0.00,384.35
30.80,84.38,360.50,90.44,33.94,30.71,30.54,68.09,78.29,80.40,278.95,0.00,305.60,78.45,0.00,461.81
31.79,80.88,432.50,89.06,33.56,28.75,30.28,69.91,87.18,81.02,181.85,0.00,320.47,59.57,0.00,422.60
32.64,71.50,467.38,87.62,33.38,28.90,33.21,69.94,83.22,66.92,82.12,0.00,334.83,33.46,0.00,617.92
33.34,67.00,477.25,112.31,32.80,28.24,33.34,71.43,85.21,68.84,7.97,0.00,285.62,2.47,0.00,620.73
33.85,67.00,437.19,119.75,31.97,27.21,34.79,77.13,89.05,63.82,0.00,0.00,291.10,0.00,0.00,640.10
34.12,67.00,361.31,113.25,30.82,26.30,35.26,81.55,91.72,62.58,0.00,0.00,258.76,0.00,0.00,620.19
34.14,67.00,283.56,79.75,30.40,25.73,34.57,80.09,97.78,66.16,0.00,0.00,209.49,0.00,0.00,475.43
33.85,68.25,186.38,61.06,29.04,24.98,34.54,85.40,100.00,65.62,0.00,0.00,146.84,0.00,0.00,417.58
33.33,70.25,81.75,33.31,28.69,25.35,32.30,84.55,100.00,77.82,0.00,12.95,63.73,0.00,45.20,254.34
32.66,72.25,7.88,2.44,27.95,25.76,31.58,87.04,100.00,81.11,0.00,74.13,7.51,0.00,253.59,19.66
31.84,78.00,0.00,0.00,27.04,26.82,31.86,90.15,99.58,79.10,0.00,146.55,0.00,0.00,378.54,0.00
31.00,80.38,0.00,0.00,26.33,28.49,30.40,91.55,93.76,87.55,0.00,235.50,0.00,0.00,387.02,0.00
30.14,81.88,0.00,0.00,25.82,30.25,30.03,97.20,82.14,87.80,0.00,299.52,0.00,0.00,452.63,0.00
29.30,83.62,0.00,0.00,25.26,30.75,28.20,100.00,78.45,99.36,0.00,332.11,0.00,0.00,437.96,0.00
28.50,85.88,0.00,0.00,25.38,32.77,27.73,100.00,69.21,100.00,12.97,324.76,0.00,45.29,599.34,0.00
27.70,88.88,0.00,0.00,25.87,33.35,29.33,100.00,68.80,86.87,74.72,285.81,0.00,255.60,621.15,0.00
26.90,91.25,0.00,0.00,27.01,34.42,28.53,98.23,65.60,89.76,148.65,283.80,0.00,383.96,624.05,0.00
26.35,91.38,0.00,0.00,28.54,34.86,28.72,93.44,64.48,88.05,236.31,251.75,0.00,388.36,603.41,0.00
25.89,96.62,0.00,0.00,30.10,34.52,28.20,83.01,66.39,89.19,296.48,208.77,0.00,448.03,473.81,0.00
25.51,100.00,0.00,0.00,30.99,34.27,26.20,77.16,66.93,100.00,337.93,144.11,0.00,445.63,409.82,0.00
25.40,100.00,13.00,45.38,32.54,32.79,27.88,70.36,75.28,90.89,319.73,66.11,9.12,590.04,263.86,0.00
25.96,100.00,75.31,257.62,33.36,31.91,27.77,68.77,79.31,94.26,285.91,7.70,55.74,621.35,20.14,0.00
27.18,96.88,150.75,389.38,34.24,31.60,28.87,66.49,80.61,88.00,280.15,0.00,129.35,616.03,0.00,0.61
28.58,93.12,237.12,389.69,34.66,30.53,28.48,65.43,86.72,92.94,248.25,0.00,189.54,595.01,0.00,2.52
29.98,83.88,293.44,443.44,34.50,29.99,27.85,66.51,88.02,99.66,208.42,0.00,220.82,473.00,0.00,1.23
31.19,75.88,343.75,453.31,34.14,28.75,30.21,67.59,95.74,80.55,142.74,0.00,289.69,405.94,0.00,2.70
32.35,71.50,314.69,580.75,33.03,28.16,29.24,74.02,98.19,89.36,67.31,0.00,281.28,268.62,0.00,4.60
33.36,68.75,286.00,621.56,32.07,28.67,29.58,78.40,91.44,90.95,7.79,0.00,278.14,20.38,0.00,3.68
34.08,67.38,276.50,608.00,31.47,28.07,29.46,81.37,92.88,92.25,0.00,0.00,254.04,0.00,0.00,1.89
34.49,66.38,244.75,586.62,30.60,28.05,28.86,86.30,92.65,95.12,0.00,0.00,200.10,0.00,0.00,1.15
34.48,66.62,208.06,472.19,29.98,27.66,30.84,88.14,92.97,82.30,0.00,0.00,178.41,0.00,0.00,1.69
34.02,68.25,141.38,402.06,29.02,26.62,29.94,93.93,98.83,88.60,0.00,0.00,106.24,0.00,0.00,0.12
33.24,72.75,68.50,273.38,28.37,27.42,29.00,96.72,94.07,93.96,0.00,8.84,43.72,0.00,0.00,0.00
32.21,77.50,7.88,20.62,28.34,27.50,28.86,93.72,96.13,89.51,0.00,54.72,4.18,0.00,0.00,0.00
31.36,82.12,0.00,0.00,27.85,28.24,27.11,94.44,92.37,96.98,0.00,123.98,0.00,0.00,0.59,0.00
30.66,85.88,0.00,0.00,27.72,28.26,27.19,94.95,94.47,92.73,0.00,186.61,0.00,0.00,2.48,0.00
29.96,88.25,0.00,0.00,27.38,28.26,28.55,94.86,96.89,81.66,0.00,227.72,0.00,0.00,1.27,0.00
29.26,92.12,0.00,0.00,26.82,29.66,25.00,97.41,83.97,100.00,0.00,279.19,0.00,0.00,2.60,0.00
28.56,95.25,0.00,0.00,27.20,29.27,24.92,95.66,89.18,97.72,8.70,281.86,0.00,0.00,4.61,0.00
28.05,96.00,0.00,0.00,27.36,29.60,26.09,97.06,90.85,90.80,54.20,278.45,0.00,0.00,3.69,0.00
27.65,96.00,0.00,0.00,27.92,29.64,24.31,94.56,91.13,100.00,121.30,257.30,0.00,0.57,1.92,0.00
27.44,97.25,0.00,0.00,28.15,29.41,24.62,95.24,91.62,94.60,185.15,208.74,0.00,2.46,1.20,0.00
27.15,96.75,0.00,0.00,28.46,30.27,23.83,95.50,85.90,95.15,231.17,171.76,0.00,1.29,1.62,0.00
27.00,96.00,0.00,0.00,29.38,29.67,24.39,85.67,90.42,87.53,273.94,104.21,0.00,2.55,0.12,0.00
27.00,97.25,8.56,0.00,29.29,28.80,23.71,89.09,95.36,86.28,282.15,43.11,15.81,4.62,0.00,21.75
27.25,98.00,53.69,0.00,29.60,28.19,23.57,90.80,94.26,85.93,278.60,3.99,95.68,3.69,0.00,115.64
27.65,96.75,118.62,0.56,29.72,26.96,24.98,90.56,97.99,80.09,258.93,0.00,204.42,1.93,0.00,200.12
28.05,96.00,183.69,2.44,29.69,27.15,25.99,89.87,93.05,79.95,213.06,0.00,253.56,1.23,0.00,338.46
28.64,94.12,234.62,1.31,29.99,27.85,26.46,87.70,86.14,85.34,168.44,0.00,257.91,1.59,0.00,460.74
29.15,87.38,268.69,2.50,29.53,25.67,27.44,91.34,97.31,75.30,103.20,0.00,304.24,0.12,0.00,442.71
29.30,89.00,282.44,4.62,28.70,25.25,29.63,96.05,95.55,57.33,42.81,0.00,326.97,0.00,0.00,547.47
29.61,90.75,278.75,3.69,27.86,25.70,30.77,96.63,93.46,48.86,3.90,0.00,317.69,0.00,0.00,593.68
29.80,90.00,260.56,1.94,26.89,24.53,31.44,98.50,99.58,45.81,0.00,0.00,301.52,0.00,0.00,579.18
29.93,88.12,217.38,1.25,27.12,24.38,31.13,93.22,96.30,49.00,0.00,0.00,252.59,0.00,0.00,485.56
29.75,89.50,165.12,1.56,27.51,23.76,31.94,88.38,95.63,46.93,0.00,0.00,210.61,0.00,0.00,465.94
29.41,92.25,102.19,0.12,26.00,23.80,30.04,95.10,91.58,54.70,0.00,0.00,143.53,0.00,0.00,251.88
28.61,96.75,42.50,0.00,25.41,23.39,30.91,94.47,88.33,53.42,0.00,15.46,84.00,0.00,21.28,122.94
27.57,99.00,3.81,0.00,25.51,23.59,28.26,94.79,85.84,64.53,0.00,95.78,6.17,0.00,115.76,7.66
26.83,99.00,0.00,0.00,24.64,24.78,27.53,98.79,81.29,68.92,0.00,201.52,0.00,0.00,197.28,0.00
27.10,93.38,0.00,0.00,24.25,25.89,28.47,97.15,80.47,63.25,0.00,251.94,0.00,0.00,336.29,0.00
27.21,90.62,0.00,0.00,23.72,26.83,26.60,95.88,83.17,72.49,0.00,265.20,0.00,0.00,473.77,0.00
26.29,92.88,0.00,0.00,23.50,27.99,27.04,93.60,72.53,69.10,0.00,317.40,0.00,0.00,461.85,0.00
25.55,93.38,0.00,0.00,23.24,29.63,26.32,89.35,57.36,68.19,15.29,326.83,0.00,21.05,547.24,0.00
25.34,96.12,0.00,0.00,23.59,30.66,24.77,85.79,49.24,74.13,95.83,315.29,0.00,115.82,589.19,0.00
24.74,98.00,0.00,0.00,24.68,31.35,24.55,81.90,46.10,74.79,200.07,299.70,0.00,195.86,575.69,0.00
24.15,98.00,0.00,0.00,25.85,31.39,24.55,80.74,48.13,73.95,251.12,257.45,0.00,335.21,494.90,0.00
23.69,96.12,0.00,0.00,27.02,31.79,23.33,82.08,47.46,80.65,268.85,208.30,0.00,480.29,460.85,0.00
23.25,95.62,0.00,0.00,28.27,30.62,22.52,71.14,52.60,86.66,323.98,150.04,0.00,471.43,263.32,0.00
23.10,90.38,15.12,20.81,29.62,30.61,24.02,57.37,54.58,77.03,326.76,82.31,15.95,547.12,120.47,22.55
23.60,85.75,95.88,115.88,30.61,28.80,23.96,49.43,62.21,77.18,314.08,6.43,95.40,586.94,7.99,117.30
24.59,82.50,198.62,194.44,31.31,27.98,25.70,46.24,66.84,69.41,298.79,0.00,212.39,573.94,0.00,185.92
25.81,81.00,250.31,334.12,31.52,28.02,27.17,47.69,65.44,62.82,259.88,0.00,294.92,499.58,0.00,284.60
27.18,81.00,272.50,486.81,31.71,26.73,26.90,47.73,71.81,64.35,207.15,0.00,307.29,458.30,0.00,348.35
28.51,69.75,330.56,481.00,30.91,26.55,28.05,51.55,71.68,60.11,153.30,0.00,329.71,269.03,0.00,388.63
29.62,57.38,326.69,547.00,30.47,25.79,29.41,55.17,70.97,55.51,81.46,0.00,340.49,119.24,0.00,429.42
30.56,49.62,312.88,584.69,29.08,24.76,30.84,61.04,74.19,52.22,6.56,0.00,387.59,8.15,0.00,386.66
31.27,46.38,297.88,572.19,28.21,24.41,31.50,65.79,75.52,52.41,0.00,0.00,387.82,0.00,0.00,340.94
31.63,47.25,262.31,504.25,27.79,24.22,32.03,66.53,75.78,52.75,0.00,0.00,347.97,0.00,0.00,272.26
31.64,48.00,206.00,455.75,26.80,23.51,31.12,71.46,79.63,58.14,0.00,0.00,267.67,0.00,0.00,175.27
31.16,50.50,156.56,274.75,26.31,23.02,30.43,72.96,83.77,62.55,0.00,0.00,176.59,0.00,0.00,108.28
30.34,55.75,80.62,118.00,25.53,23.70,29.55,72.36,78.89,68.54,0.00,15.60,74.20,0.00,22.06,45.37
29.31,59.88,6.69,8.31,24.75,23.93,28.85,74.22,77.34,71.56,0.00,95.20,5.71,0.00,117.05,3.25
28.40,64.75,0.00,0.00,24.35,25.31,27.93,75.88,71.45,79.23,0.00,206.79,0.00,0.00,181.02,0.00
27.60,67.62,0.00,0.00,24.05,26.67,27.70,76.70,65.22,82.14,0.00,285.15,0.00,0.00,275.18,0.00
26.86,71.12,0.00,0.00,23.60,27.25,26.84,79.13,62.80,88.72,0.00,315.49,0.00,0.00,357.64,0.00
26.10,74.25,0.00,0.00,23.27,28.49,26.67,82.32,58.31,90.24,0.00,340.98,0.00,0.00,401.91,0.00
25.30,73.75,0.00,0.00,23.54,29.73,25.78,79.82,54.32,94.15,15.43,348.52,0.00,21.81,439.55,0.00
24.75,74.25,0.00,0.00,23.91,30.87,26.64,77.42,52.11,83.28,95.10,388.42,0.00,116.93,387.48,0.00
24.29,76.25,0.00,0.00,25.12,31.48,26.31,72.48,52.52,84.76,203.99,387.06,0.00,178.57,340.28,0.00
23.91,77.62,0.00,0.00,26.42,31.84,25.81,66.42,53.50,91.98,280.26,343.30,0.00,270.46,268.60,0.00
23.68,78.62,0.00,0.00,27.43,31.35,25.06,62.03,57.20,100.00,319.59,272.33,0.00,362.29,178.33,0.00
23.48,80.88,0.00,0.00,28.72,30.79,26.52,57.40,61.02,92.37,346.62,181.36,0.00,408.55,111.20,0.00
23.40,80.75,15.25,21.56,29.88,29.96,26.84,53.72,66.64,89.69,352.54,76.51,14.98,444.62,46.78,2.44
23.90,77.50,95.00,116.81,30.89,29.13,25.73,52.06,70.22,100.00,388.84,5.82,84.31,387.90,3.31,15.71
24.95,73.50,201.19,176.12,31.46,28.32,25.55,52.57,77.12,100.00,386.69,0.00,166.59,339.95,0.00,33.52
26.21,67.62,275.38,265.75,31.74,27.95,27.03,53.88,80.70,95.69,340.96,0.00,261.49,266.77,0.00,41.77
27.58,61.25,323.69,366.94,31.47,27.31,27.93,56.72,85.92,89.04,274.67,0.00,335.63,179.85,0.00,53.50
28.91,56.50,352.25,415.19,30.97,26.99,30.67,60.26,88.24,72.61,183.74,0.00,441.51,112.66,0.00,70.37
30.02,53.12,356.56,449.69,30.16,26.31,30.08,65.70,90.88,75.32,77.66,0.00,414.51,47.49,0.00,63.24
30.90,52.00,389.25,388.31,29.26,26.55,31.80,69.55,83.77,65.76,5.88,0.00,446.87,3.35,0.00,61.76
31.45,52.62,386.31,339.62,28.52,26.23,31.82,76.06,85.26,65.56,0.00,0.00,407.44,0.00,0.00,42.32
31.66,54.25,338.62,264.94,28.08,25.88,32.07,79.97,91.55,72.61,0.00,0.00,358.16,0.00,0.00,44.32
31.57,56.25,277.00,181.38,27.55,25.46,31.84,84.52,98.90,77.90,0.00,0.00,275.07,0.00,0.00,41.69
31.12,59.50,186.12,114.12,27.15,26.11,31.65,87.25,95.19,76.43,0.00,0.00,186.23,0.00,0.00,43.05
30.34,64.75,78.81,48.19,26.57,26.25,29.87,89.25,93.85,86.47,0.00,14.40,73.82,0.00,2.35,13.88
29.38,68.88,5.94,3.38,26.51,25.91,29.47,84.01,99.24,84.81,0.00,85.40,6.38,0.00,15.92,0.91
28.69,75.00,0.00,0.00,26.18,26.23,29.84,85.50,100.00,80.72,0.00,175.54,0.00,0.00,35.32,0.00
28.19,79.25,0.00,0.00,25.91,27.44,28.15,91.33,93.03,89.65,0.00,269.65,0.00,0.00,43.08,0.00
27.75,83.12,0.00,0.00,25.67,28.36,28.67,97.51,86.46,85.70,0.00,346.63,0.00,0.00,55.25,0.00
27.29,86.25,0.00,0.00,25.91,30.12,29.12,96.59,75.74,81.44,0.00,425.26,0.00,0.00,67.78,0.00
26.79,87.62,0.00,0.00,25.95,30.21,27.46,95.92,74.60,89.78,14.10,418.63,0.00,2.30,63.87,0.00
26.48,84.25,0.00,0.00,25.99,31.31,26.84,98.62,68.26,92.33,85.95,432.16,0.00,16.02,59.72,0.00
26.15,85.75,0.00,0.00,26.57,31.49,27.30,99.10,67.16,88.34,180.02,398.41,0.00,36.22,41.38,0.00
25.94,91.12,0.00,0.00,27.64,31.64,26.13,91.71,75.00,93.48,273.73,347.77,0.00,43.73,43.04,0.00
25.84,96.12,0.00,0.00,28.58,31.51,25.08,85.17,79.82,99.63,352.12,268.88,0.00,56.12,40.75,0.00
25.74,98.00,0.00,0.00,29.84,31.06,25.61,77.31,79.96,97.15,417.13,178.96,0.00,66.49,41.37,0.00
25.70,98.00,13.81,2.25,30.28,29.99,26.62,74.24,85.73,85.72,420.69,74.47,16.09,64.19,14.00,23.03
26.07,98.00,86.50,16.12,31.06,29.67,27.25,69.50,83.66,80.35,424.80,6.47,101.17,58.71,0.93,128.12
26.86,96.75,184.50,37.12,31.33,29.61,26.84,67.95,82.11,83.84,393.90,0.00,195.88,40.91,0.00,170.12
27.82,90.38,277.81,44.38,31.42,28.53,27.92,76.19,87.33,82.00,342.58,0.00,286.22,42.39,0.00,193.72
28.76,83.88,357.62,57.00,31.34,28.52,29.47,80.79,86.60,73.75,265.79,0.00,373.88,40.28,0.00,216.29
29.60,78.88,409.00,65.19,30.76,28.48,30.19,81.73,85.53,68.73,175.33,0.00,376.32,40.53,0.00,270.91
30.34,73.88,422.75,64.50,30.05,27.39,32.12,85.37,90.20,60.40,74.80,0.00,426.69,14.06,0.00,293.05
30.85,70.75,417.44,57.69,29.77,26.84,33.04,83.08,92.29,55.61,6.51,0.00,478.47,0.93,0.00,226.26
31.19,68.75,389.38,40.44,29.49,26.86,33.10,82.80,91.30,56.24,0.00,0.00,411.85,0.00,0.00,189.36
31.24,77.38,337.38,41.75,28.73,26.15,34.20,86.16,93.30,52.11,0.00,0.00,374.40,0.00,0.00,165.63
31.20,81.75,262.69,39.81,28.45,25.51,33.44,87.05,96.76,57.38,0.00,0.00,278.61,0.00,0.00,133.87
30.51,83.50,171.69,39.69,28.16,25.68,34.18,87.57,96.70,53.69,0.00,0.00,196.02,0.00,0.00,80.96
30.10,85.00,75.12,14.12,27.36,26.14,31.96,90.41,88.86,69.28,0.00,15.57,72.84,0.00,22.30,32.87
29.85,82.50,6.56,0.94,26.85,26.71,32.61,92.27,83.74,60.62,0.00,97.53,5.82,0.00,123.50,2.61
29.39,83.50,0.00,0.00,26.64,27.08,29.79,92.77,82.42,71.57,0.00,199.44,0.00,0.00,173.22,0.00
28.89,85.00,0.00,0.00,26.17,28.28,28.40,93.21,80.00,76.47,0.00,293.96,0.00,0.00,198.96,0.00
28.39,87.50,0.00,0.00,25.73,29.67,29.10,95.32,72.75,67.96,0.00,379.25,0.00,0.00,219.39,0.00
27.89,89.62,0.00,0.00,25.71,30.60,28.37,96.47,66.81,69.47,0.00,388.19,0.00,0.00,279.45,0.00
27.33,90.62,0.00,0.00,25.90,32.04,28.14,90.43,60.76,72.18,15.32,424.19,0.00,21.93,291.34,0.00
26.85,92.25,0.00,0.00,26.43,32.89,25.96,85.43,56.24,87.45,95.70,473.24,0.00,121.19,223.79,0.00
26.45,94.25,0.00,0.00,27.20,33.18,26.26,81.71,55.93,84.05,201.22,414.17,0.00,174.76,190.43,0.00
26.18,93.12,0.00,0.00,28.46,33.78,25.38,79.00,53.74,87.40,297.82,363.95,0.00,201.57,161.00,0.00
25.91,93.88,0.00,0.00,29.77,33.35,24.48,72.25,57.75,90.42,381.93,276.87,0.00,220.95,133.03,0.00
25.74,96.25,0.00,0.00,30.81,33.51,23.85,65.84,56.54,94.99,394.12,187.45,0.00,283.73,77.42,0.00
25.70,92.00,15.06,21.56,32.00,32.05,24.48,60.94,68.83,91.43,422.94,73.32,14.49,290.48,33.09,20.16
26.20,87.12,93.88,118.88,32.81,31.93,26.09,56.56,63.87,83.06,470.62,5.57,100.59,222.55,2.50,123.02
27.31,81.00,203.00,176.31,33.22,30.16,25.22,55.78,69.78,90.26,415.34,0.00,187.05,190.97,0.00,171.50
28.61,78.00,301.69,204.19,33.58,29.07,26.45,54.56,73.11,82.59,358.73,0.00,258.34,158.69,0.00,236.46
29.85,71.75,384.62,222.50,33.31,29.00,27.51,57.94,68.48,74.35,275.99,0.00,306.03,132.61,0.00,308.90
30.99,64.88,400.06,288.00,33.18,28.23,30.88,57.96,70.17,57.16,183.17,0.00,394.39,75.65,0.00,427.61
31.96,61.12,421.69,289.62,32.10,27.71,31.40,68.60,74.59,54.54,73.57,0.00,354.91,33.20,0.00,510.87
32.74,56.88,468.00,221.31,31.59,26.27,33.26,65.50,85.60,47.32,5.44,0.00,356.48,2.44,0.00,642.72
33.25,55.62,416.50,191.50,30.34,26.05,32.73,68.89,85.34,50.15,0.00,0.00,288.79,0.00,0.00,578.27
33.40,55.38,353.50,156.38,29.41,25.37,32.81,71.43,87.51,52.45,0.00,0.00,237.54,0.00,0.00,520.21
33.27,58.12,275.12,132.19,28.95,24.72,32.65,68.74,88.90,54.90,0.00,0.00,186.24,0.00,0.00,464.91
32.89,59.38,178.88,73.88,28.16,24.28,33.60,70.53,92.25,49.63,0.00,0.00,123.99,0.00,0.00,469.80
32.14,68.38,73.81,33.31,27.49,24.51,31.54,75.80,91.21,58.87,0.00,14.53,56.09,0.00,20.20,238.10
31.30,67.12,5.31,2.38,26.43,25.53,31.76,84.68,86.72,57.96,0.00,96.83,5.18,0.00,118.42,19.13
30.50,68.00,0.00,0.00,25.95,25.65,29.29,85.98,87.63,71.84,0.00,193.21,0.00,0.00,177.16,0.00
29.70,69.75,0.00,0.00,25.36,26.89,29.58,87.56,80.10,72.09,0.00,267.17,0.00,0.00,244.54,0.00
28.90,69.00,0.00,0.00,24.85,28.08,28.83,88.14,71.55,75.62,0.00,319.61,0.00,0.00,322.60,0.00
28.10,70.88,0.00,0.00,24.50,30.35,29.27,90.87,59.52,73.63,0.00,380.41,0.00,0.00,412.46,0.00
27.30,77.00,0.00,0.00,24.53,31.19,27.80,91.11,55.40,79.53,14.54,349.67,0.00,20.23,503.34,0.00
26.56,83.75,0.00,0.00,25.24,32.62,26.31,88.55,49.72,87.99,94.94,341.46,0.00,116.11,615.64,0.00
25.86,86.62,0.00,0.00,25.86,32.79,27.68,86.31,49.95,81.19,196.30,289.95,0.00,179.98,580.60,0.00
25.35,87.62,0.00,0.00,27.12,33.03,25.65,78.86,51.67,94.65,271.58,241.33,0.00,248.58,528.51,0.00
24.95,87.38,0.00,0.00,28.37,32.96,27.57,70.15,53.76,81.23,326.40,190.47,0.00,329.46,475.46,0.00
24.68,89.50,0.00,0.00,30.08,33.23,26.36,60.70,51.01,87.28,373.43,120.90,0.00,404.88,458.09,0.00
24.54,91.00,14.56,20.25,31.08,31.85,25.53,55.82,57.63,96.26,347.06,57.39,12.51,499.58,243.61,1.97
25.00,90.38,93.06,113.81,32.30,31.42,26.93,50.92,59.42,89.40,333.95,5.06,87.07,602.10,18.69,20.93
26.05,85.00,199.38,182.81,32.82,29.79,27.89,49.85,69.42,87.56,290.54,0.00,197.76,581.77,0.00,66.14
