Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh]
7,2,2,1,24.89,0.0,84.43,0.47,0,0.0,0.0
7,3,2,1,24.79,0.0,85.12,0.47,0,0.0,0.0
7,4,2,1,24.69,0.0,85.71,0.5,0,0.0,0.0
7,5,2,1,24.6,0.0,86.26,0.53,0,0.0,0.0
7,6,2,1,24.52,0.0,86.72,0.48,0,0.0,0.0
7,7,2,1,24.4,0.02,86.07,0.42,0,7.9,0.0
7,8,2,1,23.88,0.0,83.55,1.42,0,49.21,0.0
7,9,2,1,23.89,0.0,79.42,4.71,0,99.48,0.0
7,10,2,1,23.89,0.0,74.16,6.62,0,127.62,0.0
7,11,2,1,23.89,0.0,68.25,6.74,0,136.37,0.0
7,12,2,1,23.89,0.0,68.38,8.16,0,178.72,0.0
7,13,2,1,23.89,0.0,71.32,8.14,0,205.44,0.0
7,14,2,1,23.89,0.0,73.32,7.41,0,211.35,0.0
7,15,2,1,23.89,0.0,68.94,8.04,0,188.83,0.0
7,16,2,1,23.89,0.0,67.93,7.26,0,176.12,0.0
7,17,2,1,23.89,0.0,68.49,7.52,0,166.31,0.0
7,18,2,1,23.89,0.0,67.97,7.08,0,127.55,0.0
7,19,2,1,23.89,0.0,69.5,7.54,0,120.98,0.0
7,20,2,1,24.36,0.0,69.54,5.23,0,73.68,0.0
7,21,2,1,24.96,0.18,68.26,2.28,0,18.4,0.0
7,22,2,1,25.13,0.29,67.8,2.39,0,17.81,0.0
7,23,2,1,25.07,0.27,68.29,1.43,0,13.84,0.0
7,24,2,1,25.12,0.0,68.32,0.47,0,0.0,0.0
7,1,3,1,25.05,0.0,68.77,0.47,0,0.0,0.0
7,2,3,1,24.96,0.0,69.4,0.43,0,0.0,0.0
7,3,3,1,24.89,0.0,70.22,0.45,0,0.0,0.0
7,4,3,1,24.87,0.0,71.21,0.48,0,0.0,0.0
7,5,3,1,24.82,0.0,72.48,0.5,0,0.0,0.0
7,6,3,1,24.77,0.0,74.15,0.44,0,0.0,0.0
7,7,3,1,24.63,0.03,74.82,0.48,0,8.62,0.0
7,8,3,1,23.89,0.0,74.92,1.45,0,52.09,0.0
7,9,3,1,23.89,0.0,74.98,4.85,0,99.25,0.0
7,10,3,1,23.89,0.0,72.72,7.95,0,130.43,0.0
7,11,3,1,23.89,0.0,68.51,7.75,0,144.63,0.0
7,12,3,1,23.89,0.0,69.01,8.27,0,198.62,0.0
7,13,3,1,23.89,0.0,69.73,7.51,0,218.21,0.0
7,14,3,1,23.89,0.0,71.34,8.38,0,210.65,0.0
7,15,3,1,23.89,0.0,73.18,8.99,0,200.79,0.0
7,16,3,1,23.89,0.0,74.05,8.91,0,191.12,0.0
7,17,3,1,23.89,0.0,75.14,8.58,0,189.44,0.0
7,18,3,1,23.89,0.0,72.83,7.52,0,143.37,0.0
7,19,3,1,23.89,0.0,72.71,6.76,0,138.45,0.0
7,20,3,1,24.39,0.0,73.13,5.37,0,87.04,0.0
7,21,3,1,24.98,0.16,72.39,2.43,0,22.23,0.0
7,22,3,1,25.24,0.29,72.9,2.39,0,22.61,0.0
7,23,3,1,25.22,0.28,74.52,1.56,0,18.44,0.0
7,24,3,1,25.29,0.0,75.14,0.52,0,0.0,0.0
7,1,4,1,25.26,0.0,76.13,0.48,0,0.0,0.0
7,2,4,1,25.17,0.0,77.05,0.45,0,0.0,0.0
7,3,4,1,25.08,0.0,77.85,0.46,0,0.0,0.0
7,4,4,1,25.0,0.0,78.63,0.42,0,0.0,0.0
7,5,4,1,24.93,0.0,79.37,0.47,0,0.0,0.0
7,6,4,1,24.86,0.0,80.01,0.45,0,0.0,0.0
7,7,4,1,24.68,0.05,79.54,0.45,0,10.54,0.0
7,8,4,1,23.89,0.0,78.71,1.56,0,62.21,0.0
7,9,4,1,23.89,0.0,78.27,5.82,0,123.69,0.0
7,10,4,1,23.89,0.0,75.73,8.49,0,146.48,0.0
7,11,4,1,23.89,0.0,70.39,9.03,0,152.65,0.0
7,12,4,1,23.89,0.0,70.57,9.18,0,204.39,0.0
7,13,4,1,23.89,0.0,71.64,8.31,0,218.28,0.0
7,14,4,1,23.89,0.0,72.25,8.02,0,210.39,0.0
7,15,4,1,23.89,0.0,74.41,7.24,0,220.55,0.0
7,16,4,1,23.89,0.0,75.94,6.87,0,221.68,0.0
7,17,4,1,23.89,0.0,72.21,8.05,0,204.89,0.0
7,18,4,1,23.89,0.0,70.45,7.61,0,156.61,0.0
7,19,4,1,23.89,0.0,71.33,8.62,0,146.48,0.0
7,20,4,1,24.45,0.0,71.96,6.16,0,91.26,0.0
7,21,4,1,25.02,0.16,72.6,2.84,0,22.59,0.0
7,22,4,1,25.28,0.29,72.65,2.81,0,21.7,0.0
7,23,4,1,25.25,0.28,74.31,1.81,0,17.52,0.0
7,24,4,1,25.31,0.0,75.27,0.55,0,0.0,0.0
7,1,5,1,25.25,0.0,76.47,0.53,0,0.0,0.0
7,2,5,1,25.15,0.0,77.69,0.53,0,0.0,0.0
7,3,5,1,25.06,0.0,78.77,0.55,0,0.0,0.0
7,4,5,1,24.97,0.0,79.72,0.55,0,0.0,0.0
7,5,5,1,24.86,0.0,80.74,0.53,0,0.0,0.0
7,6,5,1,24.81,0.0,81.67,0.53,0,0.0,0.0
7,7,5,1,24.61,0.04,81.61,0.55,0,10.11,0.0
7,8,5,1,23.89,0.0,79.91,1.69,0,50.41,0.0
7,9,5,1,23.89,0.0,77.83,5.89,0,89.16,0.0
7,10,5,1,23.89,0.0,77.23,8.92,0,109.37,0.0
7,11,5,1,23.89,0.0,74.35,9.05,0,118.19,0.0
7,12,5,1,23.89,0.0,76.74,9.73,0,142.57,0.0
7,13,5,1,23.89,0.0,78.71,9.91,0,147.85,0.0
7,14,5,1,23.89,0.0,79.78,10.07,0,153.28,0.0
7,15,5,1,23.89,0.0,77.27,10.07,0,166.2,0.0
7,16,5,1,23.89,0.0,76.61,10.07,0,175.56,0.0
7,17,5,1,23.89,0.0,74.13,9.65,0,174.27,0.0
7,18,5,1,23.89,0.0,67.21,10.07,0,123.51,0.0
7,19,5,1,23.89,0.0,64.14,9.12,0,108.86,0.0
7,20,5,1,24.35,0.0,64.24,5.79,0,67.34,0.0
7,21,5,1,24.96,0.17,63.73,2.57,0,17.42,0.0
7,22,5,1,25.11,0.28,63.71,2.4,0,16.72,0.0
7,23,5,1,25.06,0.26,64.38,1.57,0,12.99,0.0
7,24,5,1,25.11,0.0,64.57,0.5,0,0.0,0.0
7,1,6,1,25.05,0.0,65.23,0.5,0,0.0,0.0
7,2,6,1,24.99,0.0,66.01,0.47,0,0.0,0.0
7,3,6,1,24.94,0.0,66.76,0.5,0,0.0,0.0
7,4,6,1,24.89,0.0,67.37,0.46,0,0.0,0.0
7,5,6,1,24.84,0.0,67.9,0.41,0,0.0,0.0
7,6,6,1,24.79,0.0,68.28,0.46,0,0.0,0.0
7,7,6,1,24.59,0.02,68.34,0.42,0,7.38,0.0
7,8,6,1,23.88,0.0,69.59,1.31,0,46.66,0.0
7,9,6,1,23.89,0.0,72.34,5.14,0,100.05,0.0
7,10,6,1,23.89,0.0,70.59,7.68,0,127.73,0.0
7,11,6,1,23.89,0.0,65.6,7.08,0,138.89,0.0
7,12,6,1,23.89,0.0,68.23,7.65,0,200.99,0.0
7,13,6,1,23.89,0.0,74.55,7.71,0,242.0,0.0
7,14,6,1,23.89,0.0,77.06,8.0,0,251.21,0.0
7,15,6,1,23.89,0.0,78.31,8.96,0,244.05,0.0
7,16,6,1,23.89,0.0,78.93,8.65,0,244.75,0.0
7,17,6,1,23.9,0.01,78.04,7.68,0,257.36,0.0
7,18,6,1,23.89,0.0,74.31,7.21,0,189.96,0.0
7,19,6,1,23.89,0.0,71.78,8.06,0,169.43,0.0
7,20,6,1,24.52,0.0,70.11,5.51,0,101.93,0.0
7,21,6,1,25.11,0.16,69.22,2.51,0,24.81,0.0
7,22,6,1,25.33,0.29,68.71,2.48,0,23.88,0.0
7,23,6,1,25.37,0.33,69.07,2.35,0,23.1,0.0
7,24,6,1,25.3,0.3,70.06,1.44,0,19.5,0.0
7,1,7,1,25.36,0.0,70.17,0.45,0,0.0,0.0
7,2,7,1,25.3,0.0,70.6,0.5,0,0.0,0.0
7,3,7,1,25.19,0.0,71.2,0.49,0,0.0,0.0
7,4,7,1,25.09,0.0,71.85,0.48,0,0.0,0.0
7,5,7,1,25.01,0.0,72.75,0.43,0,0.0,0.0
7,6,7,1,24.94,0.0,73.88,0.47,0,0.0,0.0
7,7,7,1,24.75,0.05,74.02,0.51,0,10.4,0.0
7,8,7,1,23.9,0.01,74.63,1.67,0,70.5,0.0
7,9,7,1,23.89,0.0,76.06,6.03,0,136.64,0.0
7,10,7,1,23.89,0.0,75.08,8.21,0,173.86,0.0
7,11,7,1,23.89,0.0,71.76,8.44,0,192.68,0.0
7,12,7,1,23.95,0.06,73.13,8.19,0,257.23,0.0
7,13,7,1,24.08,0.19,74.45,8.88,0,262.73,0.0
7,14,7,1,24.1,0.21,74.99,8.95,0,262.65,0.0
7,15,7,1,23.99,0.1,74.07,9.41,0,256.76,0.0
7,16,7,1,23.89,0.0,71.55,8.28,0,237.54,0.0
7,17,7,1,23.89,0.0,72.69,8.8,0,235.58,0.0
7,18,7,1,26.11,0.0,71.51,5.67,0,48.97,0.0
7,19,7,1,26.52,0.22,72.99,2.58,0,26.6,0.0
7,20,7,1,26.21,0.33,75.15,2.31,0,23.41,0.0
7,21,7,1,26.01,0.35,76.65,2.54,0,21.61,0.0
7,22,7,1,25.86,0.36,77.47,2.64,0,19.93,0.0
7,23,7,1,25.74,0.37,78.09,2.47,0,18.28,0.0
7,24,7,1,25.58,0.33,78.73,1.53,0,14.01,0.0
7,1,1,1,25.58,0.0,78.82,0.5,0,0.0,0.0
7,2,1,1,25.47,0.0,79.29,0.53,0,0.0,0.0
7,3,1,1,25.31,0.0,79.79,0.55,0,0.0,0.0
7,4,1,1,25.18,0.0,80.48,0.52,0,0.0,0.0
7,5,1,1,25.06,0.0,81.38,0.5,0,0.0,0.0
7,6,1,1,24.95,0.0,82.11,0.49,0,0.0,0.0
7,7,1,1,24.98,0.0,82.18,0.45,0,0.0,0.0
7,8,1,1,24.64,0.11,80.77,0.48,0,23.63,0.0
7,9,1,1,24.04,0.15,76.64,2.32,0,88.23,0.0
7,10,1,1,23.89,0.0,69.49,5.72,0,124.79,0.0
7,11,1,1,23.89,0.0,64.35,8.6,0,142.02,0.0
7,12,1,1,23.89,0.0,64.33,8.6,0,197.09,0.0
7,13,1,1,23.89,0.0,64.92,8.61,0,203.8,0.0
7,14,1,1,23.89,0.0,65.04,8.15,0,204.09,0.0
7,15,1,1,23.89,0.0,64.51,8.14,0,200.9,0.0
7,16,1,1,23.89,0.0,64.27,8.1,0,190.68,0.0
7,17,1,1,26.62,0.0,60.7,5.76,0,51.25,0.0
7,18,1,1,26.89,0.22,63.33,2.54,0,25.14,0.0
7,19,1,1,26.53,0.35,65.66,2.45,0,23.04,0.0
7,20,1,1,26.21,0.37,67.95,2.43,0,21.37,0.0
7,21,1,1,25.99,0.38,69.66,2.15,0,20.43,0.0
7,22,1,1,25.82,0.38,70.85,2.14,0,19.02,0.0
7,23,1,1,25.64,0.33,72.1,1.38,0,14.89,0.0
7,24,1,1,25.62,0.0,72.73,0.46,0,0.0,0.0
7,1,2,1,25.49,0.0,73.93,0.51,0,0.0,0.0
7,2,2,1,25.34,0.0,75.26,0.45,0,0.0,0.0
7,3,2,1,25.19,0.0,76.43,0.48,0,0.0,0.0
7,4,2,1,25.05,0.0,77.46,0.44,0,0.0,0.0
7,5,2,1,24.92,0.0,78.43,0.45,0,0.0,0.0
7,6,2,1,24.81,0.0,79.17,0.46,0,0.0,0.0
7,7,2,1,24.62,0.03,78.98,0.44,0,8.76,0.0
7,8,2,1,23.89,0.01,78.14,1.58,0,52.58,0.0
7,9,2,1,23.89,0.0,76.55,5.4,0,102.43,0.0
7,10,2,1,23.89,0.0,73.46,8.61,0,133.13,0.0
7,11,2,1,23.89,0.0,68.98,8.47,0,147.21,0.0
7,12,2,1,23.89,0.0,69.27,7.54,0,200.62,0.0
7,13,2,1,23.89,0.0,69.06,6.83,0,217.85,0.0
7,14,2,1,23.89,0.0,67.79,8.25,0,219.33,0.0
7,15,2,1,23.89,0.0,67.86,7.88,0,223.59,0.0
7,16,2,1,23.89,0.0,68.11,7.4,0,221.09,0.0
7,17,2,1,23.89,0.0,67.56,7.01,0,214.57,0.0
7,18,2,1,23.89,0.0,65.03,6.69,0,153.53,0.0
7,19,2,1,23.89,0.0,65.05,6.95,0,140.05,0.0
7,20,2,1,24.5,0.0,66.07,4.38,0,89.25,0.0
7,21,2,1,25.09,0.16,66.21,2.05,0,22.72,0.0
7,22,2,1,25.34,0.29,66.22,2.35,0,21.61,0.0
7,23,2,1,25.32,0.28,67.24,1.55,0,16.65,0.0
7,24,2,1,25.38,0.0,67.7,0.46,0,0.0,0.0
7,1,3,1,25.32,0.0,69.0,0.51,0,0.0,0.0
7,2,3,1,25.22,0.0,70.75,0.52,0,0.0,0.0
7,3,3,1,25.13,0.0,72.78,0.48,0,0.0,0.0
7,4,3,1,25.04,0.0,74.47,0.48,0,0.0,0.0
7,5,3,1,24.95,0.0,75.88,0.44,0,0.0,0.0
7,6,3,1,24.88,0.0,77.29,0.42,0,0.0,0.0
7,7,3,1,24.65,0.05,78.08,0.48,0,9.14,0.0
7,8,3,1,23.9,0.01,78.25,1.48,0,50.38,0.0
7,9,3,1,23.89,0.0,76.79,5.47,0,90.27,0.0
7,10,3,1,23.89,0.0,74.56,7.32,0,114.19,0.0
7,11,3,1,23.89,0.0,72.5,8.61,0,125.97,0.0
7,12,3,1,23.89,0.0,75.25,7.81,0,159.99,0.0
7,13,3,1,23.89,0.0,76.61,7.23,0,179.12,0.0
7,14,3,1,23.89,0.0,76.61,8.29,0,194.29,0.0
7,15,3,1,23.89,0.0,77.7,8.71,0,200.7,0.0
7,16,3,1,23.89,0.0,80.07,9.33,0,196.13,0.0
7,17,3,1,23.89,0.0,80.64,9.49,0,193.22,0.0
7,18,3,1,23.89,0.0,76.8,9.09,0,143.71,0.0
7,19,3,1,23.89,0.0,73.56,8.98,0,128.87,0.0
7,20,3,1,24.35,0.0,72.74,6.18,0,77.27,0.0
7,21,3,1,24.91,0.17,71.87,2.48,0,18.74,0.0
7,22,3,1,25.04,0.28,71.45,2.27,0,17.36,0.0
7,23,3,1,24.96,0.26,71.97,1.33,0,12.8,0.0
7,24,3,1,24.98,0.0,72.22,0.45,0,0.0,0.0
7,1,4,1,24.9,0.0,72.91,0.4,0,0.0,0.0
7,2,4,1,24.81,0.0,73.55,0.42,0,0.0,0.0
7,3,4,1,24.71,0.0,74.2,0.42,0,0.0,0.0
7,4,4,1,24.6,0.0,74.96,0.46,0,0.0,0.0
7,5,4,1,24.5,0.0,75.8,0.4,0,0.0,0.0
7,6,4,1,24.43,0.0,76.46,0.37,0,0.0,0.0
7,7,4,1,24.3,0.02,76.34,0.42,0,7.07,0.0
7,8,4,1,23.86,0.0,74.86,1.59,0,28.43,0.0
7,9,4,1,23.89,0.0,73.26,5.67,0,57.23,0.0
7,10,4,1,23.89,0.0,70.63,8.11,0,80.89,0.0
7,11,4,1,23.89,0.0,67.18,8.32,0,96.5,0.0
7,12,4,1,23.89,0.0,69.55,7.43,0,126.49,0.0
7,13,4,1,23.89,0.0,67.65,7.21,0,133.28,0.0
7,14,4,1,23.89,0.0,66.58,7.52,0,138.01,0.0
7,15,4,1,23.89,0.0,65.32,7.92,0,143.13,0.0
7,16,4,1,23.89,0.0,64.69,8.9,0,145.26,0.0
7,17,4,1,23.89,0.0,65.18,7.96,0,150.73,0.0
7,18,4,1,23.89,0.0,62.95,9.0,0,116.98,0.0
7,19,4,1,23.89,0.0,61.36,8.28,0,104.31,0.0
7,20,4,1,24.37,0.0,62.1,6.1,0,64.68,0.0
7,21,4,1,24.95,0.17,62.45,2.69,0,17.3,0.0
7,22,4,1,25.09,0.28,62.88,2.81,0,16.89,0.0
7,23,4,1,25.02,0.26,64.23,1.81,0,13.17,0.0
7,24,4,1,25.04,0.0,64.8,0.55,0,0.0,0.0
7,1,5,1,24.95,0.0,65.59,0.55,0,0.0,0.0
7,2,5,1,24.85,0.0,66.62,0.54,0,0.0,0.0
7,3,5,1,24.76,0.0,67.9,0.55,0,0.0,0.0
7,4,5,1,24.68,0.0,69.42,0.54,0,0.0,0.0
7,5,5,1,24.61,0.0,71.11,0.55,0,0.0,0.0
7,6,5,1,24.56,0.0,72.75,0.55,0,0.0,0.0
7,7,5,1,24.42,0.02,73.61,0.55,0,6.54,0.0
7,8,5,1,23.85,0.0,75.14,1.75,0,42.22,0.0
7,9,5,1,23.89,0.0,77.68,6.72,0,99.98,0.0
7,10,5,1,23.89,0.0,76.62,10.04,0,133.24,0.0
7,11,5,1,23.89,0.0,71.82,9.5,0,148.72,0.0
7,12,5,1,23.89,0.0,72.51,10.07,0,204.15,0.0
7,13,5,1,23.89,0.0,72.43,10.07,0,221.54,0.0
7,14,5,1,23.89,0.0,73.88,10.07,0,226.96,0.0
7,15,5,1,23.89,0.0,76.01,9.32,0,222.22,0.0
7,16,5,1,23.89,0.0,75.28,8.65,0,204.61,0.0
7,17,5,1,23.89,0.0,78.92,9.01,0,204.45,0.0
7,18,5,1,23.89,0.0,76.21,7.92,0,147.79,0.0
7,19,5,1,23.89,0.0,73.16,8.55,0,130.09,0.0
7,20,5,1,24.35,0.0,72.58,4.93,0,79.21,0.0
7,21,5,1,24.98,0.17,72.45,2.21,0,20.43,0.0
7,22,5,1,25.17,0.28,73.52,2.56,0,20.27,0.0
7,23,5,1,25.12,0.27,75.32,1.61,0,15.89,0.0
7,24,5,1,25.18,0.0,76.58,0.44,0,0.0,0.0
7,1,6,1,25.11,0.0,78.43,0.39,0,0.0,0.0
7,2,6,1,24.99,0.0,79.93,0.37,0,0.0,0.0
7,3,6,1,24.87,0.0,81.07,0.44,0,0.0,0.0
7,4,6,1,24.76,0.0,82.01,0.39,0,0.0,0.0
7,5,6,1,24.65,0.0,82.8,0.43,0,0.0,0.0
7,6,6,1,24.55,0.0,83.51,0.41,0,0.0,0.0
7,7,6,1,24.4,0.02,83.08,0.41,0,8.28,0.0
7,8,6,1,23.85,0.0,80.25,1.36,0,42.58,0.0
7,9,6,1,23.89,0.0,74.99,4.93,0,85.73,0.0
7,10,6,1,23.89,0.0,69.61,8.25,0,112.29,0.0
7,11,6,1,23.89,0.0,65.3,7.22,0,127.36,0.0
7,12,6,1,23.89,0.0,65.92,8.27,0,178.29,0.0
7,13,6,1,23.89,0.0,66.27,8.94,0,199.46,0.0
7,14,6,1,23.89,0.0,65.37,8.86,0,200.9,0.0
7,15,6,1,23.89,0.0,64.0,8.97,0,198.08,0.0
7,16,6,1,23.89,0.0,63.07,8.78,0,191.72,0.0
7,17,6,1,23.89,0.0,64.07,8.47,0,193.88,0.0
7,18,6,1,23.89,0.0,63.38,7.37,0,142.82,0.0
7,19,6,1,23.89,0.0,62.37,7.62,0,126.81,0.0
7,20,6,1,24.49,0.0,62.42,5.55,0,78.53,0.0
7,21,6,1,25.05,0.15,62.15,2.49,0,20.17,0.0
7,22,6,1,25.27,0.28,62.23,2.18,0,19.51,0.0
7,23,6,1,25.28,0.32,62.93,2.32,0,18.25,0.0
7,24,6,1,25.18,0.29,64.1,1.52,0,14.36,0.0
7,1,7,1,25.2,0.0,64.61,0.49,0,0.0,0.0
7,2,7,1,25.12,0.0,65.35,0.49,0,0.0,0.0
7,3,7,1,25.01,0.0,66.14,0.45,0,0.0,0.0
7,4,7,1,24.9,0.0,66.72,0.42,0,0.0,0.0
7,5,7,1,24.8,0.0,67.27,0.4,0,0.0,0.0
7,6,7,1,24.72,0.0,67.82,0.44,0,0.0,0.0
7,7,7,1,24.54,0.02,67.85,0.49,0,7.28,0.0
7,8,7,1,23.87,0.0,68.46,1.55,0,44.61,0.0
7,9,7,1,23.89,0.0,69.93,5.2,0,98.42,0.0
7,10,7,1,23.89,0.0,68.96,8.11,0,127.73,0.0
7,11,7,1,23.89,0.0,65.94,8.81,0,143.32,0.0
7,12,7,1,23.89,0.0,66.67,9.47,0,198.75,0.0
7,13,7,1,23.89,0.0,66.8,9.26,0,212.21,0.0
7,14,7,1,23.89,0.0,65.53,9.87,0,212.19,0.0
7,15,7,1,23.89,0.0,64.73,10.07,0,210.85,0.0
7,16,7,1,23.89,0.0,64.19,9.47,0,206.36,0.0
7,17,7,1,23.89,0.0,64.88,9.89,0,201.45,0.0
7,18,7,1,26.18,0.0,60.9,6.72,0,41.94,0.0
7,19,7,1,26.53,0.23,63.33,2.78,0,24.84,0.0
7,20,7,1,26.16,0.33,65.62,2.93,0,22.0,0.0
7,21,7,1,25.95,0.35,66.98,2.84,0,20.58,0.0
7,22,7,1,25.8,0.36,67.97,2.83,0,19.19,0.0
7,23,7,1,25.66,0.37,68.82,2.82,0,17.62,0.0
7,24,7,1,25.5,0.33,69.77,1.62,0,13.4,0.0
7,1,1,1,25.49,0.0,70.17,0.46,0,0.0,0.0
7,2,1,1,25.36,0.0,71.09,0.47,0,0.0,0.0
7,3,1,1,25.21,0.0,72.01,0.41,0,0.0,0.0
7,4,1,1,25.06,0.0,72.81,0.44,0,0.0,0.0
7,5,1,1,24.92,0.0,73.49,0.41,0,0.0,0.0
7,6,1,1,24.79,0.0,74.05,0.44,0,0.0,0.0
7,7,1,1,24.76,0.0,74.16,0.45,0,0.0,0.0
7,8,1,1,24.41,0.07,73.59,0.49,0,16.38,0.0
7,9,1,1,23.96,0.07,70.6,2.64,0,52.78,0.0
7,10,1,1,23.89,0.0,65.27,6.06,0,86.46,0.0
7,11,1,1,23.89,0.0,59.96,7.3,0,103.88,0.0
7,12,1,1,23.89,0.0,58.91,8.23,0,143.18,0.0
7,13,1,1,23.89,0.0,59.68,7.63,0,159.67,0.0
7,14,1,1,23.89,0.0,61.31,8.7,0,173.09,0.0
7,15,1,1,23.89,0.0,62.52,8.37,0,179.98,0.0
7,16,1,1,23.89,0.0,61.54,7.95,0,168.81,0.0
7,17,1,1,26.19,0.0,56.35,5.6,0,44.99,0.0
7,18,1,1,26.6,0.21,56.67,2.63,0,21.5,0.0
7,19,1,1,26.3,0.34,58.04,2.32,0,19.21,0.0
7,20,1,1,26.01,0.36,59.72,2.47,0,17.78,0.0
7,21,1,1,25.81,0.37,61.3,2.14,0,16.83,0.0
7,22,1,1,25.64,0.36,62.31,2.29,0,15.39,0.0
7,23,1,1,25.46,0.32,63.31,1.27,0,11.73,0.0
7,24,1,1,25.42,0.0,63.73,0.41,0,0.0,0.0
7,1,2,1,25.29,0.0,64.42,0.45,0,0.0,0.0
7,2,2,1,25.14,0.0,65.1,0.45,0,0.0,0.0
7,3,2,1,25.0,0.0,65.76,0.47,0,0.0,0.0
7,4,2,1,24.87,0.0,66.34,0.51,0,0.0,0.0
7,5,2,1,24.75,0.0,66.88,0.5,0,0.0,0.0
7,6,2,1,24.64,0.0,67.38,0.44,0,0.0,0.0
7,7,2,1,24.47,0.02,67.47,0.4,0,6.01,0.0
7,8,2,1,23.85,0.0,67.37,1.4,0,36.3,0.0
7,9,2,1,23.89,0.0,66.12,5.34,0,77.89,0.0
7,10,2,1,23.89,0.0,64.18,8.58,0,107.76,0.0
7,11,2,1,23.89,0.0,61.26,9.22,0,125.86,0.0
7,12,2,1,23.89,0.0,61.09,8.86,0,174.35,0.0
7,13,2,1,23.89,0.0,59.43,8.67,0,184.78,0.0
7,14,2,1,23.89,0.0,57.82,8.33,0,184.93,0.0
7,15,2,1,23.89,0.0,57.61,7.59,0,187.72,0.0
7,16,2,1,23.89,0.0,58.35,7.59,0,186.52,0.0
7,17,2,1,23.89,0.0,58.23,6.92,0,181.94,0.0
7,18,2,1,23.89,0.0,56.89,7.65,0,128.98,0.0
7,19,2,1,23.89,0.0,56.38,8.6,0,115.87,0.0
7,20,2,1,24.52,0.0,55.45,5.25,0,71.32,0.0
7,21,2,1,25.11,0.16,54.97,2.04,0,17.9,0.0
7,22,2,1,25.34,0.28,54.98,2.28,0,16.82,0.0
7,23,2,1,25.31,0.28,56.08,1.58,0,13.12,0.0
7,24,2,1,25.34,0.0,56.94,0.52,0,0.0,0.0
8,1,3,1,25.23,0.0,58.24,0.47,0,0.0,0.0
8,2,3,1,25.08,0.0,59.75,0.44,0,0.0,0.0
8,3,3,1,24.93,0.0,61.16,0.43,0,0.0,0.0
8,4,3,1,24.79,0.0,62.23,0.48,0,0.0,0.0
8,5,3,1,24.66,0.0,63.04,0.44,0,0.0,0.0
8,6,3,1,24.55,0.0,63.67,0.43,0,0.0,0.0
8,7,3,1,24.37,0.02,63.95,0.42,0,5.51,0.0
8,8,3,1,23.85,0.0,64.08,1.51,0,28.85,0.0
8,9,3,1,23.89,0.0,63.45,5.82,0,62.43,0.0
8,10,3,1,23.89,0.0,62.41,9.08,0,90.87,0.0
8,11,3,1,23.89,0.0,60.44,8.64,0,108.59,0.0
8,12,3,1,23.89,0.0,60.49,7.51,0,146.08,0.0
8,13,3,1,23.89,0.0,60.03,7.8,0,161.8,0.0
8,14,3,1,23.89,0.0,59.77,8.03,0,168.36,0.0
8,15,3,1,23.89,0.0,58.09,7.3,0,167.29,0.0
8,16,3,1,23.89,0.0,57.06,7.96,0,162.01,0.0
8,17,3,1,23.89,0.0,57.54,7.57,0,159.97,0.0
8,18,3,1,23.89,0.0,56.23,8.75,0,116.53,0.0
8,19,3,1,23.89,0.0,55.68,7.9,0,104.35,0.0
8,20,3,1,24.45,0.0,55.31,5.71,0,63.21,0.0
8,21,3,1,25.0,0.16,55.09,2.55,0,16.26,0.0
8,22,3,1,25.21,0.29,55.2,2.35,0,15.25,0.0
8,23,3,1,25.12,0.27,56.1,1.27,0,11.3,0.0
8,24,3,1,25.13,0.0,56.62,0.44,0,0.0,0.0
8,1,4,1,25.02,0.0,57.46,0.49,0,0.0,0.0
8,2,4,1,24.88,0.0,58.3,0.51,0,0.0,0.0
8,3,4,1,24.74,0.0,59.15,0.53,0,0.0,0.0
8,4,4,1,24.62,0.0,60.21,0.49,0,0.0,0.0
8,5,4,1,24.51,0.0,61.29,0.52,0,0.0,0.0
8,6,4,1,24.41,0.0,62.33,0.55,0,0.0,0.0
8,7,4,1,24.28,0.02,62.89,0.55,0,5.08,0.0
8,8,4,1,23.86,0.0,63.99,1.65,0,25.6,0.0
8,9,4,1,23.89,0.0,65.11,6.21,0,61.04,0.0
8,10,4,1,23.89,0.0,63.59,9.05,0,90.18,0.0
8,11,4,1,23.89,0.0,61.31,8.71,0,110.8,0.0
8,12,4,1,23.89,0.0,61.65,8.01,0,153.29,0.0
8,13,4,1,23.89,0.0,61.12,7.91,0,165.94,0.0
8,14,4,1,23.89,0.0,60.71,8.28,0,166.72,0.0
8,15,4,1,23.89,0.0,61.95,8.22,0,171.09,0.0
8,16,4,1,23.89,0.0,63.29,7.85,0,169.55,0.0
8,17,4,1,23.89,0.0,64.66,7.93,0,168.7,0.0
8,18,4,1,23.89,0.0,63.92,8.37,0,125.94,0.0
8,19,4,1,23.89,0.0,62.99,7.67,0,111.54,0.0
8,20,4,1,24.36,0.0,63.21,5.49,0,68.18,0.0
8,21,4,1,24.97,0.16,63.01,2.37,0,17.3,0.0
8,22,4,1,25.2,0.29,63.12,2.27,0,16.63,0.0
8,23,4,1,25.14,0.27,64.58,1.59,0,12.95,0.0
8,24,4,1,25.17,0.0,65.51,0.48,0,0.0,0.0
8,1,5,1,25.08,0.0,66.96,0.49,0,0.0,0.0
