Outdoor Drybulb Temperature (C),Outdoor Relative Humidity (%),Diffuse Solar Radiation (W/m2),Direct Solar Radiation (W/m2),6h Outdoor Drybulb Temperature (C),12h Outdoor Drybulb Temperature (C),24h Outdoor Drybulb Temperature (C),6h Outdoor Relative Humidity (%),12h Outdoor Relative Humidity (%),24h Outdoor Relative Humidity (%),6h Diffuse Solar Radiation (W/m2),12h Diffuse Solar Radiation (W/m2),24h Diffuse Solar Radiation (W/m2),6h Direct Solar Radiation (W/m2),12h Direct Solar Radiation (W/m2),24h Direct Solar Radiation (W/m2)
28.15,71.75,122.38,64.98,24.375595011926865,23.7428739179811,25.701386966454997,79.75572877099856,100.0,96.71399386341099,0.0,0.0,98.45112879785624,0.0,0.0,60.28056335011002
26.73,79.5,44.7,52.69,24.578982996855625,22.535948973954596,24.636647119462182,89.83661726327368,100.0,100.0,0.0,42.60292849269922,75.62025068660151,0.0,81.43921213236791,46.61258185233516
25.39,88.0,9.06,21.23,24.605770666797635,25.94548663643601,25.668853413070583,80.96153723609675,100.0,85.64194374658723,0.0,56.499686820837,11.933782342531199,0.0,173.29980775453447,19.13852664581115
24.76,92.56,0.0,0.0,24.4388292909523,27.071244477349666,25.62318938122873,98.53301991447894,100.0,73.9810802240747,0.0,137.2267287436821,0.0,0.0,136.4188903568947,0.0
24.63,93.75,0.0,0.0,23.11086765836656,28.62675544249492,24.75424615786774,78.5307018398961,90.40692530423219,70.06965353276928,0.0,224.85009089577363,0.0,0.0,63.32736535526219,0.0
24.53,94.62,0.0,0.0,24.11623938718684,27.831209999299833,23.255978619665996,87.40547298641978,57.79431111228496,100.0,0.0,176.77281775770612,0.0,0.0,54.52205524091984,0.0
24.44,95.19,0.0,0.0,23.394356852140078,29.079570487696277,23.013904855891518,91.31292226297371,57.44345598298381,100.0,0.0,226.31195919558428,0.0,0.0,87.81879725372953,0.0
24.29,95.56,0.0,0.0,23.067843178831605,29.470734869691103,24.040131815874783,96.20113230468694,83.29648890182432,76.02578111025501,39.93296811843764,209.58422836264498,0.0,91.66870749348568,99.25297175599903,0.0
24.11,95.81,0.0,0.0,24.663896552115467,30.793610509741963,24.659941059703176,100.0,64.14463793987166,93.36776987243219,89.81086609120067,293.2020761179681,0.0,153.2950594514276,115.71003345937245,0.0
23.92,95.94,0.0,0.0,27.173604671452974,30.253087899504017,24.673958892529228,100.0,60.63996328853908,100.0,129.53760141772793,422.34671382242306,0.0,107.07664374095485,141.01843113265642,0.0
23.72,96.38,0.0,0.0,27.128999798444955,29.752112012243447,21.890296816664023,92.88654484646646,67.79785811280895,79.7235788314123,195.6248477747897,201.79567697708552,0.0,89.42281347432038,127.05659471901998,0.0
23.55,96.44,0.0,0.0,29.332928792734734,26.866118155361576,23.443597480561397,64.16099368993986,63.605581986244616,100.0,176.99156310412667,180.38299488228654,0.0,60.00241284315739,68.78676208354577,0.0
23.43,96.5,0.0,0.0,29.342704569823994,25.71738245662329,22.917241683154746,75.2329877444235,84.92240399502667,77.82087323166381,231.95844803099027,117.0252337660261,0.0,74.0145422069859,65.67209541642714,0.0
23.88,95.44,42.24,103.95,29.97327138717177,25.00147046217794,24.040858039832894,53.974870835774915,70.65747458020279,58.352090548815156,217.0434971483707,71.38576073329568,45.43683271960623,100.30150464116514,50.55894053912333,47.09222406169094
25.04,92.69,78.19,147.7,29.975888259700536,25.252449858198606,26.949033453151383,68.96390083441167,72.34690651638593,72.50832765687493,330.41761647552505,11.383850444094039,76.23543864625361,169.77271127292136,22.6233738687339,65.80749730058926
26.55,86.88,131.44,113.16,28.76137582038239,24.547588591145225,29.170422244707293,70.59157665687638,100.0,84.57561161899716,304.9456522830268,0.0,209.46622759444716,127.99300630964268,0.0,140.09061550000789
27.81,80.12,186.93,81.04,27.87173356724058,25.14861915682007,31.42718428671534,58.393251619513435,97.24638332826927,69.68929511094407,225.32215200318663,0.0,378.6914515733336,101.75121870508468,0.0,163.13980874199024
28.74,74.06,158.01,60.08,27.205473127883366,24.758718103960422,31.282387244058715,83.01403557137861,100.0,40.04356359182326,179.59213765432906,0.0,235.60582130625278,92.85958168925566,0.0,463.4567458307524
29.29,69.94,195.19,83.46,27.893653050507503,22.714284006011308,33.87974179151552,92.00556394187306,96.53150956545731,73.33409488446104,106.50685947456935,0.0,309.27010626385663,78.79213996714566,0.0,671.1609565376755
29.65,67.25,236.59,99.87,25.859263409013025,21.918506584356592,30.71020618085388,71.01788003010034,100.0,37.161447993740694,57.49157400501086,0.0,191.68673495162335,57.82855002542165,0.0,633.3519821233821
29.5,66.94,355.24,145.25,25.684432696747905,24.201458888032356,34.73775744176461,87.41135112178141,100.0,76.89233856041719,10.624352939564288,0.0,332.8019552380697,23.060061737984153,0.0,437.294135248664
29.1,67.88,329.62,142.64,23.69632308269267,22.099136602754633,31.05903050921883,98.90872922195858,79.35906423589685,72.43704010266386,0.0,0.0,177.96251319927762,0.0,0.0,498.5606982801203
28.62,69.06,260.53,109.5,23.406691986035103,21.748464504001465,31.68915517633498,100.0,81.66548502439929,51.60050642143978,0.0,0.0,306.6066606663545,0.0,0.0,705.4621693838658
27.97,71.69,206.18,86.99,23.554735406509554,23.68300414263381,33.4303561097166,97.23775817092249,89.59587351722845,52.61532539539212,0.0,0.0,184.97880985378492,0.0,0.0,525.6479643876055
27.06,76.75,127.04,75.68,24.49256176353231,21.795610212960455,29.677590009735717,89.77755446239033,100.0,70.04359403420415,0.0,0.0,147.0570690178168,0.0,0.0,504.77621731690164
26.02,84.44,62.6,54.22,23.152665785625203,24.316636907368,27.904880595464004,90.0872214201684,100.0,47.88408402078919,0.0,26.168028795382455,79.97002733326445,0.0,51.85587326237696,348.5827740596597
24.92,92.19,9.94,20.34,22.979983046609703,26.463604556265768,26.625288292806438,92.37639580913012,100.0,68.81765063853221,0.0,118.63102887571023,12.681256465983184,0.0,83.90852339168723,31.025023542678525
24.4,95.0,0.0,0.0,22.977226137593245,28.036882613217585,27.50658632833952,100.0,60.83725927095238,75.98727764903241,0.0,172.2549912691262,0.0,0.0,195.96921428909252,0.0
24.12,96.0,0.0,0.0,23.11873576642322,30.59970162448409,24.46526066119571,85.38149093015832,78.13420475861358,100.0,0.0,217.27793901560693,0.0,0.0,143.1342406794734,0.0
23.83,97.06,0.0,0.0,23.015997888157017,31.39686382608169,25.942892646471215,93.2806232791431,45.19382435818427,73.29165326779916,0.0,337.2327465204147,0.0,0.0,348.9977590768611,0.0
23.56,97.88,0.0,0.0,23.588264961290747,33.349412643149336,23.54732546947419,86.19126850222136,43.03442574865405,88.32643095999927,0.0,242.1543415118494,0.0,0.0,731.1139933476302,0.0
23.41,98.19,0.0,0.0,25.014331594952843,33.248550108477176,24.87273846348755,90.39197077541007,41.8651161083549,62.582222240125745,35.8997405307118,247.30477676832334,0.0,59.33712913090594,646.5226232036042,0.0
23.33,98.25,0.0,0.0,25.33229691906504,34.24255836029386,23.648213389243942,100.0,49.21467984790377,100.0,94.79636759444045,274.55929521620425,0.0,81.79841709570245,571.9084613568928,0.0
23.21,98.5,0.0,0.0,28.57301778600096,32.084858687874096,21.6364160387309,86.86554867490524,48.520265340296,63.03394270424167,217.45769207943928,294.46198179514676,0.0,130.6192690028087,652.3178414306809,0.0
23.06,98.81,0.0,0.0,29.367863575841916,31.764439149087277,22.432568012577423,75.49805439071267,65.10936468631584,100.0,264.61142176785506,173.88126679471145,0.0,240.9543813873832,421.0935317505487,0.0
22.89,99.12,0.0,0.0,29.937799983338525,31.785505443964784,24.864570537857706,61.54064666201065,70.30466808075799,100.0,267.1476651805063,146.07840920597997,0.0,459.03173156818525,526.7662301395204,0.0
22.78,99.25,0.0,0.0,32.43254418584475,32.290768824368755,21.731018655865693,54.72307738158208,56.79954565230732,100.0,245.95156784932436,121.21392412714778,0.0,491.6184259915253,537.5153342871741,0.0
24.26,95.56,34.51,61.7,32.30104960252123,29.321184650808597,25.227163088719113,55.18391185047803,81.64406351537247,71.09586535241213,189.8597246429658,74.52569711337756,32.56787553347271,753.6137695485112,203.6097913330867,31.732037152093554
25.9,90.5,112.48,96.14,32.4561354759376,27.705494077603237,26.882199647125187,57.20434360342767,65.76748631267347,100.0,284.87188702027134,13.525254554645619,97.19324775541439,560.1181670100272,32.960061214252306,61.509793741333084
27.78,79.12,203.73,156.7,32.79802578216778,27.497150241247883,25.12667639918,54.55591736054915,69.62126040396342,67.29337014339491,266.6248004849864,0.0,177.79239502063302,681.484892571662,0.0,34.72402388847925
29.54,67.88,295.46,203.57,32.11862360734271,26.276272371764474,27.31232838031781,63.317691488896116,83.68348189211372,48.186662156983516,185.52194898256852,0.0,177.5920450435773,533.3046424789327,0.0,100.66402599728929
30.9,62.25,293.99,390.6,32.604021926806354,23.662223170723628,27.69308827000729,54.993977474535434,92.86137206147596,65.27359970607156,145.4224499646465,0.0,598.1641784937844,586.0823328283736,0.0,162.83189797704944
31.9,59.12,274.88,577.78,30.803079027933745,23.629000010885303,30.37311045429458,49.711125395542055,100.0,61.791258863640856,120.46366507256579,0.0,321.1493095809479,442.504077054031,0.0,320.45072308023384
32.57,57.19,220.68,657.75,30.251810904889503,23.129527136962384,31.928370136971655,78.65242887305776,85.8061097135897,37.95384284454532,69.89153301750525,0.0,460.0189640831624,273.0919027710817,0.0,215.8355109483567
32.88,56.12,253.74,587.1,26.39944988674011,23.371107746993303,31.42610581157478,86.63097452096808,100.0,34.87092957962478,11.267933695429624,0.0,395.436952746889,27.301181983460378,0.0,485.05813506848216
32.9,55.38,240.7,598.91,26.045591727168645,24.715456398905598,33.30400336906186,92.75137366237884,86.88136284727238,45.97773437460567,0.0,0.0,339.4493045352913,0.0,0.0,330.36323865546655
32.67,55.19,222.53,541.28,25.909304162280357,22.430358243249923,32.696793513628435,97.88986381714098,89.34121210278563,52.63891810307468,0.0,0.0,165.18645201491262,0.0,0.0,618.0085205954122
32.1,56.62,173.52,502.51,25.057058891364278,23.340512787360503,30.152041703937606,100.0,100.0,74.15861607164783,0.0,0.0,251.7311165390524,0.0,0.0,247.77681458798986
31.1,60.06,134.62,413.52,25.137338053366417,23.312961678989442,29.154863680148683,95.21196876985084,87.54595764989085,40.18482890472602,0.0,0.0,170.83762386447233,0.0,0.0,260.05080025699965
29.42,68.69,72.78,249.54,24.632980851977692,23.066744687568683,28.286120446116303,100.0,72.72523473020694,59.49225569980295,0.0,23.272642309396627,97.71585292760194,0.0,30.3893903989176,69.18372669716241
27.14,80.38,10.83,34.09,23.790575181736976,25.799284171249596,27.064753071747518,85.57062841479711,83.88076473279686,69.65753238179217,0.0,94.5991070240178,9.379602404639707,0.0,37.183461241250285,11.416295781328305
26.08,86.12,0.0,0.0,22.760961123323604,26.467929147688075,25.095006140551252,100.0,95.34719244544112,100.0,0.0,139.64820685947282,0.0,0.0,70.09891362819229,0.0
25.38,89.94,0.0,0.0,23.01083715987964,26.757342866479057,25.929472935221344,100.0,54.286073790388045,100.0,0.0,232.62156307141507,0.0,0.0,106.99233563962622,0.0
24.85,92.69,0.0,0.0,22.647005045003887,30.34147655337652,24.286784440268896,100.0,74.89222468334985,100.0,0.0,317.63111889040283,0.0,0.0,251.51625897580573,0.0
24.37,95.0,0.0,0.0,23.911160957954106,31.031077716686013,25.33630078648316,79.95230037199717,74.00206427924937,94.82658086964854,0.0,365.17868104059926,0.0,0.0,344.70499619889875,0.0
23.96,96.81,0.0,0.0,24.544973277620564,31.765941644278836,24.92413173703255,100.0,54.420933946185635,66.8652993798141,28.93287440306313,331.5109513038967,0.0,19.937933029081307,242.34597007723397,0.0
23.66,97.81,0.0,0.0,25.51251736546081,30.918621246018443,24.521777341509882,79.93833332088008,56.39387847399332,100.0,110.63926711750554,235.69132866869285,0.0,49.05231251694487,523.4330059997354,0.0
23.58,97.62,0.0,0.0,26.570643645648644,31.993630367901122,23.138347006538385,72.75788104024227,65.43603416444182,100.0,131.88374742035307,307.35557243210656,0.0,64.50479693376019,427.18514385583,0.0
23.48,97.62,0.0,0.0,27.91728539544844,32.763068478353304,22.995305390997153,60.3390799181683,46.14381608183366,100.0,332.2069646083485,178.13743073135709,0.0,96.17004221801662,595.7138862808301,0.0
23.27,98.0,0.0,0.0,29.824125277160935,31.920739058784765,26.281508167496863,50.89264864983116,49.932219710173634,100.0,454.8613788361283,255.0612859994813,0.0,208.76776151096868,384.26625909238527,0.0
23.08,98.5,0.0,0.0,29.88717322141515,31.953215171847795,22.844149481886006,53.45657610830407,57.267790646795675,100.0,435.74358075151014,166.1688259024941,0.0,400.96634935859834,323.1592977609083,0.0
24.22,95.5,29.38,24.78,32.28578376934435,29.53630130720798,22.845780311850465,64.60337556015952,67.70552350790673,100.0,447.1588858791383,109.82472127598042,33.629404697952516,346.9238497036102,68.2521855045697,25.37861498395283
25.61,90.44,97.58,51.18,31.88897206449915,28.526539777072813,24.779577316973008,54.483288153840576,66.95419406650565,100.0,289.87040655931946,6.721114034187455,130.20169297868063,507.73476965337096,20.352046723266923,124.20803023883087
26.93,78.06,130.36,56.02,32.304987229635955,27.2549800214695,27.547405876479306,60.96963189334089,100.0,100.0,263.0638863413566,0.0,281.08177658470527,515.701682447744,0.0,155.50784057131258
28.14,67.5,281.17,115.84,33.17788431983486,25.04613189324031,26.30468911535088,60.1450636712478,91.43165068067819,94.19661928837094,212.34445019020157,0.0,288.34754719240277,549.4509239444691,0.0,264.6325070708516
29.4,61.69,434.99,201.35,31.814145478022304,24.954174296065165,26.65861651433155,51.601447138305765,100.0,49.11616743417069,234.35606226700315,0.0,220.19145115553488,423.2556688438294,0.0,296.8413634406936
30.48,58.25,397.23,349.64,30.365693439068714,27.015933170836604,30.382713170631156,58.01894354556067,71.61918153551935,59.905713437152244,163.34725809331783,0.0,212.68875624875122,265.6665834975538,0.0,119.66228318512798
31.29,56.44,385.8,313.59,29.413010995459917,25.38837717812698,29.492750053413392,76.50294302765641,100.0,57.427187206846256,78.01192021529864,0.0,236.97720419293455,76.65305893082981,0.0,88.47917770104694
31.92,55.5,319.38,471.02,26.68290174055737,24.857882609304735,28.37641728872824,82.90227116742815,71.95118740187345,57.651053546687734,7.62828338227568,0.0,204.86530253729424,19.731630491566058,0.0,81.67752424690961
32.26,55.38,310.8,509.59,26.474734959918468,26.121413892029913,31.195881459070716,67.8158526157555,76.08152634805734,51.62132819798997,0.0,0.0,365.95424954523435,0.0,0.0,218.17590296811994
32.23,55.5,241.56,533.38,25.47979367510031,24.476734614025183,28.64737530446829,96.8553999835716,76.76783132137447,74.46568931459227,0.0,0.0,330.58656113640905,0.0,0.0,136.72357698737238
31.87,56.56,227.83,399.51,25.883880434006056,23.081797376706543,29.11349905748786,88.22431299994582,77.4459394000197,43.97645923156521,0.0,0.0,307.9831947845966,0.0,0.0,74.44730190762996
30.95,60.25,167.85,281.24,25.549084829864608,24.394604525071202,28.15163662097394,100.0,69.02590118334648,89.90781985207737,0.0,0.0,156.30750027757972,0.0,0.0,44.984451417600326
29.26,70.06,86.78,79.17,24.240861153701744,24.03514528161649,28.551238958697162,88.26839075826706,70.0496487077472,78.22299450709625,0.0,46.04560862671789,77.0154415003833,0.0,32.97651073436351,54.30447531834134
27.36,79.38,9.09,18.15,25.307801433897176,23.875448606845538,25.434087341401426,85.23811746606165,96.59931229277093,100.0,0.0,153.8420565055077,9.880751032856908,0.0,63.75007715237116,21.51480663810971
26.8,81.25,0.0,0.0,25.013070224032816,26.180329420273516,25.02828057463494,84.23754297881884,96.80860955927847,100.0,0.0,186.0237675653907,0.0,0.0,137.29715031803306,0.0
26.44,82.88,0.0,0.0,24.35997422128657,28.375663517212544,25.554598146498257,80.74491560466355,67.31827400366018,82.01013487264413,0.0,204.68200150196344,0.0,0.0,247.18836530391775,0.0
26.01,85.75,0.0,0.0,23.672942472399516,26.550601232117213,25.012697081742704,97.2431721129255,61.110442343671714,63.0437819834253,0.0,261.7041902940915,0.0,0.0,190.02365193904348,0.0
25.55,89.44,0.0,0.0,23.736621110264725,27.414015657669612,24.103014487241943,100.0,52.06462010735901,60.56186066109238,0.0,132.90231611549598,0.0,0.0,96.30101684983778,0.0
25.17,92.5,0.0,0.0,24.118871712748476,29.876668358132747,24.023552078119447,100.0,62.441191947779195,84.8827296012645,48.83671132853535,239.8366216517826,0.0,31.724374297550444,111.45000903613958,0.0
24.98,93.75,0.0,0.0,25.183709771161187,29.048231270933666,21.97789952228262,100.0,55.74508952139358,69.02607591119408,102.96831276339854,131.21246927621843,0.0,72.91253108960146,91.96337892162822,0.0
24.71,95.19,0.0,0.0,25.332619260566517,30.64792324189074,23.2389810800121,77.3659013373259,60.98269842826453,76.41616725172443,252.25374372181815,330.38539095076385,0.0,149.56731388165824,141.5559086257956,0.0
24.41,96.38,0.0,0.0,26.214736547294116,31.038273544236613,19.970623301289706,64.79588561132698,46.65201688717539,100.0,268.52108459852377,317.74760885097487,0.0,279.08054932706074,128.82188260626177,0.0
24.29,96.56,0.0,0.0,28.903249470103408,27.896110732011376,23.017591039083058,79.7458904932653,46.96991496587975,100.0,268.31728740082553,232.91956094055658,0.0,210.1357939905165,113.64269595008948,0.0
24.08,97.0,0.0,0.0,29.2147763871185,29.168817322720862,22.578031418498266,68.99624125906416,54.46287148690984,100.0,186.14794428510822,138.28203319500747,0.0,83.46851674468877,56.1407807991863,0.0
24.62,94.31,49.46,35.68,29.205161822660802,28.25611301310063,22.63995735270585,51.708116015456085,73.58980948168457,83.80465104710801,212.10534941484482,55.862470856079796,68.03920269893145,97.32173287141117,61.37265155678837,138.9444591215944
25.37,90.94,127.06,89.57,30.558254140809638,24.007240087622925,24.574017805536236,59.910888975729875,100.0,68.78014418244992,183.30712112047274,13.449808201878163,131.51645703381865,63.99708061936937,19.08583685104979,196.90448418947926
26.33,85.75,221.69,132.19,30.81935510633517,24.51462775059582,25.67794373330756,51.64298650701365,98.62138264193158,46.422041458785614,294.9675848013011,0.0,249.44883743454398,183.06885763996434,0.0,356.8716750353964
27.16,77.94,254.39,253.8,28.76952244612943,22.401266830838342,29.351201359988664,56.66792596092459,100.0,61.32910156182155,280.3058355675627,0.0,220.5763442655412,141.75130361117755,0.0,581.2846509624679
27.92,71.81,325.82,233.01,30.00899329253851,24.128598325464694,28.72255896997225,56.234027443895066,90.22449985393614,62.06140618033321,214.18643217732006,0.0,215.8832914219789,97.60273171624372,0.0,373.78741643300737
28.63,67.44,167.58,89.27,28.503483772803325,22.315162996287015,28.972500663481036,53.47085240204106,99.74413469944109,66.64130414434294,153.0159198112707,0.0,248.0950129959067,83.594614308401,0.0,419.9208484014995
29.26,63.75,204.66,96.16,27.38475579648831,22.50836995414327,32.06134335769718,76.18297121611535,100.0,50.11362931433735,62.197962511941654,0.0,425.1244905863688,57.98402190814094,0.0,639.4524933734201
29.69,60.94,183.63,72.78,25.57776939843766,23.38021773772683,29.66105027703017,92.92658729548441,100.0,52.429121177731666,9.161600479780454,0.0,435.0934440381426,18.73042393429894,0.0,534.201118736722
29.84,59.38,361.9,169.18,24.51796268948168,23.65941170970877,32.27014803907081,100.0,100.0,64.78765574308552,0.0,0.0,158.5034116783209,0.0,0.0,229.23666857592855
29.66,59.5,337.75,163.56,23.062386846342132,22.29360396777377,29.695722286904623,92.8580075014497,100.0,47.01341194317696,0.0,0.0,239.41653499578987,0.0,0.0,165.75238208892398
29.27,61.12,247.21,97.39,24.033951564585458,20.737679155389326,28.081144827292476,95.00677624430996,75.59105917295437,74.32169588139033,0.0,0.0,170.79835333257736,0.0,0.0,51.84157958359009
28.53,66.25,159.26,72.45,22.60468339808904,22.624338151306247,26.78107147394024,88.53231253925273,100.0,87.28787902478373,0.0,0.0,107.63856573979406,0.0,0.0,46.29002180096789
27.1,77.31,67.5,51.46,21.92847018279445,23.287750967271965,28.44012398754189,100.0,73.19652325808386,92.53321540435658,0.0,63.51937875886535,59.8558609782988,0.0,87.6228385557442,55.12742332378629
25.01,89.31,10.37,16.83,21.80696466874046,23.788121333208025,25.74724978270109,89.13632923154074,64.87489686187374,56.82100750825119,0.0,103.95490885504518,6.355078310654404,0.0,293.37405992920884,10.145062026513912
24.19,93.0,0.0,0.0,22.978907630286113,25.44790555496139,22.883527820820944,100.0,54.137087937653206,73.34952086465913,0.0,142.89237066073767,0.0,0.0,520.6196956796082,0.0
23.73,95.44,0.0,0.0,20.898756531535994,26.89931523005487,23.39180144657147,100.0,53.743714987749456,100.0,0.0,183.77644788028607,0.0,0.0,420.4501320731062,0.0
23.39,96.88,0.0,0.0,20.998563459293663,28.900610618428093,23.38213102327873,88.59257433508314,74.55916631161108,66.61311006687663,0.0,270.95375279716234,0.0,0.0,581.0325011365046,0.0
23.04,98.31,0.0,0.0,22.084666362351566,30.116435608187338,22.13393870084269,100.0,41.06995374609032,100.0,0.0,302.5096734352526,0.0,0.0,547.8392365803701,0.0
22.8,98.56,0.0,0.0,22.575200490199194,29.988988487688754,22.060782232609817,90.38144282725223,60.92905393160909,72.98558107139861,72.28413184917422,237.59045912828446,0.0,111.55093106708595,568.5844291937201,0.0
22.51,98.69,0.0,0.0,24.324104356058545,30.905546351646578,21.685989551056384,83.96059673681712,71.44159596182557,67.63227537313952,125.2240610402428,305.3394057126094,0.0,212.62817195534285,586.7201949408767,0.0
22.19,99.06,0.0,0.0,25.497980810817797,31.667252268757302,23.596533777904302,85.34756698464307,45.137676064233474,100.0,158.78869574891868,228.93884056246912,0.0,413.39808437855453,313.5994370424652,0.0
21.84,99.69,0.0,0.0,28.065770982225153,28.709197333692067,21.834306782264427,68.94652082392871,48.58192414655159,81.47120952064519,309.54049691308916,288.3796924280512,0.0,392.30571000999623,245.59494735832857,0.0
21.59,99.81,0.0,0.0,28.57771930371407,27.85536314979839,21.616722909720195,54.35130422457921,78.76544565905405,100.0,301.8652095741734,147.31154837182953,0.0,659.4206506531232,70.17359810311828,0.0
21.74,98.38,0.0,0.0,30.04127702603213,27.79550081340607,23.5514300328561,65.3401300808596,77.0973407556659,92.1391751707829,284.6600881663208,95.62642405207023,0.0,561.781729528102,47.37758706206462,0.0
22.92,95.69,69.99,108.25,31.09226246383543,26.84197877515866,24.310796132969195,48.15958013705834,67.37576502032795,100.0,315.1785225063508,72.41415195970161,63.9969186164305,495.4255662780693,37.866119312283054,90.85883619091064
24.66,88.44,122.04,258.71,30.448212013037587,23.933530787423273,24.288053021456417,49.939282925029104,69.39123345445245,79.88971846689414,304.15850433437953,9.711580045210004,122.20905403731797,414.722579041074,14.605647186187626,308.77423378143567
26.15,76.62,190.16,411.72,30.778042706204563,24.111175291028275,23.478851698701533,65.77780999095492,100.0,100.0,300.1927255961399,0.0,194.0111723133716,359.19202654508587,0.0,314.7433606214021
27.69,66.88,261.82,422.56,29.772302595902055,22.56790036169257,24.712039907792946,58.83942711857566,71.0622318500283,56.63908418811954,215.50677240242607,0.0,235.2306767773274,172.72462702113233,0.0,393.5757474753828
29.04,61.12,257.63,601.41,28.56588444830743,22.783778419119827,28.244337795127997,70.87112134372494,89.53142934701974,82.81658280152976,146.30639738701433,0.0,224.19530612440755,57.484555917539794,0.0,393.59516432080574
29.96,58.19,237.89,653.41,27.743722392616778,24.639084033331727,28.203495964895723,84.87303400580902,75.88702682174537,82.00631829773008,106.64668251227658,0.0,202.13402592457246,72.00678216843025,0.0,590.9377528366924
30.54,56.56,318.34,510.8,25.971252914437315,22.70399888983156,29.683217547178366,75.80925933630147,98.04496028574869,69.26798124147221,63.00047385451418,0.0,274.9054064488132,57.569877532067125,0.0,490.2438103315557
30.77,55.75,353.38,467.95,25.5309417957284,23.318532828433657,28.785898505635814,100.0,100.0,63.866145957760864,12.414086336146053,0.0,154.21727832569525,16.947294550503205,0.0,873.1408898313696
30.68,56.12,250.87,374.48,23.616204725635882,23.2684156621178,31.19066788592768,82.87909158895962,100.0,71.53502879137426,0.0,0.0,297.77363260585264,0.0,0.0,256.28159197383616
30.0,58.94,235.86,192.49,23.527189946635286,22.915969815484008,29.590966203388234,98.4410745985925,70.4481218432583,52.07696042044638,0.0,0.0,184.133141469201,0.0,0.0,257.1761643733229
29.12,63.69,167.13,66.51,24.11031437929593,23.462753467335112,28.57226371213066,100.0,83.75939618399184,62.51365240174421,0.0,0.0,142.82312529309772,0.0,0.0,136.305791326881
27.9,71.19,122.39,60.62,24.39656164805543,23.453781284032402,27.490708693252845,100.0,100.0,79.60384968906385,0.0,0.0,89.54459479426787,0.0,0.0,38.86155252766575
26.48,81.56,62.77,50.01,22.64938717504523,23.317257482194695,25.935525949177624,100.0,88.46766237965751,65.06717797090816,0.0,67.63798386776176,30.905054434403255,0.0,94.46796264943086,25.156820395447305
24.95,92.25,10.35,15.35,23.069788554141844,24.54478342734546,25.539339268949227,88.27520331957231,85.43970717872328,81.41962356013833,0.0,124.88221383967317,6.1200917163498705,0.0,408.1542407631058,8.960400141119258
24.32,96.62,0.0,0.0,22.938239121979663,25.641360231872596,24.870694739565927,100.0,62.136957991618075,61.80054796468909,0.0,148.22017214026005,0.0,0.0,388.87625494345355,0.0
24.03,97.69,0.0,0.0,22.593108308136436,25.2195889661431,26.183495996524695,100.0,82.53460998037905,100.0,0.0,257.57927182493836,0.0,0.0,506.98892672531446,0.0
23.75,98.12,0.0,0.0,22.253638762767345,26.60037995295017,24.597675054586656,90.64240578609254,49.65377475558115,100.0,0.0,266.2125737890531,0.0,0.0,525.3925477695975,0.0
23.47,98.62,0.0,0.0,22.971414666060703,29.071048209344298,23.339136281370195,88.78106241665387,78.43635643069723,100.0,0.0,222.67778733783976,0.0,0.0,447.5887428241989,0.0
23.23,98.94,0.0,0.0,22.9791116897828,30.377322404802648,24.885875115957855,80.79828570099127,56.98373425796495,100.0,74.35885817948292,218.65412964203531,0.0,106.04535080199393,509.6254511350167,0.0
23.04,99.06,0.0,0.0,22.963324128220606,29.806993826317246,22.788813863643146,90.4179980846601,77.59423788716899,100.0,101.03501690277842,215.14640266111803,0.0,269.3219501201242,835.5712988333369,0.0
22.87,99.12,0.0,0.0,24.913532821313524,28.7073414095653,21.79429618527501,72.16709145907178,47.75165038717793,100.0,200.29793840823336,290.4958104693471,0.0,312.18071129007745,393.07303692992457,0.0
22.68,99.25,0.0,0.0,25.381384308962577,30.600916809218926,23.05465026454438,62.77958828489837,76.33055554902067,64.56231794030987,236.20092300314303,290.2662339397402,0.0,515.4662480458686,391.4176153957091,0.0
22.45,99.44,0.0,0.0,28.048669573185254,27.779491980415752,21.592193696252586,82.8929408881619,77.8075345686644,68.97986014161859,193.95306740091405,155.27122546364922,0.0,716.7383811562548,156.75443118808113,0.0
22.26,99.44,0.0,0.0,27.91213133316492,28.264523729199038,22.703067197800436,64.98311736445545,88.66607242120564,100.0,276.65897142956794,80.91315220828642,0.0,527.9655432100019,48.60652506347883,0.0
23.15,96.5,69.17,106.79,28.67545502077607,26.521905269735377,24.128830751004795,66.08518001216535,63.817697946253894,84.50460810903876,159.77340095442474,33.52704822635496,59.44897116608843,578.5872275540362,29.481160732250032,274.53675868190993
23.87,93.75,112.81,316.39,29.605158792026213,25.984084855095286,24.037549157894322,50.30885428265327,97.0279194360395,100.0,250.23598725542485,5.886082130326971,169.26990490311033,788.676488248113,13.285883127728326,334.8395248795763
25.02,87.38,179.91,335.84,29.770076086784062,24.733695515024706,27.25320136182884,56.5748214030273,83.21570345213253,68.81842984996298,364.2781327533298,0.0,137.21492780252612,332.1179820610124,0.0,737.6514835766302
26.26,78.06,216.92,481.99,29.413226677304028,24.286891295454456,29.558869056167623,51.7111615401098,85.32761955965297,43.717735801779675,268.0153212326349,0.0,216.4479245916744,273.8934433378936,0.0,782.1736458149695
27.62,70.25,208.0,615.33,28.389601750458798,23.04346482450456,30.795353787543426,65.83331258557708,93.36028382373085,49.4182752010934,188.59762063990283,0.0,235.25454897128216,155.9408730461617,0.0,471.1856902624936
