Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
18.62,87.0,0.0,0.0,16.24,21.57,13.31,96.25,79.15,64.69,-0.0,350.13,-0.0,0.0,100.6,-0.0
17.43,89.5,0.0,0.0,16.75,21.05,12.73,90.73,79.99,65.1,-0.0,292.39,0.0,0.0,64.96,0.0
17.2,90.38,0.0,0.0,17.55,19.19,11.62,89.43,82.56,67.17,47.45,238.11,-0.0,117.6,15.33,0.0
17.14,91.88,0.0,0.0,18.54,17.31,11.24,92.35,83.43,63.5,96.62,204.36,-0.0,91.25,6.51,0.0
16.48,93.62,0.0,0.0,19.24,15.73,12.67,91.67,84.74,53.21,142.52,147.07,0.0,10.32,1.89,-0.0
16.16,95.25,0.0,0.0,20.42,15.06,11.33,84.63,82.41,55.26,243.55,72.3,-0.0,29.16,0.11,-0.0
16.51,94.12,0.0,0.0,21.42,15.88,11.56,80.02,70.45,52.51,346.47,70.55,-0.0,99.55,0.0,-0.0
16.7,91.12,0.0,0.0,21.03,15.16,11.36,80.12,68.09,55.97,291.92,23.86,0.0,64.86,-0.0,0.0
17.64,88.75,47.81,118.5,19.0,15.0,12.02,83.66,66.37,57.42,235.12,0.0,46.87,15.13,0.0,347.31
18.7,91.12,97.94,92.5,17.17,14.53,12.18,84.27,66.76,58.96,202.37,0.0,89.05,6.44,-0.0,622.65
19.31,91.12,143.38,10.38,15.9,14.15,12.49,83.74,64.93,57.88,148.88,-0.0,162.56,1.92,0.0,534.95
20.19,86.25,239.06,28.62,15.37,12.96,12.1,80.65,68.29,57.92,73.99,0.0,213.31,0.12,0.0,487.86
21.29,80.88,342.81,98.5,15.73,13.31,14.87,71.22,64.72,43.71,69.8,-0.0,262.55,0.0,-0.0,670.27
21.01,80.25,291.44,64.75,15.4,13.0,15.06,66.98,63.92,40.96,24.28,0.0,202.37,-0.0,-0.0,816.19
18.85,84.75,232.12,14.94,15.12,12.28,15.72,65.81,64.27,38.58,0.0,0.0,207.88,0.0,0.0,841.23
17.05,85.12,200.38,6.38,14.55,11.83,17.04,66.69,61.0,34.43,0.0,-0.0,120.05,-0.0,0.0,1016.48
16.04,82.75,150.69,1.94,14.06,12.43,15.89,65.34,54.16,36.45,-0.0,-0.0,90.52,0.0,-0.0,879.8
15.64,78.88,75.69,0.12,13.25,11.75,16.4,66.96,53.69,32.06,0.0,-0.0,82.44,0.0,-0.0,855.21
15.6,72.0,69.06,0.0,13.3,11.68,15.17,64.74,52.06,32.15,-0.0,-0.0,64.42,-0.0,-0.0,688.14
15.6,65.88,24.69,0.0,13.13,11.16,14.7,63.34,56.79,31.68,0.0,0.0,42.86,-0.0,-0.0,420.81
15.22,65.25,0.0,0.0,12.61,11.47,13.59,62.83,59.84,33.01,0.0,45.19,0.0,0.0,334.81,0.0
14.56,66.62,0.0,0.0,12.13,11.86,12.73,59.75,60.35,33.88,0.0,87.12,0.0,-0.0,609.17,0.0
13.99,65.75,0.0,0.0,12.3,12.49,11.9,54.64,57.88,35.32,-0.0,162.56,-0.0,0.0,534.95,-0.0
13.49,65.62,0.0,0.0,11.96,12.67,10.12,52.91,55.71,40.29,-0.0,222.9,0.0,-0.0,509.8,0.0
13.3,64.75,0.0,0.0,11.74,14.46,10.25,51.84,45.04,41.18,0.0,255.4,-0.0,-0.0,652.01,-0.0
13.24,62.75,0.0,0.0,11.06,14.93,9.22,57.21,41.36,44.39,-0.0,200.5,0.0,-0.0,808.62,0.0
12.89,61.38,0.0,0.0,11.2,15.41,9.29,61.04,39.48,44.02,44.34,203.44,-0.0,328.56,823.27,-0.0
12.39,58.5,0.0,0.0,11.71,16.57,9.43,61.05,35.65,42.17,86.15,116.3,0.0,602.43,984.77,-0.0
12.2,55.12,0.0,0.0,12.49,16.31,9.11,57.88,35.41,44.19,162.56,93.41,0.0,534.94,907.96,-0.0
12.14,52.12,0.0,0.0,12.96,16.52,8.96,54.6,31.78,46.2,227.7,83.19,-0.0,520.78,862.98,0.0
11.79,51.62,0.0,0.0,14.26,15.52,8.13,45.71,31.39,48.25,251.83,66.11,-0.0,642.88,706.26,-0.0
10.97,57.62,0.0,0.0,14.87,14.57,7.12,41.55,31.97,53.82,199.56,42.49,0.0,804.84,417.18,0.0
10.97,62.25,43.5,322.31,15.25,13.46,8.51,39.93,33.31,53.77,201.22,0.0,42.58,814.29,0.0,375.35
11.57,61.75,85.19,595.69,16.34,12.58,8.7,36.27,34.25,56.63,114.43,0.0,67.12,968.91,0.0,663.66
12.49,57.88,162.56,534.94,16.52,11.84,9.83,34.9,35.47,54.45,94.86,-0.0,85.87,922.04,-0.0,825.78
13.21,53.5,232.5,531.75,16.59,10.69,11.42,31.64,38.77,50.62,83.57,0.0,102.01,866.86,0.0,941.61
14.09,46.38,248.25,633.75,15.7,10.48,11.56,31.0,40.53,47.48,66.96,-0.0,104.98,715.32,-0.0,934.56
14.81,41.75,198.62,801.06,14.51,9.69,11.68,32.11,43.01,47.64,42.3,0.0,103.2,415.37,0.0,896.07
15.12,40.38,199.0,805.31,13.39,9.41,13.5,33.47,43.64,38.0,0.0,-0.0,108.6,0.0,-0.0,944.89
16.14,36.88,112.56,953.06,12.5,9.23,14.18,34.44,42.78,31.68,0.0,-0.0,103.47,0.0,0.0,918.17
16.7,34.38,96.31,936.12,11.81,9.0,14.88,35.55,44.54,30.64,-0.0,-0.0,99.33,-0.0,-0.0,895.33
16.64,31.5,83.94,870.75,10.97,8.9,14.84,38.01,46.41,29.62,0.0,0.0,90.66,0.0,-0.0,819.93
15.85,30.62,67.81,724.38,10.59,8.32,15.53,40.21,47.62,26.77,-0.0,-0.0,77.63,-0.0,-0.0,703.5
14.46,32.25,42.12,413.56,9.92,7.73,13.24,42.31,51.66,31.51,0.0,-0.0,43.58,0.0,0.0,361.51
13.34,33.62,0.0,0.0,9.48,8.63,13.57,43.44,53.32,30.17,-0.0,42.95,0.0,-0.0,378.55,0.0
12.44,34.62,0.0,0.0,9.13,9.21,13.13,43.08,54.69,30.44,0.0,69.78,0.0,0.0,689.99,0.0
11.79,35.62,0.0,0.0,8.95,10.16,13.8,44.71,53.23,35.84,0.0,87.99,-0.0,0.0,846.24,-0.0
11.22,37.25,0.0,0.0,8.87,11.41,10.89,46.51,50.69,58.66,0.0,101.88,0.0,-0.0,940.43,0.0
10.69,39.88,0.0,0.0,8.41,11.84,10.43,47.31,46.55,66.39,0.0,107.21,-0.0,-0.0,954.44,-0.0
10.12,41.62,0.0,0.0,8.04,12.33,9.83,50.58,45.63,69.35,0.0,108.45,0.0,-0.0,941.59,0.0
9.53,43.25,0.0,0.0,8.69,13.78,10.07,53.1,37.25,67.32,43.13,110.92,-0.0,380.15,965.14,-0.0
9.05,43.38,0.0,0.0,9.47,14.54,8.68,53.72,30.9,72.61,71.11,106.29,0.0,703.15,943.24,-0.0
8.9,44.88,0.0,0.0,10.33,15.13,8.84,52.61,30.13,68.54,89.06,101.11,0.0,856.46,911.32,0.0
8.84,46.62,0.0,0.0,11.4,15.05,8.77,50.72,29.19,66.67,101.81,92.08,-0.0,939.84,832.77,0.0
8.49,47.0,0.0,0.0,11.99,15.37,6.64,46.09,27.08,78.44,108.32,76.78,-0.0,964.37,695.85,0.0
8.3,49.5,0.0,0.0,12.65,13.56,8.53,44.63,30.82,68.53,111.07,44.63,-0.0,964.36,370.29,0.0
8.74,52.88,43.31,381.75,13.93,13.43,9.77,36.87,30.46,68.54,112.09,0.0,45.37,975.26,0.0,409.88
9.69,52.75,72.44,716.31,14.72,13.39,12.94,30.51,29.91,61.01,107.71,0.0,73.26,955.77,0.0,766.57
10.47,52.0,90.12,866.69,15.25,13.23,15.87,29.88,37.42,50.8,101.99,-0.0,91.66,919.32,-0.0,929.09
11.39,50.75,101.75,939.25,15.16,11.36,16.37,28.97,56.83,51.78,92.79,0.0,93.94,839.2,0.0,912.31
12.11,45.62,109.44,974.31,15.3,10.68,18.59,27.23,65.25,47.79,76.36,-0.0,134.92,692.02,-0.0,985.85
12.93,43.62,113.69,987.12,13.72,9.98,19.78,30.47,68.62,46.03,45.16,0.0,232.67,374.67,0.0,836.46
14.05,36.5,113.25,985.38,13.37,9.66,18.14,30.6,69.41,54.18,0.0,-0.0,167.81,0.0,-0.0,761.18
14.88,30.12,109.12,968.31,13.51,8.76,19.93,29.65,72.18,48.96,0.0,-0.0,167.99,0.0,0.0,838.81
15.35,29.62,102.88,927.31,12.94,8.66,20.63,38.21,69.46,45.92,-0.0,-0.0,131.56,-0.0,0.0,904.79
15.25,28.75,93.5,845.62,11.59,8.49,18.61,55.91,68.03,53.28,0.0,0.0,102.44,0.0,0.0,728.01
15.23,27.38,75.94,688.19,10.8,7.32,18.9,64.69,74.97,51.12,-0.0,-0.0,87.67,-0.0,0.0,611.99
13.86,30.12,45.69,379.06,10.05,8.21,18.84,68.25,70.14,49.26,0.0,-0.0,53.92,0.0,0.0,331.16
13.31,30.75,0.0,0.0,9.46,9.47,16.47,70.45,70.08,58.61,-0.0,44.43,0.0,-0.0,401.44,0.0
13.62,29.38,0.0,0.0,8.8,12.56,16.48,71.97,62.75,58.99,-0.0,71.38,0.0,0.0,746.88,0.0
12.7,39.0,0.0,0.0,8.57,15.41,17.7,69.92,52.59,55.73,-0.0,88.83,-0.0,-0.0,900.42,-0.0
11.79,55.0,0.0,0.0,8.36,16.56,18.23,68.7,51.08,55.09,-0.0,95.28,0.0,0.0,925.31,0.0
10.91,64.12,0.0,0.0,7.66,18.12,16.14,73.24,49.52,65.36,0.0,130.65,-0.0,-0.0,954.64,-0.0
10.12,67.88,0.0,0.0,8.05,19.12,16.65,70.95,48.39,66.07,-0.0,222.78,0.0,-0.0,800.88,0.0
9.28,71.5,0.0,0.0,9.32,18.73,18.4,70.85,52.09,59.49,43.97,175.47,-0.0,397.22,795.9,-0.0
8.84,71.75,0.0,0.0,12.37,19.87,16.96,63.63,49.17,70.09,70.44,167.27,-0.0,737.04,835.25,0.0
8.49,70.38,0.0,0.0,15.18,20.27,18.92,53.49,47.15,62.37,87.41,128.37,-0.0,886.09,882.89,0.0
8.24,69.38,0.0,0.0,16.66,19.09,18.82,50.73,51.58,62.55,95.95,106.19,0.0,931.81,754.66,0.0
7.95,71.5,0.0,0.0,17.88,18.91,17.19,50.38,51.06,71.8,128.52,87.78,-0.0,939.04,612.72,-0.0
7.92,71.75,0.0,0.0,18.8,18.44,17.28,49.57,50.76,73.49,217.83,52.46,-0.0,783.1,322.2,-0.0
9.19,71.62,43.5,393.0,19.02,16.95,17.74,51.04,56.75,75.7,179.29,0.0,47.78,813.26,0.0,334.03
12.21,64.5,69.5,727.19,19.84,16.85,19.64,49.27,57.5,69.54,166.92,0.0,79.18,833.47,0.0,654.52
14.98,54.38,86.0,871.75,20.09,17.44,22.09,47.76,56.8,59.78,126.78,-0.0,109.85,871.95,-0.0,795.0
16.74,50.38,96.62,938.31,19.33,17.69,22.86,50.73,57.36,57.85,108.06,0.0,173.58,767.98,0.0,651.45
17.68,51.25,126.38,923.44,18.92,16.69,23.71,51.03,62.99,54.99,87.83,-0.0,279.46,613.08,-0.0,522.65
18.52,50.75,212.88,765.31,18.24,16.94,25.27,51.5,64.79,50.2,51.73,0.0,307.45,317.73,0.0,584.18
19.27,50.0,183.12,830.62,17.19,17.81,25.35,55.81,62.25,51.57,0.0,-0.0,246.47,0.0,-0.0,701.8
19.81,49.38,166.56,831.69,17.04,17.3,25.07,56.75,68.48,52.87,0.0,0.0,261.07,0.0,0.0,614.08
19.94,48.38,125.19,861.0,17.31,18.34,23.62,57.34,65.18,57.57,-0.0,0.0,146.7,-0.0,0.0,671.01
19.53,49.88,109.94,781.31,17.43,18.26,25.35,58.49,65.27,51.05,0.0,0.0,181.13,0.0,0.0,584.27
18.93,51.0,87.88,613.44,16.97,17.26,23.41,61.81,71.46,60.61,-0.0,-0.0,100.07,-0.0,-0.0,529.48
18.07,52.25,51.0,313.25,17.08,16.93,21.23,64.14,75.44,69.53,0.0,-0.0,47.85,0.0,0.0,242.42
17.39,54.88,0.0,0.0,17.51,17.58,22.49,63.62,76.6,62.93,-0.0,47.23,0.0,-0.0,330.24,0.0
17.2,56.0,0.0,0.0,17.47,19.56,20.96,67.68,69.96,71.64,0.0,78.72,0.0,-0.0,650.67,0.0
17.2,57.88,0.0,0.0,18.05,21.84,20.57,66.59,60.89,73.98,0.0,107.96,-0.0,-0.0,781.28,-0.0
17.2,59.62,0.0,0.0,17.98,23.11,20.39,66.64,56.87,76.03,0.0,176.76,0.0,0.0,663.38,0.0
17.2,60.62,0.0,0.0,17.29,23.84,20.55,71.29,54.5,76.29,0.0,282.07,-0.0,0.0,527.55,-0.0
17.2,63.5,0.0,0.0,16.75,24.93,20.08,76.41,51.47,80.49,0.0,300.35,0.0,0.0,570.68,0.0
17.26,65.0,0.0,0.0,17.5,24.97,21.17,77.05,53.03,76.88,46.96,240.18,-0.0,328.34,683.87,-0.0
17.61,66.88,0.0,0.0,19.52,24.75,20.6,70.17,54.12,83.38,78.48,255.41,-0.0,648.74,600.76,-0.0
17.8,68.0,0.0,0.0,21.72,24.21,20.0,61.45,55.35,89.83,107.01,153.41,0.0,774.42,701.7,-0.0
17.74,68.0,0.0,0.0,23.23,24.76,21.08,56.37,53.4,83.93,178.35,174.1,0.0,669.35,561.58,-0.0
17.32,71.12,0.0,0.0,23.9,23.42,19.65,54.25,60.55,93.14,283.38,100.16,0.0,529.99,529.96,-0.0
16.6,77.38,0.0,0.0,24.77,21.93,20.63,52.11,66.39,86.22,296.8,50.48,0.0,563.94,255.77,-0.0
17.43,77.5,46.69,326.44,24.78,22.24,21.36,53.77,64.09,84.12,237.03,0.0,50.58,674.9,0.0,92.32
19.48,70.38,78.25,646.81,24.6,21.35,22.61,54.75,69.76,79.02,252.58,0.0,86.61,594.1,0.0,150.17
21.61,62.0,106.06,767.56,24.5,20.94,22.79,54.23,72.12,79.17,156.77,-0.0,116.74,717.04,-0.0,18.65
23.34,55.88,179.94,675.31,24.46,20.76,20.07,54.58,74.14,97.03,170.58,0.0,105.71,550.23,0.0,3.14
23.96,54.0,284.69,532.44,23.42,20.8,22.05,60.53,74.95,83.69,100.2,-0.0,64.81,530.2,-0.0,0.27
24.62,52.75,293.25,557.19,22.27,20.26,20.83,64.82,79.44,89.03,51.8,0.0,75.84,262.44,0.0,0.39
24.62,54.5,233.88,665.94,22.12,20.81,20.34,64.67,78.94,93.62,0.0,-0.0,143.39,0.0,-0.0,3.12
24.46,55.38,249.75,587.44,21.54,20.75,21.44,68.82,82.5,88.45,0.0,-0.0,207.61,0.0,0.0,8.42
24.75,53.12,160.12,732.38,21.13,20.39,20.21,71.18,87.48,94.24,-0.0,0.0,183.02,-0.0,-0.0,6.28
24.21,55.75,167.06,538.88,20.94,20.83,19.62,73.19,85.47,95.87,0.0,0.0,150.76,0.0,-0.0,3.53
23.43,60.5,100.25,530.44,20.93,20.14,21.16,74.29,90.07,83.72,-0.0,0.0,114.66,-0.0,-0.0,1.83
22.57,63.25,53.12,269.12,20.36,20.42,19.63,78.91,87.55,92.99,0.0,0.0,35.21,0.0,0.0,0.11
22.01,65.25,0.0,0.0,20.63,21.05,20.51,79.97,86.12,87.17,-0.0,49.48,0.0,-0.0,90.31,0.0
21.71,67.88,0.0,0.0,20.83,22.11,21.33,82.06,82.07,81.26,0.0,83.71,0.0,0.0,145.14,-0.0
21.29,70.25,0.0,0.0,20.58,22.2,20.64,86.3,82.84,85.72,-0.0,112.18,-0.0,0.0,17.92,0.0
21.1,72.25,0.0,0.0,20.71,20.68,19.29,86.23,93.14,93.45,-0.0,110.76,0.0,0.0,3.29,-0.0
21.04,73.62,0.0,0.0,20.39,21.56,19.89,88.54,86.85,75.74,0.0,62.68,-0.0,0.0,0.26,0.0
20.44,78.38,0.0,0.0,20.32,20.61,18.7,88.22,90.46,65.12,0.0,74.7,0.0,0.0,0.39,-0.0
20.48,81.0,0.0,0.0,20.89,20.49,17.66,87.12,92.69,61.99,48.93,144.88,-0.0,89.31,3.16,0.0
20.89,81.62,0.0,0.0,21.86,21.24,17.72,83.59,89.72,56.33,82.26,204.77,0.0,142.63,8.3,0.0
20.75,85.12,0.0,0.0,21.9,20.51,14.79,84.67,92.31,65.69,109.9,187.11,0.0,17.55,6.42,0.0
20.6,87.0,0.0,0.0,20.99,20.13,13.36,91.2,92.62,70.35,113.29,156.66,0.0,3.37,3.67,0.0
20.6,87.0,0.0,0.0,21.31,20.84,14.16,88.42,85.73,65.41,61.62,112.14,-0.0,0.25,1.79,0.0
20.23,88.88,0.0,0.0,20.5,20.11,12.91,91.17,90.0,69.89,74.13,36.51,-0.0,0.38,0.12,0.0
20.75,88.12,48.38,88.31,20.56,20.43,13.31,92.22,87.71,66.96,145.63,0.0,50.18,3.17,0.0,307.59
21.64,85.12,80.81,140.12,21.14,20.68,14.66,90.36,85.44,62.76,203.36,0.0,88.83,8.25,-0.0,626.53
21.65,86.5,107.62,17.19,20.66,20.31,15.37,91.34,87.86,60.59,189.15,-0.0,109.34,6.49,0.0,771.48
21.25,89.25,115.81,3.44,20.38,19.82,16.14,91.0,90.16,58.19,159.61,0.0,121.31,3.74,-0.0,842.56
21.1,90.0,60.56,0.25,20.68,19.79,15.99,86.74,76.31,59.97,110.88,-0.0,120.19,1.77,-0.0,828.46
20.41,91.88,73.56,0.38,20.35,18.5,17.4,88.5,66.06,53.91,37.16,0.0,148.4,0.12,-0.0,848.33
20.62,91.75,146.38,3.19,20.39,17.5,19.18,87.98,62.68,47.24,0.0,-0.0,216.92,0.0,-0.0,763.36
21.06,91.0,201.94,8.19,20.35,17.04,21.79,87.53,59.35,38.92,0.0,-0.0,148.77,-0.0,-0.0,970.01
20.79,90.38,191.19,6.56,20.14,15.06,20.8,88.93,64.47,42.08,-0.0,-0.0,119.99,0.0,0.0,829.65
20.6,89.38,162.56,3.81,20.08,13.84,20.53,88.52,68.12,44.74,0.0,-0.0,100.64,-0.0,0.0,695.37
20.54,87.75,109.62,1.75,19.73,13.99,22.47,76.6,66.21,38.94,-0.0,-0.0,92.94,0.0,0.0,627.95
20.56,87.0,37.81,0.12,18.4,13.21,20.0,66.53,68.45,45.61,0.0,0.0,48.15,-0.0,0.0,261.14
20.35,88.25,0.0,0.0,17.43,13.37,21.46,63.03,66.67,41.99,-0.0,50.4,0.0,-0.0,308.95,0.0
20.07,89.62,0.0,0.0,16.7,14.58,18.76,60.87,63.13,53.99,0.0,88.32,0.0,0.0,622.92,0.0
20.0,90.0,0.0,0.0,15.19,15.42,19.97,63.86,60.35,49.77,0.0,109.76,-0.0,-0.0,774.49,-0.0
20.31,86.88,0.0,0.0,14.08,16.27,19.08,67.0,57.65,52.73,0.0,122.46,0.0,0.0,850.59,0.0
19.69,76.88,0.0,0.0,13.91,16.57,17.24,66.6,57.68,61.37,0.0,125.63,-0.0,0.0,865.92,-0.0
18.32,67.0,0.0,0.0,13.36,17.68,14.36,67.72,52.9,75.84,0.0,151.42,0.0,0.0,865.6,0.0
17.36,63.38,0.0,0.0,13.4,19.15,13.96,66.53,47.37,79.74,50.51,216.33,-0.0,309.63,761.31,-0.0
16.41,62.38,0.0,0.0,14.53,21.14,16.01,63.31,40.9,72.75,88.07,142.48,0.0,621.11,929.0,0.0
15.31,63.25,0.0,0.0,15.45,20.99,14.69,60.24,41.54,82.48,109.98,121.62,-0.0,775.99,840.92,-0.0
14.28,65.88,0.0,0.0,16.33,21.17,13.64,57.39,42.87,89.06,123.04,105.7,0.0,854.6,730.28,0.0
13.84,67.0,0.0,0.0,16.86,22.12,15.08,56.53,39.97,81.69,128.34,90.72,-0.0,884.65,612.94,0.0
13.49,67.0,0.0,0.0,17.81,20.67,14.56,52.39,43.61,85.71,152.93,50.7,-0.0,874.24,274.97,-0.0
13.43,66.38,50.62,310.31,19.13,20.88,16.44,47.44,43.87,82.5,216.04,0.0,37.53,760.28,0.0,1.11
14.5,63.5,87.81,619.31,20.82,19.06,18.16,41.89,52.87,84.56,139.33,0.0,109.23,908.5,0.0,11.84
15.47,60.12,110.19,777.5,21.08,19.5,19.99,41.27,51.57,78.75,122.44,-0.0,204.63,846.56,-0.0,89.72
16.39,57.12,123.62,858.62,21.49,18.44,21.16,41.94,55.36,72.94,108.22,0.0,316.04,747.73,0.0,305.93
17.11,55.38,131.06,903.38,21.94,16.94,21.31,40.49,62.75,73.11,89.61,-0.0,376.22,605.44,-0.0,295.78
17.93,51.88,154.44,882.88,21.0,14.77,22.89,42.62,73.73,66.75,51.97,0.0,454.57,281.89,0.0,195.36
19.11,47.5,215.75,759.25,20.6,14.22,23.46,44.81,78.31,64.85,0.0,-0.0,468.49,0.0,-0.0,179.98
20.54,42.88,136.19,888.0,19.21,15.39,22.54,52.31,76.32,74.97,0.0,0.0,367.12,0.0,0.0,238.08
21.16,41.0,123.25,852.19,19.26,14.82,23.92,52.48,81.74,70.61,-0.0,-0.0,327.53,-0.0,-0.0,204.32
21.76,41.0,110.75,765.19,18.12,14.17,23.92,56.68,85.97,70.76,0.0,-0.0,228.78,0.0,0.0,242.32
21.79,41.0,88.5,597.94,16.79,14.94,23.66,63.43,82.53,70.98,-0.0,-0.0,147.03,-0.0,0.0,113.03
21.29,41.62,53.25,288.81,14.97,14.79,25.07,72.67,84.36,63.04,0.0,-0.0,63.01,0.0,0.0,36.06
20.35,45.75,0.0,0.0,14.35,16.5,23.18,77.6,82.12,73.02,-0.0,37.71,0.0,-0.0,1.11,0.0
19.34,51.75,0.0,0.0,15.08,18.46,23.28,78.1,82.78,73.27,0.0,111.74,0.0,0.0,12.11,0.0
19.06,53.38,0.0,0.0,14.89,20.12,23.69,81.37,78.0,72.08,0.0,206.66,-0.0,-0.0,90.61,-0.0
17.85,58.0,0.0,0.0,14.43,21.08,21.78,84.43,73.35,83.67,0.0,314.33,0.0,0.0,304.27,0.0
16.66,64.12,0.0,0.0,14.87,21.45,21.67,82.96,72.43,84.85,-0.0,379.86,-0.0,0.0,298.64,-0.0
15.15,71.62,0.0,0.0,14.9,22.65,21.62,83.68,67.93,86.17,-0.0,447.04,0.0,-0.0,192.12,0.0
14.46,76.88,0.0,0.0,16.53,22.96,21.31,81.94,67.36,87.3,37.79,452.74,-0.0,1.12,173.93,-0.0
14.81,79.88,0.0,0.0,18.62,22.94,20.5,81.89,72.99,93.09,112.99,378.0,0.0,12.24,245.13,0.0
14.94,81.0,0.0,0.0,20.19,23.94,19.6,77.63,70.5,100.13,207.68,328.07,-0.0,91.06,204.66,-0.0
14.65,82.88,0.0,0.0,21.04,24.06,20.99,73.55,70.07,89.11,313.47,231.11,-0.0,303.45,244.78,-0.0
14.81,83.38,0.0,0.0,21.51,23.86,21.72,72.09,69.99,82.53,381.68,149.2,-0.0,300.07,114.71,0.0
15.0,83.0,0.0,0.0,22.53,24.46,19.68,68.53,66.02,91.57,443.27,60.5,0.0,190.5,34.62,0.0
16.56,81.75,37.88,1.12,22.71,23.45,20.86,68.62,71.64,80.71,444.87,0.0,2.86,170.9,0.0,0.0
18.75,81.0,114.25,12.38,23.13,23.32,19.6,71.99,73.07,88.67,383.44,0.0,15.67,248.66,0.0,0.0
20.25,77.25,208.69,91.5,23.95,23.08,18.76,70.44,75.54,94.3,328.35,-0.0,71.66,204.83,-0.0,9.28
21.01,73.75,312.62,302.62,24.13,21.82,20.34,69.73,83.46,86.49,232.28,0.0,251.83,246.02,0.0,70.26
21.57,71.75,383.5,301.5,23.96,21.84,20.34,69.5,83.8,88.57,150.29,-0.0,326.86,115.54,-0.0,119.03
22.43,69.12,439.5,188.88,24.16,21.76,21.44,67.51,85.33,81.87,59.25,0.0,247.69,33.91,0.0,24.35
22.49,69.88,437.0,167.88,23.59,21.32,21.15,70.94,87.27,83.34,0.0,-0.0,179.63,0.0,-0.0,7.28
23.3,71.0,388.88,252.19,23.33,20.65,19.74,72.98,92.11,90.3,0.0,0.0,239.29,0.0,0.0,37.05
23.96,70.38,328.62,205.0,22.77,20.18,21.03,77.27,96.26,81.76,-0.0,-0.0,258.86,-0.0,-0.0,105.6
24.19,69.38,233.44,247.25,21.83,20.96,20.41,83.35,89.31,82.37,0.0,0.0,177.02,0.0,0.0,51.01
24.05,69.0,151.38,116.38,21.93,21.15,21.6,83.28,86.2,75.24,-0.0,0.0,88.26,-0.0,-0.0,157.83
23.9,69.0,58.0,33.19,21.83,19.92,22.36,84.92,90.03,69.95,0.0,-0.0,54.73,0.0,-0.0,279.35
23.71,70.25,0.0,0.0,21.32,20.22,19.96,87.26,84.79,82.44,-0.0,2.74,0.0,-0.0,0.0,0.0
23.35,72.88,0.0,0.0,20.73,19.5,19.9,91.61,89.33,83.08,0.0,15.55,0.0,0.0,-0.0,0.0
22.51,79.0,0.0,0.0,20.48,19.09,20.84,94.32,92.15,78.97,-0.0,73.45,-0.0,-0.0,9.52,-0.0
21.85,83.25,0.0,0.0,20.94,20.11,21.51,89.4,87.93,75.2,0.0,247.88,0.0,0.0,69.16,0.0
22.01,82.75,0.0,0.0,20.87,20.56,19.69,88.04,87.23,83.88,-0.0,332.15,-0.0,0.0,120.95,-0.0
21.89,84.5,0.0,0.0,20.05,21.26,17.31,89.27,82.93,97.3,0.0,244.62,0.0,0.0,24.05,0.0
21.32,87.25,0.0,0.0,19.9,21.0,16.4,86.84,84.29,100.26,2.68,177.66,-0.0,0.0,7.2,-0.0
20.79,91.12,0.0,0.0,19.44,20.37,17.71,89.67,86.59,87.38,15.5,251.05,0.0,0.0,38.87,0.0
20.73,92.38,0.0,0.0,19.26,21.26,17.55,91.07,80.44,86.74,74.35,263.34,-0.0,9.63,107.43,0.0
20.93,89.5,0.0,0.0,20.0,21.05,16.85,88.66,78.94,89.94,245.91,185.89,0.0,68.61,53.57,0.0
20.62,89.88,0.0,0.0,20.67,21.6,17.63,86.55,75.25,91.53,334.79,88.26,0.0,121.92,157.82,0.0
20.15,88.5,0.0,0.0,21.18,21.81,18.6,83.47,72.97,90.37,243.09,52.71,0.0,23.9,269.05,0.0
19.62,88.88,2.62,0.0,20.92,20.55,19.14,84.77,79.22,88.05,176.67,0.0,63.38,7.16,0.0,205.65
19.4,90.0,15.44,0.0,20.68,20.49,20.15,84.73,79.85,80.33,256.93,0.0,148.84,39.78,0.0,156.94
19.4,90.0,75.25,9.75,21.38,20.79,20.53,79.78,79.24,77.42,265.57,-0.0,269.01,108.34,-0.0,123.43
19.9,89.38,243.94,68.06,21.37,21.01,19.54,77.22,78.1,84.82,190.32,0.0,318.75,54.84,0.0,166.45
20.76,85.88,337.44,122.88,21.6,19.72,21.01,75.25,83.69,78.11,88.25,-0.0,350.69,157.81,-0.0,321.6
21.1,84.0,241.56,23.75,21.53,17.98,22.18,74.49,93.03,72.84,51.7,0.0,227.39,263.9,0.0,729.38
20.85,85.25,175.69,7.12,20.85,17.01,22.24,77.61,96.26,74.1,0.0,-0.0,152.06,0.0,-0.0,777.77
20.95,82.88,262.81,40.69,20.79,17.28,23.1,78.23,90.19,69.86,0.0,0.0,143.22,0.0,-0.0,755.49
21.48,79.12,267.81,109.25,20.77,17.08,24.17,79.37,89.87,63.97,-0.0,-0.0,139.71,-0.0,-0.0,710.82
