building_name,month,rmse,mape
resstock-amy2018-2021-release-1-450739,2,0.54955196,2.0297132
resstock-amy2018-2021-release-1-450739,3,0.57240087,2.1325986
resstock-amy2018-2021-release-1-450739,4,0.49541035,1.8882705
resstock-amy2018-2021-release-1-450739,5,0.46489686,1.8125892
resstock-amy2018-2021-release-1-450739,6,0.54944706,1.8944751
resstock-amy2018-2021-release-1-450739,8,0.4075338,1.3469322
resstock-amy2018-2021-release-1-450739,9,0.58389777,1.8547312
resstock-amy2018-2021-release-1-450739,10,0.3666024,1.2560619
resstock-amy2018-2021-release-1-450739,1,0.29619297,1.1061689
resstock-amy2018-2021-release-1-450739,11,0.49841502,1.9437443
resstock-amy2018-2021-release-1-450739,12,0.5532173,2.1055589
resstock-amy2018-2021-release-1-450739,7,0.36912563,1.1979061
resstock-amy2018-2021-release-1-457349,7,0.7078242,3.3754966
resstock-amy2018-2021-release-1-457349,9,0.4969991,1.6808796
resstock-amy2018-2021-release-1-457349,8,0.8023616,3.021951
resstock-amy2018-2021-release-1-457349,12,0.73370856,3.034193
resstock-amy2018-2021-release-1-457349,6,0.74037987,3.409362
resstock-amy2018-2021-release-1-457349,5,0.59633267,2.7050622
resstock-amy2018-2021-release-1-457349,4,0.97243094,4.464804
resstock-amy2018-2021-release-1-457349,3,0.65454125,2.6928859
resstock-amy2018-2021-release-1-457349,2,0.5900338,2.4666996
resstock-amy2018-2021-release-1-457349,1,0.37468472,1.5495007
resstock-amy2018-2021-release-1-457349,11,0.8456388,3.4659865
resstock-amy2018-2021-release-1-457349,10,0.4632618,1.7817957
resstock-amy2018-2021-release-1-458062,3,0.5283952,2.122128
resstock-amy2018-2021-release-1-458062,4,0.36727777,1.3420563
resstock-amy2018-2021-release-1-458062,5,0.5852411,2.0291367
resstock-amy2018-2021-release-1-458062,6,0.3291863,1.1931927
resstock-amy2018-2021-release-1-458062,7,0.24494776,0.96523786
resstock-amy2018-2021-release-1-458062,8,0.25185075,0.9294674
resstock-amy2018-2021-release-1-458062,9,0.24533074,0.8910914
resstock-amy2018-2021-release-1-458062,10,0.34174857,1.2720408
resstock-amy2018-2021-release-1-458062,11,0.5896959,2.3130705
resstock-amy2018-2021-release-1-458062,2,0.65751857,2.7367148
resstock-amy2018-2021-release-1-458062,1,0.37542567,1.5014132
resstock-amy2018-2021-release-1-458062,12,0.54114467,2.1213133
resstock-amy2018-2021-release-1-464108,3,0.5195941,2.1365366
resstock-amy2018-2021-release-1-464108,11,0.6572049,2.5746262
resstock-amy2018-2021-release-1-464108,10,0.796724,2.5464313
resstock-amy2018-2021-release-1-464108,9,0.9734224,2.9011834
resstock-amy2018-2021-release-1-464108,8,0.9169529,2.908744
resstock-amy2018-2021-release-1-464108,2,0.6372202,2.5083582
resstock-amy2018-2021-release-1-464108,7,0.7161116,2.4091344
resstock-amy2018-2021-release-1-464108,6,0.6726061,2.3604536
resstock-amy2018-2021-release-1-464108,5,0.66748244,2.9285114
resstock-amy2018-2021-release-1-464108,4,0.44028658,1.8921993
resstock-amy2018-2021-release-1-464108,12,0.5167495,2.0644906
resstock-amy2018-2021-release-1-464108,1,0.4157764,1.5912148
resstock-amy2018-2021-release-1-465817,12,0.5808321,2.195284
resstock-amy2018-2021-release-1-465817,3,0.9237813,3.245071
resstock-amy2018-2021-release-1-465817,4,0.65554965,2.1899507
resstock-amy2018-2021-release-1-465817,5,0.49242935,1.6441506
resstock-amy2018-2021-release-1-465817,6,0.40852803,1.360335
resstock-amy2018-2021-release-1-465817,7,0.4162384,1.422568
resstock-amy2018-2021-release-1-465817,8,0.5270446,1.8436244
resstock-amy2018-2021-release-1-465817,9,0.51310843,1.8910418
resstock-amy2018-2021-release-1-465817,10,0.39326194,1.4485322
resstock-amy2018-2021-release-1-465817,11,0.6915227,2.4492266
resstock-amy2018-2021-release-1-465817,2,0.8846811,2.7101839
resstock-amy2018-2021-release-1-465817,1,0.32947105,1.1976733
resstock-amy2018-2021-release-1-477303,9,0.5870053,1.8594644
resstock-amy2018-2021-release-1-477303,12,0.70393187,2.7813501
resstock-amy2018-2021-release-1-477303,11,0.79985267,3.1084354
resstock-amy2018-2021-release-1-477303,10,0.5398619,1.8699937
resstock-amy2018-2021-release-1-477303,8,0.52052665,1.680216
resstock-amy2018-2021-release-1-477303,7,0.6938557,2.455375
resstock-amy2018-2021-release-1-477303,6,0.6267816,2.1268706
resstock-amy2018-2021-release-1-477303,5,0.6418436,2.2180371
resstock-amy2018-2021-release-1-477303,4,0.71052414,2.6092021
resstock-amy2018-2021-release-1-477303,3,0.7868773,2.8567252
resstock-amy2018-2021-release-1-477303,2,0.7389138,2.6153197
resstock-amy2018-2021-release-1-477303,1,0.50283897,1.9347265
resstock-amy2018-2021-release-1-479298,12,0.57414263,2.3922706
resstock-amy2018-2021-release-1-479298,11,0.5049387,1.949619
resstock-amy2018-2021-release-1-479298,10,0.5648046,1.9742289
resstock-amy2018-2021-release-1-479298,9,0.52436817,1.8908838
resstock-amy2018-2021-release-1-479298,8,0.45067266,1.5532401
resstock-amy2018-2021-release-1-479298,7,0.62089485,2.0689347
resstock-amy2018-2021-release-1-479298,6,0.710159,2.6493905
resstock-amy2018-2021-release-1-479298,5,0.58596057,2.409251
resstock-amy2018-2021-release-1-479298,4,0.5131798,2.0752697
resstock-amy2018-2021-release-1-479298,3,0.58977276,2.3255792
resstock-amy2018-2021-release-1-479298,2,0.5253402,2.1785197
resstock-amy2018-2021-release-1-479298,1,0.44983193,1.8667254
resstock-amy2018-2021-release-1-482102,12,0.7300585,2.941174
resstock-amy2018-2021-release-1-482102,11,0.60539156,2.400531
resstock-amy2018-2021-release-1-482102,10,0.46031246,1.9718808
resstock-amy2018-2021-release-1-482102,8,0.585914,2.1761453
resstock-amy2018-2021-release-1-482102,7,0.4867798,1.6675794
resstock-amy2018-2021-release-1-482102,9,0.6313137,2.6560712
resstock-amy2018-2021-release-1-482102,5,0.66559625,2.9124215
resstock-amy2018-2021-release-1-482102,4,0.6570492,2.623946
resstock-amy2018-2021-release-1-482102,3,0.802256,3.290064
resstock-amy2018-2021-release-1-482102,2,0.6519544,2.6674898
resstock-amy2018-2021-release-1-482102,1,0.47731027,1.7457545
resstock-amy2018-2021-release-1-482102,6,0.597471,2.4294772
resstock-amy2018-2021-release-1-487161,8,0.3520957,1.2180719
resstock-amy2018-2021-release-1-487161,7,0.3701907,1.241474
resstock-amy2018-2021-release-1-487161,6,0.36591202,1.24476
resstock-amy2018-2021-release-1-487161,5,0.3420602,1.2075822
resstock-amy2018-2021-release-1-487161,2,0.42208168,1.4589322
resstock-amy2018-2021-release-1-487161,3,0.435177,1.5345064
resstock-amy2018-2021-release-1-487161,1,0.2823108,0.9395581
resstock-amy2018-2021-release-1-487161,9,0.4104726,1.4028811
resstock-amy2018-2021-release-1-487161,12,0.5934513,2.2780387
resstock-amy2018-2021-release-1-487161,4,0.30992657,1.1074824
resstock-amy2018-2021-release-1-487161,11,0.35371885,1.2402735
resstock-amy2018-2021-release-1-487161,10,0.25058448,0.8692278
resstock-amy2018-2021-release-1-493114,12,0.2853218,1.0252546
resstock-amy2018-2021-release-1-493114,10,0.2899794,0.90108067
resstock-amy2018-2021-release-1-493114,9,0.24073996,0.7028761
resstock-amy2018-2021-release-1-493114,8,0.23683554,0.6484541
resstock-amy2018-2021-release-1-493114,7,0.2617855,0.76002043
resstock-amy2018-2021-release-1-493114,6,0.30895206,0.9486916
resstock-amy2018-2021-release-1-493114,4,0.33194938,1.1718626
resstock-amy2018-2021-release-1-493114,3,0.46262842,1.6306248
resstock-amy2018-2021-release-1-493114,2,0.3366579,1.2254286
resstock-amy2018-2021-release-1-493114,1,0.39272687,1.4159582
resstock-amy2018-2021-release-1-493114,5,0.40429127,1.1877874
resstock-amy2018-2021-release-1-493114,11,0.54863113,1.8915743
resstock-amy2018-2021-release-1-4976,10,0.4078158,1.4083078
resstock-amy2018-2021-release-1-4976,1,0.30862656,1.105064
resstock-amy2018-2021-release-1-4976,2,0.5712871,1.9703736
resstock-amy2018-2021-release-1-4976,3,0.6094179,2.2441282
resstock-amy2018-2021-release-1-4976,4,0.5375636,1.9730649
resstock-amy2018-2021-release-1-4976,5,1.0119864,3.645677
resstock-amy2018-2021-release-1-4976,6,0.8426642,2.900497
resstock-amy2018-2021-release-1-4976,7,0.43167764,1.4602542
resstock-amy2018-2021-release-1-4976,8,0.5733781,2.088766
resstock-amy2018-2021-release-1-4976,12,0.7018965,2.480458
resstock-amy2018-2021-release-1-4976,11,0.63795453,2.3072536
resstock-amy2018-2021-release-1-4976,9,0.5079055,1.6578615
resstock-amy2018-2021-release-1-498529,12,0.61854696,2.283993
resstock-amy2018-2021-release-1-498529,1,0.38479865,1.3648936
resstock-amy2018-2021-release-1-498529,2,0.60722226,2.0878384
resstock-amy2018-2021-release-1-498529,3,0.5406836,1.94984
resstock-amy2018-2021-release-1-498529,4,0.46564388,1.6557463
resstock-amy2018-2021-release-1-498529,5,0.5796587,1.9911252
resstock-amy2018-2021-release-1-498529,6,0.5764277,1.9318895
resstock-amy2018-2021-release-1-498529,7,0.5629695,1.8710058
resstock-amy2018-2021-release-1-498529,8,0.50158775,1.6456527
resstock-amy2018-2021-release-1-498529,9,0.65237767,2.1370592
resstock-amy2018-2021-release-1-498529,10,0.67533726,2.2871494
resstock-amy2018-2021-release-1-498529,11,0.5705997,2.0072763
resstock-amy2018-2021-release-1-505902,1,0.3762319,1.2241484
resstock-amy2018-2021-release-1-505902,11,0.7159629,2.4199564
resstock-amy2018-2021-release-1-505902,10,0.4745982,1.8027203
resstock-amy2018-2021-release-1-505902,9,0.5019612,1.3816547
resstock-amy2018-2021-release-1-505902,8,0.36601475,1.0042614
resstock-amy2018-2021-release-1-505902,6,0.4421037,1.308877
resstock-amy2018-2021-release-1-505902,5,0.61071926,2.1465232
resstock-amy2018-2021-release-1-505902,4,0.53774,1.8057593
resstock-amy2018-2021-release-1-505902,3,0.6240623,2.0180347
resstock-amy2018-2021-release-1-505902,2,0.6358916,2.1862245
resstock-amy2018-2021-release-1-505902,12,0.567268,1.981976
resstock-amy2018-2021-release-1-505902,7,0.31503907,0.861389
resstock-amy2018-2021-release-1-506307,1,0.57005715,2.2840438
resstock-amy2018-2021-release-1-506307,12,0.7468842,2.9195938
resstock-amy2018-2021-release-1-506307,5,0.57137936,2.2006214
resstock-amy2018-2021-release-1-506307,4,0.6139364,2.191562
resstock-amy2018-2021-release-1-506307,2,0.6388078,2.52138
resstock-amy2018-2021-release-1-506307,11,0.5012699,1.9194133
resstock-amy2018-2021-release-1-506307,10,0.306059,1.1662885
resstock-amy2018-2021-release-1-506307,3,0.7901509,3.0957367
resstock-amy2018-2021-release-1-506307,8,0.3310469,1.2916487
resstock-amy2018-2021-release-1-506307,7,0.29004762,1.1501728
resstock-amy2018-2021-release-1-506307,6,0.42776626,1.6301688
resstock-amy2018-2021-release-1-506307,9,0.3896936,1.5099862
resstock-amy2018-2021-release-1-508005,12,0.66462624,2.7218072
resstock-amy2018-2021-release-1-508005,11,0.5371643,2.1577225
resstock-amy2018-2021-release-1-508005,10,0.32482448,1.2213823
resstock-amy2018-2021-release-1-508005,9,0.31876302,0.91741383
resstock-amy2018-2021-release-1-508005,8,0.39285645,1.1655687
resstock-amy2018-2021-release-1-508005,7,0.34832972,1.0803283
resstock-amy2018-2021-release-1-508005,5,0.46691808,1.8782908
resstock-amy2018-2021-release-1-508005,3,0.54897326,2.2043474
resstock-amy2018-2021-release-1-508005,2,0.46982026,1.8165051
resstock-amy2018-2021-release-1-508005,1,0.33468017,1.3221078
resstock-amy2018-2021-release-1-508005,6,0.6703365,2.2853935
resstock-amy2018-2021-release-1-508005,4,0.59227836,2.3666291
resstock-amy2018-2021-release-1-50813,2,0.5809212,1.8156897
resstock-amy2018-2021-release-1-50813,1,0.32242972,1.1386113
resstock-amy2018-2021-release-1-50813,3,0.5818279,1.8538837
resstock-amy2018-2021-release-1-50813,4,0.39555883,1.3627708
resstock-amy2018-2021-release-1-50813,5,0.51655865,1.8659624
resstock-amy2018-2021-release-1-50813,6,0.49684623,1.381115
resstock-amy2018-2021-release-1-50813,7,0.16243964,0.47815064
resstock-amy2018-2021-release-1-50813,8,0.22930136,0.65113175
resstock-amy2018-2021-release-1-50813,9,0.47337878,1.612881
resstock-amy2018-2021-release-1-50813,10,0.4459631,1.6592897
resstock-amy2018-2021-release-1-50813,11,0.5258549,1.8201692
resstock-amy2018-2021-release-1-50813,12,0.47800654,1.6997074
resstock-amy2018-2021-release-1-515536,1,0.39249307,1.6535679
resstock-amy2018-2021-release-1-515536,12,0.40848508,1.8182069
resstock-amy2018-2021-release-1-515536,11,0.44276455,1.7926543
resstock-amy2018-2021-release-1-515536,10,0.3120261,1.0893781
resstock-amy2018-2021-release-1-515536,8,0.29882798,0.9863995
resstock-amy2018-2021-release-1-515536,9,0.3507468,1.1637053
resstock-amy2018-2021-release-1-515536,6,0.3853325,1.2304798
resstock-amy2018-2021-release-1-515536,5,0.41185415,1.3461499
resstock-amy2018-2021-release-1-515536,4,0.45327294,1.709312
resstock-amy2018-2021-release-1-515536,3,0.67366517,2.8456464
resstock-amy2018-2021-release-1-515536,2,0.48177817,2.0686598
resstock-amy2018-2021-release-1-515536,7,0.28069243,0.8837575
resstock-amy2018-2021-release-1-529678,12,0.5352415,2.2194917
resstock-amy2018-2021-release-1-529678,11,0.54725707,2.140484
resstock-amy2018-2021-release-1-529678,10,0.35131717,1.2874755
resstock-amy2018-2021-release-1-529678,9,0.39102665,1.5117449
resstock-amy2018-2021-release-1-529678,8,0.41588667,1.6168169
resstock-amy2018-2021-release-1-529678,7,0.32858706,1.2588708
resstock-amy2018-2021-release-1-529678,6,0.45491433,1.9138142
resstock-amy2018-2021-release-1-529678,5,0.47245288,2.2095582
resstock-amy2018-2021-release-1-529678,4,0.52105683,1.9385531
resstock-amy2018-2021-release-1-529678,3,0.6025099,2.223698
resstock-amy2018-2021-release-1-529678,2,0.6132746,2.3068054
resstock-amy2018-2021-release-1-529678,1,0.40224594,1.5821937
resstock-amy2018-2021-release-1-530480,12,0.37224126,1.6666683
resstock-amy2018-2021-release-1-530480,11,0.59902096,2.54852
resstock-amy2018-2021-release-1-530480,10,0.34067613,1.193052
resstock-amy2018-2021-release-1-530480,9,0.31579018,0.97565764
resstock-amy2018-2021-release-1-530480,8,0.42429015,1.3370255
resstock-amy2018-2021-release-1-530480,1,0.3998767,1.695613
resstock-amy2018-2021-release-1-530480,6,0.48803896,1.6056722
resstock-amy2018-2021-release-1-530480,5,0.6140273,2.2875717
resstock-amy2018-2021-release-1-530480,4,0.4769824,1.8361608
resstock-amy2018-2021-release-1-530480,3,0.5863264,2.4466348
resstock-amy2018-2021-release-1-530480,2,0.51662534,2.1140947
resstock-amy2018-2021-release-1-530480,7,0.36872235,1.1502473
resstock-amy2018-2021-release-1-531043,12,0.47223964,1.7702396
resstock-amy2018-2021-release-1-531043,11,0.6469682,2.5082848
resstock-amy2018-2021-release-1-531043,9,0.4620775,1.5625789
resstock-amy2018-2021-release-1-531043,10,0.4497735,1.6469723
resstock-amy2018-2021-release-1-531043,8,0.38150033,1.3195528
resstock-amy2018-2021-release-1-531043,4,0.46895808,1.8228866
resstock-amy2018-2021-release-1-531043,6,0.36694744,1.2345659
resstock-amy2018-2021-release-1-531043,5,0.5511247,1.7933899
resstock-amy2018-2021-release-1-531043,3,0.5369571,2.0133514
resstock-amy2018-2021-release-1-531043,2,0.5206833,1.849171
resstock-amy2018-2021-release-1-531043,1,0.35533503,1.3283359
resstock-amy2018-2021-release-1-531043,7,0.188502,0.6273984
resstock-amy2018-2021-release-1-534588,12,0.6091794,2.6568038
resstock-amy2018-2021-release-1-534588,11,0.3696994,1.441887
resstock-amy2018-2021-release-1-534588,10,0.1994107,0.8047336
resstock-amy2018-2021-release-1-534588,9,0.23393647,0.90215105
resstock-amy2018-2021-release-1-534588,8,0.21664305,0.8651273
resstock-amy2018-2021-release-1-534588,6,0.28616023,1.1005647
resstock-amy2018-2021-release-1-534588,5,0.86355203,3.94339
resstock-amy2018-2021-release-1-534588,4,0.40393078,1.5166885
resstock-amy2018-2021-release-1-534588,3,0.4888198,1.8285183
resstock-amy2018-2021-release-1-534588,2,0.7255874,2.8996742
resstock-amy2018-2021-release-1-534588,1,0.5093862,2.1764836
resstock-amy2018-2021-release-1-534588,7,0.1875447,0.73409754
resstock-amy2018-2021-release-1-538198,12,0.51842004,2.0641446
resstock-amy2018-2021-release-1-538198,11,0.5423967,2.2535732
resstock-amy2018-2021-release-1-538198,9,0.5919924,2.291306
resstock-amy2018-2021-release-1-538198,8,0.48666027,1.8132428
resstock-amy2018-2021-release-1-538198,10,0.6785418,2.6238554
resstock-amy2018-2021-release-1-538198,6,0.6208915,2.297523
resstock-amy2018-2021-release-1-538198,5,0.72428745,3.2847714
resstock-amy2018-2021-release-1-538198,4,0.61385924,2.5040474
resstock-amy2018-2021-release-1-538198,3,0.6630877,2.5231798
resstock-amy2018-2021-release-1-538198,2,0.55152994,2.2033334
resstock-amy2018-2021-release-1-538198,7,0.373256,1.2208843
resstock-amy2018-2021-release-1-538198,1,0.3778404,1.5069394
resstock-amy2018-2021-release-1-55542,12,0.5941001,2.2306418
resstock-amy2018-2021-release-1-55542,10,0.4959537,1.7796704
resstock-amy2018-2021-release-1-55542,9,0.5460693,1.8387022
resstock-amy2018-2021-release-1-55542,8,0.48234504,1.5889381
resstock-amy2018-2021-release-1-55542,7,0.44519278,1.486156
resstock-amy2018-2021-release-1-55542,6,0.4685665,1.4751844
resstock-amy2018-2021-release-1-55542,5,0.7728418,3.008112
resstock-amy2018-2021-release-1-55542,4,0.62214303,2.3119626
resstock-amy2018-2021-release-1-55542,3,0.5800991,2.2322893
resstock-amy2018-2021-release-1-55542,2,0.6678273,2.6985428
resstock-amy2018-2021-release-1-55542,1,0.52387947,2.058601
resstock-amy2018-2021-release-1-55542,11,0.70095277,2.777451
resstock-amy2018-2021-release-1-66099,8,0.5089234,2.0242696
resstock-amy2018-2021-release-1-66099,7,0.33084267,1.2159153
resstock-amy2018-2021-release-1-66099,6,0.51352954,1.8680627
resstock-amy2018-2021-release-1-66099,5,0.47159833,1.7414045
resstock-amy2018-2021-release-1-66099,2,0.59653807,2.1537151
resstock-amy2018-2021-release-1-66099,3,0.47295442,1.6940112
resstock-amy2018-2021-release-1-66099,10,0.29792297,0.996813
resstock-amy2018-2021-release-1-66099,1,0.31206432,1.0883429
resstock-amy2018-2021-release-1-66099,11,0.6565463,2.4051878
resstock-amy2018-2021-release-1-66099,4,0.32983547,1.1861563
resstock-amy2018-2021-release-1-66099,9,0.40752813,1.4668045
resstock-amy2018-2021-release-1-66099,12,0.39679325,1.4914807
resstock-amy2018-2021-release-1-66303,1,0.32159403,1.5296302
resstock-amy2018-2021-release-1-66303,3,0.6178209,2.6104782
resstock-amy2018-2021-release-1-66303,4,1.1149946,4.560946
resstock-amy2018-2021-release-1-66303,5,0.48328352,2.0437138
resstock-amy2018-2021-release-1-66303,6,0.46528295,1.5297257
resstock-amy2018-2021-release-1-66303,7,0.20653363,0.5753779
resstock-amy2018-2021-release-1-66303,8,0.2874673,0.7815824
resstock-amy2018-2021-release-1-66303,9,0.23282167,0.70213944
resstock-amy2018-2021-release-1-66303,10,0.2461492,0.7425463
resstock-amy2018-2021-release-1-66303,11,0.5790145,2.4867659
resstock-amy2018-2021-release-1-66303,12,0.44264296,1.9551705
resstock-amy2018-2021-release-1-66303,2,0.7942147,3.0899713
resstock-amy2018-2021-release-1-70189,3,0.63817215,2.6073847
resstock-amy2018-2021-release-1-70189,4,0.44411823,1.7798209
resstock-amy2018-2021-release-1-70189,5,0.5428125,2.1804876
resstock-amy2018-2021-release-1-70189,6,0.40681246,1.6171691
resstock-amy2018-2021-release-1-70189,8,0.2754119,1.2602409
resstock-amy2018-2021-release-1-70189,2,0.57044756,2.3165002
resstock-amy2018-2021-release-1-70189,9,0.4152849,1.7862228
resstock-amy2018-2021-release-1-70189,10,0.32617447,1.2918053
resstock-amy2018-2021-release-1-70189,11,0.47165942,1.9683938
resstock-amy2018-2021-release-1-70189,12,0.46095458,1.9037963
resstock-amy2018-2021-release-1-70189,7,0.24632967,1.0427523
resstock-amy2018-2021-release-1-70189,1,0.40852374,1.6679689
resstock-amy2018-2021-release-1-82426,7,0.4535713,2.2585368
resstock-amy2018-2021-release-1-82426,9,0.30476034,1.4527457
resstock-amy2018-2021-release-1-82426,8,0.33505794,1.4806073
resstock-amy2018-2021-release-1-82426,12,0.43884394,1.838043
resstock-amy2018-2021-release-1-82426,6,1.0298765,5.105073
resstock-amy2018-2021-release-1-82426,5,0.82171077,3.540093
resstock-amy2018-2021-release-1-82426,4,0.35252666,1.4026879
resstock-amy2018-2021-release-1-82426,3,0.4603234,1.8072208
resstock-amy2018-2021-release-1-82426,2,0.48286068,1.7992759
resstock-amy2018-2021-release-1-82426,1,0.40854698,1.6151661
resstock-amy2018-2021-release-1-82426,11,0.4733239,1.8876677
resstock-amy2018-2021-release-1-82426,10,0.37746245,1.8161682
resstock-amy2018-2021-release-1-9634,11,0.5428385,2.1432583
resstock-amy2018-2021-release-1-9634,1,0.50625545,2.1957207
resstock-amy2018-2021-release-1-9634,2,0.58373314,2.265806
resstock-amy2018-2021-release-1-9634,3,0.8033819,3.2456026
resstock-amy2018-2021-release-1-9634,4,0.6118646,2.4581244
resstock-amy2018-2021-release-1-9634,5,0.50584996,2.1125958
resstock-amy2018-2021-release-1-9634,6,0.6152031,2.32647
resstock-amy2018-2021-release-1-9634,7,0.31382725,1.338507
resstock-amy2018-2021-release-1-9634,8,0.66875035,2.2531555
resstock-amy2018-2021-release-1-9634,9,0.4709471,1.8352737
resstock-amy2018-2021-release-1-9634,10,0.3603688,1.4880787
resstock-amy2018-2021-release-1-9634,12,0.63688207,2.6185117
resstock-amy2018-2021-release-1-97851,12,0.305292,1.3316634
resstock-amy2018-2021-release-1-97851,11,0.5334163,2.0395718
resstock-amy2018-2021-release-1-97851,9,0.15356818,0.6857106
resstock-amy2018-2021-release-1-97851,8,0.21839586,1.059022
resstock-amy2018-2021-release-1-97851,7,0.3150985,1.6686233
resstock-amy2018-2021-release-1-97851,10,0.13737531,0.6209804
resstock-amy2018-2021-release-1-97851,5,0.53019965,2.8152294
resstock-amy2018-2021-release-1-97851,4,0.6357192,3.1490283
resstock-amy2018-2021-release-1-97851,3,0.6599204,3.0728664
resstock-amy2018-2021-release-1-97851,2,0.54738104,2.5877783
resstock-amy2018-2021-release-1-97851,1,0.3651464,1.6520183
resstock-amy2018-2021-release-1-97851,6,0.39940912,1.9867394
