month,day,hour,kg_CO2/kWh
7,1,6,0.5072609339999999
7,1,7,0.5242747165
7,1,8,0.5359910860000001
7,1,9,0.5382987825
7,1,10,0.55373091225
7,1,11,0.55970243
7,1,12,0.5601710975
7,1,13,0.5566051547499999
7,1,14,0.55443161
7,1,15,0.55267861025
7,1,16,0.5508920307499999
7,1,17,0.5514585784999999
7,1,18,0.550110704
7,1,19,0.5486248385
7,1,20,0.54914717775
7,1,21,0.54476185275
7,1,22,0.53340247325
7,1,23,0.520927348
7,2,0,0.5149924265
7,2,1,0.496069938
7,2,2,0.49017136275
7,2,3,0.4798498975
7,2,4,0.478645572
7,2,5,0.48852691524999997
7,2,6,0.5142129362500001
7,2,7,0.535116891
7,2,8,0.55628966525
7,2,9,0.55526748575
7,2,10,0.55119888975
7,2,11,0.55409723775
7,2,12,0.5602982102499999
7,2,13,0.56297456225
7,2,14,0.5611749855
7,2,15,0.55926310875
7,2,16,0.5537908885
7,2,17,0.5476123185
7,2,18,0.5425923125
7,2,19,0.5424787765
7,2,20,0.54584363525
7,2,21,0.55077265075
7,2,22,0.55009149325
7,2,23,0.546193302
7,3,0,0.53856378125
7,3,1,0.52332853425
7,3,2,0.511871371
7,3,3,0.51007981
7,3,4,0.5136759365
7,3,5,0.52116473825
7,3,6,0.53176821425
7,3,7,0.5415830797500001
7,3,8,0.5503404627499999
7,3,9,0.5452093659999999
7,3,10,0.5486488752500001
7,3,11,0.55606583275
7,3,12,0.56571996025
7,3,13,0.5697471387499999
7,3,14,0.5693628617500001
7,3,15,0.5670799712500001
7,3,16,0.5648720067499999
7,3,17,0.56377480425
7,3,18,0.562277903
7,3,19,0.5597259495
7,3,20,0.55878607
7,3,21,0.554526649
7,3,22,0.5524442575
7,3,23,0.547815591
7,4,0,0.53435362925
7,4,1,0.5389832407499999
7,4,2,0.534997672
7,4,3,0.5323659652499999
7,4,4,0.5345701055
7,4,5,0.539523293
7,4,6,0.544038171
7,4,7,0.5389522250000001
7,4,8,0.55075776825
7,4,9,0.54767294025
7,4,10,0.55090400425
7,4,11,0.562877523
7,4,12,0.5712746985
7,4,13,0.57290891375
7,4,14,0.570280787
7,4,15,0.5674239215
7,4,16,0.56407598975
7,4,17,0.56120240575
7,4,18,0.5571132562500001
7,4,19,0.55136215725
7,4,20,0.5468136827499999
7,4,21,0.5409776505
7,4,22,0.53332255
7,4,23,0.5279194205
7,5,0,0.5211145025
7,5,1,0.49981557025
7,5,2,0.490506133
7,5,3,0.49010310175000005
7,5,4,0.49548378700000006
7,5,5,0.50723193
7,5,6,0.5149245065000001
7,5,7,0.5216908437500001
7,5,8,0.53636664
7,5,9,0.53251726575
7,5,10,0.54186916675
7,5,11,0.5496065935000001
7,5,12,0.54979329525
7,5,13,0.554470708
7,5,14,0.551579332
7,5,15,0.54767333725
7,5,16,0.548422415
7,5,17,0.546737523
7,5,18,0.54715604525
7,5,19,0.5458772505
7,5,20,0.53861315125
7,5,21,0.53360412775
7,5,22,0.53192733875
7,5,23,0.527211531
7,6,0,0.52986425325
7,6,1,0.50537911775
7,6,2,0.4921542435
7,6,3,0.48841209374999994
7,6,4,0.48814106599999996
7,6,5,0.49601232925000005
7,6,6,0.5066028495
7,6,7,0.5101775845000001
7,6,8,0.52860954675
7,6,9,0.53175981575
7,6,10,0.54147724275
7,6,11,0.54873476775
7,6,12,0.557099724
7,6,13,0.5615351105
7,6,14,0.5603185949999999
7,6,15,0.558064403
7,6,16,0.55214717125
7,6,17,0.546088465
7,6,18,0.54291648625
7,6,19,0.5444953892500001
7,6,20,0.5531784620000001
7,6,21,0.552315746
7,6,22,0.5545007675
7,6,23,0.55657499275
7,7,0,0.547356796
7,7,1,0.53692030325
7,7,2,0.5270423505
7,7,3,0.5255718205000001
7,7,4,0.5233758335
7,7,5,0.5265175925
7,7,6,0.5338433625000001
7,7,7,0.5425542265000001
7,7,8,0.5529497674999999
7,7,9,0.553999251
7,7,10,0.558817307
7,7,11,0.56219155925
7,7,12,0.56379309125
7,7,13,0.5621058999999999
7,7,14,0.5602385999999999
7,7,15,0.55820931725
7,7,16,0.5586762252499999
7,7,17,0.5595041537500001
7,7,18,0.560192548
7,7,19,0.559165928
7,7,20,0.55742139675
7,7,21,0.5555180694999999
7,7,22,0.5534659227500001
7,7,23,0.5479765315
7,8,0,0.5426587197499999
7,8,1,0.5318951075
7,8,2,0.5266472047499999
7,8,3,0.52372239175
7,8,4,0.5244249400000001
7,8,5,0.5333882135
7,8,6,0.5407990965
7,8,7,0.54836779075
7,8,8,0.563642793
7,8,9,0.56731790175
7,8,10,0.5740676825
7,8,11,0.57551256825
7,8,12,0.57408771875
7,8,13,0.572660475
7,8,14,0.5706790827500001
7,8,15,0.5684075497500001
7,8,16,0.56486199375
7,8,17,0.55914827225
7,8,18,0.555154048
7,8,19,0.55771892175
7,8,20,0.56104734275
7,8,21,0.560436083
7,8,22,0.55647012125
7,8,23,0.5517222457500001
7,9,0,0.54460007225
7,9,1,0.5371282507499999
7,9,2,0.52745323525
7,9,3,0.5218067747499999
7,9,4,0.5176326915
7,9,5,0.52466230425
7,9,6,0.53461058175
7,9,7,0.53747259975
7,9,8,0.5516016732500001
7,9,9,0.5557100217500001
7,9,10,0.56274426125
7,9,11,0.5752868954999999
7,9,12,0.57963447375
7,9,13,0.57572446025
7,9,14,0.568404427
7,9,15,0.55971163825
7,9,16,0.5548688975
7,9,17,0.5478401785
7,9,18,0.54423970725
7,9,19,0.5390172325
7,9,20,0.533045281
7,9,21,0.53000770575
7,9,22,0.5327363985
7,9,23,0.5318689945
7,10,0,0.51270378075
7,10,1,0.4952034365
7,10,2,0.47681731825
7,10,3,0.47058746275
7,10,4,0.4693241985
7,10,5,0.479954718
7,10,6,0.489285726
7,10,7,0.49921468275
7,10,8,0.52355611375
7,10,9,0.5232296639999999
7,10,10,0.5230357502499999
7,10,11,0.53414555625
7,10,12,0.54304014725
7,10,13,0.5486055710000001
7,10,14,0.54729375525
7,10,15,0.5446972505000001
7,10,16,0.54183665475
7,10,17,0.5406108064999999
7,10,18,0.54061731275
7,10,19,0.5419697649999999
7,10,20,0.5441767275
7,10,21,0.53929083225
7,10,22,0.5253548269999999
7,10,23,0.51194491525
7,11,0,0.492242198
7,11,1,0.4760106265
7,11,2,0.465520183
7,11,3,0.4574963445
7,11,4,0.45296841675
7,11,5,0.46385093400000005
7,11,6,0.477809508
7,11,7,0.4879555885
7,11,8,0.503968768
7,11,9,0.5038430700000001
7,11,10,0.5095658495000001
7,11,11,0.5219921405
7,11,12,0.5309816645000001
7,11,13,0.53343842025
7,11,14,0.5336538847500001
7,11,15,0.5342792032499999
7,11,16,0.5350171907500001
7,11,17,0.5358164507500001
7,11,18,0.53526868275
7,11,19,0.53444402525
7,11,20,0.53326971625
7,11,21,0.529435919
7,11,22,0.5189612675
7,11,23,0.5100401450000001
7,12,0,0.506715166
7,12,1,0.495228626
7,12,2,0.48047911449999997
7,12,3,0.47438148625
7,12,4,0.47254616325000004
7,12,5,0.4754188415
7,12,6,0.4865485635
7,12,7,0.4917668270000001
7,12,8,0.5097579795
7,12,9,0.5058520405
7,12,10,0.5133635635
7,12,11,0.5255836359999999
7,12,12,0.5398079035
7,12,13,0.5449160734999999
7,12,14,0.54417916375
7,12,15,0.53987287125
7,12,16,0.5371818030000001
7,12,17,0.53615468975
7,12,18,0.53524403125
7,12,19,0.53491515025
7,12,20,0.5383187995000001
7,12,21,0.539144155
7,12,22,0.5300706955000001
7,12,23,0.5190602875
7,13,0,0.5042038934999999
7,13,1,0.493940022
7,13,2,0.48723892125
7,13,3,0.48612788924999994
7,13,4,0.4832810215
7,13,5,0.48611595350000003
7,13,6,0.50191475125
7,13,7,0.5124231887499999
7,13,8,0.533144757
7,13,9,0.5395399510000001
7,13,10,0.54737503175
7,13,11,0.5548242655
7,13,12,0.5586404825
7,13,13,0.5585841795
7,13,14,0.55725488375
7,13,15,0.55474289175
7,13,16,0.5518013115
7,13,17,0.54943982075
7,13,18,0.54719081775
7,13,19,0.54765524925
7,13,20,0.5504765215
7,13,21,0.549311024
7,13,22,0.54006298675
7,13,23,0.53255833375
7,14,0,0.528374183
7,14,1,0.5092177195
7,14,2,0.4965490935
7,14,3,0.4917343895
7,14,4,0.49871754125
7,14,5,0.50704127575
7,14,6,0.522544512
7,14,7,0.53711728925
7,14,8,0.55966220125
7,14,9,0.5605023727499999
7,14,10,0.564584237
7,14,11,0.5719551115
7,14,12,0.573114634
7,14,13,0.57087643525
7,14,14,0.5672893022500001
7,14,15,0.56273198275
7,14,16,0.5583124395
7,14,17,0.5546816640000001
7,14,18,0.55345528425
7,14,19,0.5541910152499999
7,14,20,0.5564421552500001
7,14,21,0.55636558375
7,14,22,0.55805113425
7,14,23,0.5602860565
7,15,0,0.5568250077500001
7,15,1,0.5539964345
7,15,2,0.54957544775
7,15,3,0.54309963325
7,15,4,0.5419514077500001
7,15,5,0.54674787125
7,15,6,0.55750554275
7,15,7,0.566452154
7,15,8,0.5786410240000001
7,15,9,0.5781480459999999
7,15,10,0.57881997975
7,15,11,0.58115393275
7,15,12,0.58216633575
7,15,13,0.5796693875
7,15,14,0.5747953259999999
7,15,15,0.5708018484999999
7,15,16,0.5661563912500001
7,15,17,0.56291641575
7,15,18,0.56213153475
7,15,19,0.5600700397499999
7,15,20,0.5590990167500001
7,15,21,0.5551528192499999
7,15,22,0.5548117305
7,15,23,0.55183812575
7,16,0,0.5311851615000001
7,16,1,0.528364249
7,16,2,0.5173590339999999
7,16,3,0.5094245730000001
7,16,4,0.51494413175
7,16,5,0.527602019
7,16,6,0.54134038575
7,16,7,0.55052550125
7,16,8,0.5685709004999999
7,16,9,0.57028866375
7,16,10,0.56881697325
7,16,11,0.57208224525
7,16,12,0.567649759
7,16,13,0.56299232575
7,16,14,0.5569033912500001
7,16,15,0.5526936849999999
7,16,16,0.5516428785
7,16,17,0.54738151175
7,16,18,0.5486741985000001
7,16,19,0.5492652407499999
7,16,20,0.54949219175
7,16,21,0.54694203725
7,16,22,0.534624316
7,16,23,0.52259888625
7,17,0,0.51548420325
7,17,1,0.50304177875
7,17,2,0.4938344579999999
7,17,3,0.4857349905
7,17,4,0.48796894474999997
7,17,5,0.500580342
7,17,6,0.513114702
7,17,7,0.5249555405
7,17,8,0.546288361
7,17,9,0.5426810522500001
7,17,10,0.5432836575
7,17,11,0.5500214609999999
7,17,12,0.553028352
7,17,13,0.5543117145
7,17,14,0.553658289
7,17,15,0.551607884
7,17,16,0.5492938785
7,17,17,0.5479017712500001
7,17,18,0.5465656010000001
7,17,19,0.54170171425
7,17,20,0.53898898375
7,17,21,0.53659298825
7,17,22,0.53201827925
7,17,23,0.52361715625
7,18,0,0.518319406
7,18,1,0.5020698767499999
7,18,2,0.49160825675000003
7,18,3,0.4915316727499999
7,18,4,0.497424095
7,18,5,0.5079777825
7,18,6,0.5246723627500001
7,18,7,0.5358036655
7,18,8,0.5572206812499999
7,18,9,0.554833002
7,18,10,0.56120864475
7,18,11,0.5740156955
7,18,12,0.5803471355
7,18,13,0.57922327525
7,18,14,0.5763603042500001
7,18,15,0.5725831397500001
7,18,16,0.5696494425
7,18,17,0.56693986325
7,18,18,0.5619018455
7,18,19,0.5582373547499999
7,18,20,0.560190207
7,18,21,0.558072771
7,18,22,0.55104499775
7,18,23,0.54243019725
7,19,0,0.53260041325
7,19,1,0.525755776
7,19,2,0.51550479
7,19,3,0.5116491327499999
7,19,4,0.5161122467500001
7,19,5,0.5212490505
7,19,6,0.529089773
7,19,7,0.535284443
7,19,8,0.55370652175
7,19,9,0.555332199
7,19,10,0.56469445825
7,19,11,0.5786506122499999
7,19,12,0.5838613210000001
7,19,13,0.5819309162499999
7,19,14,0.5744162172499999
7,19,15,0.56790701125
7,19,16,0.56195497075
7,19,17,0.5582155
7,19,18,0.555719012
7,19,19,0.5546816165
7,19,20,0.5562955915000001
7,19,21,0.5557008867500001
7,19,22,0.5496708975000001
7,19,23,0.53709556275
7,20,0,0.52308234275
7,20,1,0.508013205
7,20,2,0.50471706375
7,20,3,0.49857386675
7,20,4,0.49670357125
7,20,5,0.49990402975
7,20,6,0.51409533175
7,20,7,0.5245295255
7,20,8,0.54940216875
7,20,9,0.55099162725
7,20,10,0.56029156
7,20,11,0.57006189425
7,20,12,0.57300348225
7,20,13,0.5708182145
7,20,14,0.56602819675
7,20,15,0.56188287675
7,20,16,0.5590484015
7,20,17,0.55764174525
7,20,18,0.556896169
7,20,19,0.5568493235
7,20,20,0.55806496225
7,20,21,0.55484073175
7,20,22,0.54871798325
7,20,23,0.5365990205
7,21,0,0.52690254125
7,21,1,0.51164722875
7,21,2,0.50485257975
7,21,3,0.5025403285
7,21,4,0.5004129085
7,21,5,0.51167925925
7,21,6,0.526325319
7,21,7,0.5316976800000001
7,21,8,0.5511211165000001
7,21,9,0.5520263077500001
7,21,10,0.561348919
7,21,11,0.5725453972500001
7,21,12,0.5743373205
7,21,13,0.5670843075
7,21,14,0.56139099775
7,21,15,0.55776525175
7,21,16,0.5560614887499999
7,21,17,0.55389272125
7,21,18,0.55470492
7,21,19,0.5560164985
7,21,20,0.55873742675
7,21,21,0.55757363475
7,21,22,0.55558475975
7,21,23,0.55251609925
7,22,0,0.54390224125
7,22,1,0.53581699425
7,22,2,0.52785436
7,22,3,0.52327520375
7,22,4,0.5225690592500001
7,22,5,0.52895311425
7,22,6,0.53404383275
7,22,7,0.5384742004999999
7,22,8,0.558828658
7,22,9,0.5609653265
7,22,10,0.56749320175
7,22,11,0.57764203425
7,22,12,0.5771760985
7,22,13,0.57236513175
7,22,14,0.5664925575
7,22,15,0.5625993235
7,22,16,0.559668525
7,22,17,0.5564904450000001
7,22,18,0.5562828710000001
7,22,19,0.55872958875
7,22,20,0.55972692625
7,22,21,0.557162714
7,22,22,0.55461935625
7,22,23,0.54925815525
7,23,0,0.5379341155
7,23,1,0.52697322925
7,23,2,0.52458893825
7,23,3,0.5251111195
7,23,4,0.53181041825
7,23,5,0.5369850429999999
7,23,6,0.545079102
7,23,7,0.55052974575
7,23,8,0.5670673255
7,23,9,0.57261858775
7,23,10,0.57829863775
7,23,11,0.5799953577500001
7,23,12,0.576808827
7,23,13,0.57175409975
7,23,14,0.56829811275
7,23,15,0.564522172
7,23,16,0.56204620725
7,23,17,0.56190063775
7,23,18,0.56280360825
7,23,19,0.5662025177500001
7,23,20,0.5679439405
7,23,21,0.5626831192499999
7,23,22,0.5569322677499999
7,23,23,0.548183988
7,24,0,0.5360202865
7,24,1,0.5210708215
7,24,2,0.512957204
7,24,3,0.5098652284999999
7,24,4,0.514234822
7,24,5,0.5248725257500001
7,24,6,0.5398012225
7,24,7,0.5500677365000001
7,24,8,0.56740494175
7,24,9,0.5726461455
7,24,10,0.57951231125
7,24,11,0.5845075737500001
7,24,12,0.58556689375
7,24,13,0.58046219825
7,24,14,0.5748269264999999
7,24,15,0.5702978139999999
7,24,16,0.5654440115
7,24,17,0.56204020675
7,24,18,0.5606170725
7,24,19,0.5602967704999999
7,24,20,0.55808690075
7,24,21,0.55257804225
7,24,22,0.5512603577499999
7,24,23,0.5490186235000001
7,25,0,0.5366383285
7,25,1,0.52527644125
7,25,2,0.51915478875
7,25,3,0.5134300665
7,25,4,0.50979692
7,25,5,0.51529018825
7,25,6,0.52842661875
7,25,7,0.5397023754999999
7,25,8,0.5611568255
7,25,9,0.5660232620000001
7,25,10,0.5723842984999999
7,25,11,0.5812201315000001
7,25,12,0.581051481
7,25,13,0.5755842554999999
7,25,14,0.5689745970000001
7,25,15,0.5643650625
7,25,16,0.56117669325
7,25,17,0.55625393775
7,25,18,0.5556862955
7,25,19,0.55654816425
7,25,20,0.5553752225
7,25,21,0.551975844
7,25,22,0.546374308
7,25,23,0.53361785575
7,26,0,0.52341356925
7,26,1,0.509686281
7,26,2,0.503204282
7,26,3,0.5035651635
7,26,4,0.505610107
7,26,5,0.510633545
7,26,6,0.5185358425
7,26,7,0.5269997065
7,26,8,0.5490930695
7,26,9,0.5522298290000001
7,26,10,0.558720366
7,26,11,0.5686170584999999
7,26,12,0.5716536955
7,26,13,0.56839227325
7,26,14,0.5646249775000001
7,26,15,0.5619757815
7,26,16,0.5613099645
7,26,17,0.5585831347500001
7,26,18,0.5571487465
7,26,19,0.5571279145
7,26,20,0.55594503075
7,26,21,0.5529100785000001
7,26,22,0.548080918
7,26,23,0.5393863895000001
7,27,0,0.5249153582499999
7,27,1,0.51720929775
7,27,2,0.50773240625
7,27,3,0.5005217842499999
7,27,4,0.50124525125
7,27,5,0.51131769625
7,27,6,0.5298817395
7,27,7,0.54238849425
7,27,8,0.56236885925
7,27,9,0.5699463410000001
7,27,10,0.57596304725
7,27,11,0.5817858035
7,27,12,0.58250999775
7,27,13,0.57500455675
7,27,14,0.568753246
7,27,15,0.565237014
7,27,16,0.56272138675
7,27,17,0.561686395
7,27,18,0.55981097675
7,27,19,0.5588102742500001
7,27,20,0.55776040325
7,27,21,0.5515653405
7,27,22,0.5478805415
7,27,23,0.537839221
7,28,0,0.53124000975
7,28,1,0.5221189417500001
7,28,2,0.5142305065
7,28,3,0.5060333675
7,28,4,0.506566495
7,28,5,0.51586591375
7,28,6,0.53057045075
7,28,7,0.54282387675
7,28,8,0.5619468695000001
7,28,9,0.56814035525
7,28,10,0.574633883
7,28,11,0.578971758
7,28,12,0.57966801025
7,28,13,0.5741560225
7,28,14,0.5696224187500001
7,28,15,0.5655496077500001
7,28,16,0.56383796575
7,28,17,0.5626381715
7,28,18,0.56115009825
7,28,19,0.56222378875
7,28,20,0.5663826925
7,28,21,0.5639245015
7,28,22,0.55993531275
7,28,23,0.5520571750000001
7,29,0,0.5423975087499999
7,29,1,0.5285377124999999
7,29,2,0.52182815525
7,29,3,0.5179534179999999
7,29,4,0.5196532865
7,29,5,0.53155913925
7,29,6,0.5520504275
7,29,7,0.5652180670000001
7,29,8,0.5764064835
7,29,9,0.57928657875
7,29,10,0.58545953175
7,29,11,0.5880315334999999
7,29,12,0.58584462575
7,29,13,0.5806726369999999
7,29,14,0.57425531425
7,29,15,0.5694619067500001
7,29,16,0.56406480875
7,29,17,0.5591542490000001
7,29,18,0.5575662272499999
7,29,19,0.5576078575000001
7,29,20,0.55417602725
7,29,21,0.54957061875
7,29,22,0.5518592005
7,29,23,0.552379743
7,30,0,0.548357146
7,30,1,0.5358307554999999
7,30,2,0.5234877075
7,30,3,0.52164565125
7,30,4,0.5207234722499999
7,30,5,0.52933390375
7,30,6,0.5426835747500001
7,30,7,0.549462732
7,30,8,0.56473696025
7,30,9,0.5730026890000001
7,30,10,0.57363102325
7,30,11,0.5726012567500001
7,30,12,0.57162814225
7,30,13,0.56823260625
7,30,14,0.56620946525
7,30,15,0.5619714445
7,30,16,0.5592126172499999
7,30,17,0.55839352025
7,30,18,0.55808188925
7,30,19,0.558581784
7,30,20,0.55863129525
7,30,21,0.5566807295
7,30,22,0.55695427625
7,30,23,0.5574234812500001
7,31,0,0.55444573325
7,31,1,0.540914184
7,31,2,0.52882354575
7,31,3,0.5238310005
7,31,4,0.5237179649999999
7,31,5,0.52576557125
7,31,6,0.52692004725
7,31,7,0.53393405725
7,31,8,0.5502443942499999
7,31,9,0.555431129
7,31,10,0.5561906925
7,31,11,0.56227732925
7,31,12,0.56656730675
7,31,13,0.56748003
7,31,14,0.564080723
7,31,15,0.56135616675
7,31,16,0.55803066625
7,31,17,0.55508796525
7,31,18,0.55301368425
7,31,19,0.55297589225
7,31,20,0.55355712275
7,31,21,0.5530783017500001
7,31,22,0.555782268
7,31,23,0.5523616955
8,1,0,0.55128616
8,1,1,0.5385783902500001
8,1,2,0.5299049087500001
8,1,3,0.526234407
8,1,4,0.52654499075
8,1,5,0.53747436175
8,1,6,0.5502938095000001
8,1,7,0.5581053705000001
8,1,8,0.5671535497500001
8,1,9,0.5663588214999999
8,1,10,0.56524586625
8,1,11,0.5677092157499999
8,1,12,0.57140603925
8,1,13,0.570346612
8,1,14,0.56715736325
8,1,15,0.564048333
8,1,16,0.5599573457499999
8,1,17,0.5578281737499999
8,1,18,0.557648825
8,1,19,0.56000717175
8,1,20,0.56361716925
8,1,21,0.5648392
8,1,22,0.5644845169999999
8,1,23,0.563300649
8,2,0,0.561682805
8,2,1,0.55175630725
8,2,2,0.5451811412500001
8,2,3,0.53860573225
8,2,4,0.5361036102500001
8,2,5,0.5397916615
8,2,6,0.5461729657500001
8,2,7,0.553048964
8,2,8,0.5670772645000001
8,2,9,0.57698283425
8,2,10,0.5810255532499999
8,2,11,0.5840279195
8,2,12,0.58590667025
8,2,13,0.583980845
8,2,14,0.58182397425
8,2,15,0.579148215
8,2,16,0.57676849425
8,2,17,0.573293366
8,2,18,0.57173919275
8,2,19,0.57019839975
8,2,20,0.56908708
8,2,21,0.56772753875
8,2,22,0.56304283775
8,2,23,0.559981128
8,3,0,0.5531287585
8,3,1,0.5454239224999999
8,3,2,0.5419270657499999
8,3,3,0.54130966475
8,3,4,0.545873841
8,3,5,0.55149895125
8,3,6,0.5608984349999999
8,3,7,0.56936638975
8,3,8,0.5859019965
8,3,9,0.590238585
8,3,10,0.59201571875
8,3,11,0.5926448225000001
8,3,12,0.5914146692500001
8,3,13,0.58623708675
8,3,14,0.58092122125
8,3,15,0.57707598
8,3,16,0.574095137
8,3,17,0.5719993665
8,3,18,0.5716774652500001
8,3,19,0.5726202367500001
8,3,20,0.573702323
8,3,21,0.57136640775
8,3,22,0.5667268865
8,3,23,0.560681891
8,4,0,0.541730953
8,4,1,0.53815519625
8,4,2,0.53808518325
8,4,3,0.535426661
8,4,4,0.5337799520000001
8,4,5,0.54027676475
8,4,6,0.5479476354999999
8,4,7,0.55299839625
8,4,8,0.56686653975
8,4,9,0.572042717
8,4,10,0.5770111085
8,4,11,0.5829677394999999
8,4,12,0.5807596035
8,4,13,0.5752053699999999
8,4,14,0.57005108875
8,4,15,0.56570963275
8,4,16,0.563167435
8,4,17,0.56084897925
8,4,18,0.55917362125
8,4,19,0.55969616675
8,4,20,0.5613084335
8,4,21,0.55731204375
8,4,22,0.5485139402499999
8,4,23,0.5341915612499999
8,5,0,0.51906736
8,5,1,0.503638437
8,5,2,0.486980346
8,5,3,0.48349352175000004
8,5,4,0.48729818725
8,5,5,0.4924255435
8,5,6,0.49847765349999995
8,5,7,0.5056141882499999
8,5,8,0.52989934825
8,5,9,0.5331113355
8,5,10,0.5339986569999999
8,5,11,0.54952589325
8,5,12,0.5577251085
8,5,13,0.5579715279999999
8,5,14,0.5547981540000001
8,5,15,0.55243317075
8,5,16,0.5502186972499999
8,5,17,0.5497619997500001
8,5,18,0.54999379775
8,5,19,0.5509457225
8,5,20,0.55117035925
8,5,21,0.5451061100000001
8,5,22,0.5364494049999999
8,5,23,0.5218719865
8,6,0,0.49886413925
8,6,1,0.48909169975
8,6,2,0.48264078099999996
8,6,3,0.48165875475
8,6,4,0.48977455324999997
8,6,5,0.49786704525000003
8,6,6,0.50679889225
8,6,7,0.5111759815
8,6,8,0.526015346
8,6,9,0.5325194245
8,6,10,0.536998399
8,6,11,0.55030151025
8,6,12,0.55756265025
8,6,13,0.55780750925
8,6,14,0.55712109775
8,6,15,0.5543711995
8,6,16,0.552053096
8,6,17,0.546117871
8,6,18,0.54656787475
8,6,19,0.549145887
8,6,20,0.550749877
8,6,21,0.54651740525
8,6,22,0.54256202125
8,6,23,0.530642316
8,7,0,0.513956146
8,7,1,0.49958224149999997
8,7,2,0.498431067
8,7,3,0.5015322360000001
8,7,4,0.50727260225
8,7,5,0.516682098
8,7,6,0.52146874875
8,7,7,0.52706585025
8,7,8,0.5413977815
8,7,9,0.5425633407499999
8,7,10,0.5495627142499999
8,7,11,0.5651712677499999
8,7,12,0.5715052925
8,7,13,0.567885681
8,7,14,0.5624930512499999
8,7,15,0.5581467417499999
8,7,16,0.55391788475
8,7,17,0.54883816175
8,7,18,0.54583866
8,7,19,0.54068143
8,7,20,0.5459164464999999
8,7,21,0.549638937
8,7,22,0.5430615015
8,7,23,0.534993072
8,8,0,0.52587743425
8,8,1,0.51100226475
8,8,2,0.5081047562500001
8,8,3,0.51110393525
8,8,4,0.51404842775
8,8,5,0.5236541969999999
8,8,6,0.5333841067499999
8,8,7,0.5382538910000001
8,8,8,0.54769447375
8,8,9,0.5552214005
8,8,10,0.559724145
8,8,11,0.56765338725
8,8,12,0.57009010175
8,8,13,0.56560185375
8,8,14,0.559144033
8,8,15,0.5547886547499999
8,8,16,0.5535430137500001
8,8,17,0.5527292937499999
8,8,18,0.55406097825
8,8,19,0.55597269625
8,8,20,0.556550823
8,8,21,0.5546469989999999
8,8,22,0.55064451275
8,8,23,0.54202499275
8,9,0,0.527796634
8,9,1,0.519851939
8,9,2,0.51985034575
8,9,3,0.515238823
8,9,4,0.5143584997499999
8,9,5,0.524776807
8,9,6,0.53990955575
8,9,7,0.5488054437500001
8,9,8,0.5560268955000001
8,9,9,0.5588293977500001
8,9,10,0.5608827052500001
8,9,11,0.5649990925
8,9,12,0.56652506325
8,9,13,0.5669884255000001
8,9,14,0.5652985457499999
8,9,15,0.5635562439999999
8,9,16,0.561899286
8,9,17,0.5586985210000001
8,9,18,0.55746823075
8,9,19,0.5599300955
8,9,20,0.561410372
8,9,21,0.5571383034999999
8,9,22,0.54811954025
8,9,23,0.533305298
8,10,0,0.52419150375
8,10,1,0.5102147800000001
8,10,2,0.5040020009999999
8,10,3,0.501097655
8,10,4,0.5028429827500001
8,10,5,0.50982812
8,10,6,0.5241778844999999
8,10,7,0.532648343
8,10,8,0.5486993204999999
8,10,9,0.5613227304999999
8,10,10,0.56821132125
8,10,11,0.57259778325
8,10,12,0.5729548950000001
8,10,13,0.5686848114999999
8,10,14,0.56360862025
8,10,15,0.55813869175
8,10,16,0.554524343
8,10,17,0.553664536
8,10,18,0.55505515175
8,10,19,0.55572458125
8,10,20,0.55674869575
8,10,21,0.5555718032499999
8,10,22,0.554294831
8,10,23,0.547423435
8,11,0,0.5445902524999999
8,11,1,0.5333503660000001
8,11,2,0.528469602
8,11,3,0.52779919575
8,11,4,0.5313888824999999
8,11,5,0.5402105679999999
8,11,6,0.5560521175
8,11,7,0.5643685995000001
8,11,8,0.57370203525
8,11,9,0.5769630457499999
8,11,10,0.57669054375
8,11,11,0.57731969025
8,11,12,0.57632141775
8,11,13,0.5749296260000001
8,11,14,0.56949377775
8,11,15,0.5661288957500001
8,11,16,0.5631254225
8,11,17,0.560513451
8,11,18,0.5610247485
8,11,19,0.5636949825
8,11,20,0.5679141489999999
8,11,21,0.56641469975
8,11,22,0.566771468
8,11,23,0.5653870775
8,12,0,0.5624913942499999
8,12,1,0.5576987004999999
8,12,2,0.5540905485
8,12,3,0.5583210559999999
8,12,4,0.5601663317500001
8,12,5,0.56286023325
8,12,6,0.56604481425
8,12,7,0.573281181
8,12,8,0.5790683034999999
8,12,9,0.58038520175
8,12,10,0.5831323992499999
8,12,11,0.58043268225
8,12,12,0.5749841037500001
8,12,13,0.5697874595
8,12,14,0.56391558175
8,12,15,0.5605221055
8,12,16,0.55668981025
8,12,17,0.555450016
8,12,18,0.5569196465
8,12,19,0.5554688995
8,12,20,0.55629569775
8,12,21,0.558556925
8,12,22,0.5640964962500001
8,12,23,0.57232915525
8,13,0,0.5719426412499999
8,13,1,0.574935764
8,13,2,0.568521162
8,13,3,0.56829196925
8,13,4,0.5706447155
8,13,5,0.5748023640000001
8,13,6,0.5775280785
8,13,7,0.5767392610000001
8,13,8,0.5770590492500001
8,13,9,0.573841691
8,13,10,0.5694104145
8,13,11,0.56569984625
8,13,12,0.5625337024999999
8,13,13,0.5608318777499999
8,13,14,0.55938560975
8,13,15,0.55941262325
8,13,16,0.5586627335000001
8,13,17,0.55854274725
8,13,18,0.556448111
