4,5,9,16,21,26,33,36,49,59
64.62580725043188,64.62580725043188,64.62580725043188,64.62580725043188,64.62580725043188,64.62580725043188,64.62580725043188,64.62580725043188,64.62580725043188,64.62580725043188
65.03853057321324,65.03853057321324,65.03853057321324,65.03853057321324,65.03853057321324,65.03853057321324,65.03853057321324,65.03853057321324,65.03853057321324,65.03853057321324
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.09628767819967,81.09628767819967,81.09628767819967,81.09628767819967,81.09628767819967,81.09628767819967,81.09628767819967,81.09628767819967,81.09628767819967,81.09628767819967
69.30162924268824,69.30162924268824,69.30162924268824,69.30162924268824,69.30162924268824,69.30162924268824,69.30162924268824,69.30162924268824,69.30162924268824,69.30162924268824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.07748013853755,52.07748013853755,52.07748013853755,52.07748013853755,52.07748013853755,52.07748013853755,52.07748013853755,52.07748013853755,52.07748013853755,52.07748013853755
68.91454090889924,68.91454090889924,68.91454090889924,68.91454090889924,68.91454090889924,68.91454090889924,68.91454090889924,68.91454090889924,68.91454090889924,68.91454090889924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795.4726613243008,795.4726613243008,795.4726613243008,795.4726613243008,795.4726613243008,795.4726613243008,795.4726613243008,795.4726613243008,795.4726613243008,795.4726613243008
67.38235827059246,67.38235827059246,67.38235827059246,67.38235827059246,67.38235827059246,67.38235827059246,67.38235827059246,67.38235827059246,67.38235827059246,67.38235827059246
67.81268590571995,67.81268590571995,67.81268590571995,67.81268590571995,67.81268590571995,67.81268590571995,67.81268590571995,67.81268590571995,67.81268590571995,67.81268590571995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.55537103888116,84.55537103888116,84.55537103888116,84.55537103888116,84.55537103888116,84.55537103888116,84.55537103888116,84.55537103888116,84.55537103888116,84.55537103888116
72.2576229070683,72.2576229070683,72.2576229070683,72.2576229070683,72.2576229070683,72.2576229070683,72.2576229070683,72.2576229070683,72.2576229070683,72.2576229070683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.8540236964826,71.8540236964826,71.8540236964826,71.8540236964826,71.8540236964826,71.8540236964826,71.8540236964826,71.8540236964826,71.8540236964826,71.8540236964826
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799.0884461485023,799.0884461485023,799.0884461485023,799.0884461485023,799.0884461485023,799.0884461485023,799.0884461485023,799.0884461485023,799.0884461485023,799.0884461485023
67.68864171727698,67.68864171727698,67.68864171727698,67.68864171727698,67.68864171727698,67.68864171727698,67.68864171727698,67.68864171727698,67.68864171727698,67.68864171727698
68.12092538710958,68.12092538710958,68.12092538710958,68.12092538710958,68.12092538710958,68.12092538710958,68.12092538710958,68.12092538710958,68.12092538710958,68.12092538710958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244
72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[690.6572],[690.6572],[690.6572],[690.6572],[690.6572],[690.6572],[690.6572],[690.6572],[690.6572],[690.6572]
72.18063289510297,72.18063289510297,72.18063289510297,72.18063289510297,72.18063289510297,72.18063289510297,72.18063289510297,72.18063289510297,72.18063289510297,72.18063289510297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788.2410916758981,788.2410916758981,788.2410916758981,788.2410916758981,788.2410916758981,788.2410916758981,788.2410916758981,788.2410916758981,788.2410916758981,788.2410916758981
66.76979137722344,66.76979137722344,66.76979137722344,66.76979137722344,66.76979137722344,66.76979137722344,66.76979137722344,66.76979137722344,66.76979137722344,66.76979137722344
67.19620694294068,67.19620694294068,67.19620694294068,67.19620694294068,67.19620694294068,67.19620694294068,67.19620694294068,67.19620694294068,67.19620694294068,67.19620694294068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.78668584761861,83.78668584761861,83.78668584761861,83.78668584761861,83.78668584761861,83.78668584761861,83.78668584761861,83.78668584761861,83.78668584761861,83.78668584761861
71.60073542609494,71.60073542609494,71.60073542609494,71.60073542609494,71.60073542609494,71.60073542609494,71.60073542609494,71.60073542609494,71.60073542609494,71.60073542609494
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[604.25287],[604.25287],[604.25287],[604.25287],[604.25287],[604.25287],[604.25287],[604.25287],[604.25287],[604.25287]
71.20080529924185,71.20080529924185,71.20080529924185,71.20080529924185,71.20080529924185,71.20080529924185,71.20080529924185,71.20080529924185,71.20080529924185,71.20080529924185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.3148130822872,759.3148130822872,759.3148130822872,759.3148130822872,759.3148130822872,759.3148130822872,759.3148130822872,759.3148130822872,759.3148130822872,759.3148130822872
64.31952380374734,64.31952380374734,64.31952380374734,64.31952380374734,64.31952380374734,64.31952380374734,64.31952380374734,64.31952380374734,64.31952380374734,64.31952380374734
64.73029109182359,64.73029109182359,64.73029109182359,64.73029109182359,64.73029109182359,64.73029109182359,64.73029109182359,64.73029109182359,64.73029109182359,64.73029109182359
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.71194508256839,80.71194508256839,80.71194508256839,80.71194508256839,80.71194508256839,80.71194508256839,80.71194508256839,80.71194508256839,80.71194508256839,80.71194508256839
68.97318550220155,68.97318550220155,68.97318550220155,68.97318550220155,68.97318550220155,68.97318550220155,68.97318550220155,68.97318550220155,68.97318550220155,68.97318550220155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.830667436459166,51.830667436459166,51.830667436459166,51.830667436459166,51.830667436459166,51.830667436459166,51.830667436459166,51.830667436459166,51.830667436459166,51.830667436459166
68.58793171027885,68.58793171027885,68.58793171027885,68.58793171027885,68.58793171027885,68.58793171027885,68.58793171027885,68.58793171027885,68.58793171027885,68.58793171027885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719.5411800160722,719.5411800160722,719.5411800160722,719.5411800160722,719.5411800160722,719.5411800160722,719.5411800160722,719.5411800160722,719.5411800160722,719.5411800160722
60.95040589021772,60.95040589021772,60.95040589021772,60.95040589021772,60.95040589021772,60.95040589021772,60.95040589021772,60.95040589021772,60.95040589021772,60.95040589021772
61.33965679653759,61.33965679653759,61.33965679653759,61.33965679653759,61.33965679653759,61.33965679653759,61.33965679653759,61.33965679653759,61.33965679653759,61.33965679653759
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.48417653062432,76.48417653062432,76.48417653062432,76.48417653062432,76.48417653062432,76.48417653062432,76.48417653062432,76.48417653062432,76.48417653062432,76.48417653062432
65.36030435684813,65.36030435684813,65.36030435684813,65.36030435684813,65.36030435684813,65.36030435684813,65.36030435684813,65.36030435684813,65.36030435684813,65.36030435684813
[1366.7299],[1366.7299],[1366.7299],[1366.7299],[1366.7299],[1366.7299],[1366.7299],[1366.7299],[1366.7299],[1366.7299]
49.11572771359702,49.11572771359702,49.11572771359702,49.11572771359702,49.11572771359702,49.11572771359702,49.11572771359702,49.11572771359702,49.11572771359702,49.11572771359702
64.99523052545472,64.99523052545472,64.99523052545472,64.99523052545472,64.99523052545472,64.99523052545472,64.99523052545472,64.99523052545472,64.99523052545472,64.99523052545472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683.3833317740584,683.3833317740584,683.3833317740584,683.3833317740584,683.3833317740584,683.3833317740584,683.3833317740584,683.3833317740584,683.3833317740584,683.3833317740584
57.88757142337261,57.88757142337261,57.88757142337261,57.88757142337261,57.88757142337261,57.88757142337261,57.88757142337261,57.88757142337261,57.88757142337261,57.88757142337261
58.257261982641225,58.257261982641225,58.257261982641225,58.257261982641225,58.257261982641225,58.257261982641225,58.257261982641225,58.257261982641225,58.257261982641225,58.257261982641225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.64075057431154,72.64075057431154,72.64075057431154,72.64075057431154,72.64075057431154,72.64075057431154,72.64075057431154,72.64075057431154,72.64075057431154,72.64075057431154
62.07586695198139,62.07586695198139,62.07586695198139,62.07586695198139,62.07586695198139,62.07586695198139,62.07586695198139,62.07586695198139,62.07586695198139,62.07586695198139
[1888.5803],[1888.5803],[1888.5803],[1888.5803],[1888.5803],[1888.5803],[1888.5803],[1888.5803],[1888.5803],[1888.5803]
46.64760069281325,46.64760069281325,46.64760069281325,46.64760069281325,46.64760069281325,46.64760069281325,46.64760069281325,46.64760069281325,46.64760069281325,46.64760069281325
61.72913853925096,61.72913853925096,61.72913853925096,61.72913853925096,61.72913853925096,61.72913853925096,61.72913853925096,61.72913853925096,61.72913853925096,61.72913853925096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668.920192477253,668.920192477253,668.920192477253,668.920192477253,668.920192477253,668.920192477253,668.920192477253,668.920192477253,668.920192477253,668.920192477253
56.662437636634564,56.662437636634564,56.662437636634564,56.662437636634564,56.662437636634564,56.662437636634564,56.662437636634564,56.662437636634564,56.662437636634564,56.662437636634564
57.02430405708268,57.02430405708268,57.02430405708268,57.02430405708268,57.02430405708268,57.02430405708268,57.02430405708268,57.02430405708268,57.02430405708268,57.02430405708268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.10338019178643,71.10338019178643,71.10338019178643,71.10338019178643,71.10338019178643,71.10338019178643,71.10338019178643,71.10338019178643,71.10338019178643,71.10338019178643
60.7620919900347,60.7620919900347,60.7620919900347,60.7620919900347,60.7620919900347,60.7620919900347,60.7620919900347,60.7620919900347,60.7620919900347,60.7620919900347
[845.92883],[845.92883],[845.92883],[845.92883],[845.92883],[845.92883],[845.92883],[845.92883],[845.92883],[845.92883]
45.66034988449974,45.66034988449974,45.66034988449974,45.66034988449974,45.66034988449974,45.66034988449974,45.66034988449974,45.66034988449974,45.66034988449974,45.66034988449974
60.42270174476946,60.42270174476946,60.42270174476946,60.42270174476946,60.42270174476946,60.42270174476946,60.42270174476946,60.42270174476946,60.42270174476946,60.42270174476946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639.993913883642,639.993913883642,639.993913883642,639.993913883642,639.993913883642,639.993913883642,639.993913883642,639.993913883642,639.993913883642,639.993913883642
54.212170063158474,54.212170063158474,54.212170063158474,54.212170063158474,54.212170063158474,54.212170063158474,54.212170063158474,54.212170063158474,54.212170063158474,54.212170063158474
54.55838820596559,54.55838820596559,54.55838820596559,54.55838820596559,54.55838820596559,54.55838820596559,54.55838820596559,54.55838820596559,54.55838820596559,54.55838820596559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0286394267362,68.0286394267362,68.0286394267362,68.0286394267362,68.0286394267362,68.0286394267362,68.0286394267362,68.0286394267362,68.0286394267362,68.0286394267362
58.1345420661413,58.1345420661413,58.1345420661413,58.1345420661413,58.1345420661413,58.1345420661413,58.1345420661413,58.1345420661413,58.1345420661413,58.1345420661413
29.770459434921012,29.770459434921012,29.770459434921012,29.770459434921012,29.770459434921012,29.770459434921012,29.770459434921012,29.770459434921012,29.770459434921012,29.770459434921012
43.68584826787272,43.68584826787272,43.68584826787272,43.68584826787272,43.68584826787272,43.68584826787272,43.68584826787272,43.68584826787272,43.68584826787272,43.68584826787272
57.80982815580645,57.80982815580645,57.80982815580645,57.80982815580645,57.80982815580645,57.80982815580645,57.80982815580645,57.80982815580645,57.80982815580645,57.80982815580645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625.5307745868366,625.5307745868366,625.5307745868366,625.5307745868366,625.5307745868366,625.5307745868366,625.5307745868366,625.5307745868366,625.5307745868366,625.5307745868366
52.98703627642044,52.98703627642044,52.98703627642044,52.98703627642044,52.98703627642044,52.98703627642044,52.98703627642044,52.98703627642044,52.98703627642044,52.98703627642044
53.325430280407055,53.325430280407055,53.325430280407055,53.325430280407055,53.325430280407055,53.325430280407055,53.325430280407055,53.325430280407055,53.325430280407055,53.325430280407055
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.49126904421111,66.49126904421111,66.49126904421111,66.49126904421111,66.49126904421111,66.49126904421111,66.49126904421111,66.49126904421111,66.49126904421111,66.49126904421111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.097680690629016,29.097680690629016,29.097680690629016,29.097680690629016,29.097680690629016,29.097680690629016,29.097680690629016,29.097680690629016,29.097680690629016,29.097680690629016
42.69859745955922,42.69859745955922,42.69859745955922,42.69859745955922,42.69859745955922,42.69859745955922,42.69859745955922,42.69859745955922,42.69859745955922,42.69859745955922
56.50339136132496,56.50339136132496,56.50339136132496,56.50339136132496,56.50339136132496,56.50339136132496,56.50339136132496,56.50339136132496,56.50339136132496,56.50339136132496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614.6834201142325,614.6834201142325,614.6834201142325,614.6834201142325,614.6834201142325,614.6834201142325,614.6834201142325,614.6834201142325,614.6834201142325,614.6834201142325
52.0681859363669,52.0681859363669,52.0681859363669,52.0681859363669,52.0681859363669,52.0681859363669,52.0681859363669,52.0681859363669,52.0681859363669,52.0681859363669
52.400711836238145,52.400711836238145,52.400711836238145,52.400711836238145,52.400711836238145,52.400711836238145,52.400711836238145,52.400711836238145,52.400711836238145,52.400711836238145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.593096632410017,28.593096632410017,28.593096632410017,28.593096632410017,28.593096632410017,28.593096632410017,28.593096632410017,28.593096632410017,28.593096632410017,28.593096632410017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284
51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364
51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.088512574191014,28.088512574191014,28.088512574191014,28.088512574191014,28.088512574191014,28.088512574191014,28.088512574191014,28.088512574191014,28.088512574191014,28.088512574191014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242
50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983
50.55127494790032,50.55127494790032,50.55127494790032,50.55127494790032,50.55127494790032,50.55127494790032,50.55127494790032,50.55127494790032,50.55127494790032,50.55127494790032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.583928515972012,27.583928515972012,27.583928515972012,27.583928515972012,27.583928515972012,27.583928515972012,27.583928515972012,27.583928515972012,27.583928515972012,27.583928515972012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.61791836289081,49.61791836289081,49.61791836289081,49.61791836289081,49.61791836289081,49.61791836289081,49.61791836289081,49.61791836289081,49.61791836289081,49.61791836289081
49.934795985121056,49.934795985121056,49.934795985121056,49.934795985121056,49.934795985121056,49.934795985121056,49.934795985121056,49.934795985121056,49.934795985121056,49.934795985121056
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.247539143826014,27.247539143826014,27.247539143826014,27.247539143826014,27.247539143826014,27.247539143826014,27.247539143826014,27.247539143826014,27.247539143826014,27.247539143826014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5103.868],[5103.868],[5103.868],[5103.868],[5103.868],[5103.868],[5103.868],[5103.868],[5103.868],[5103.868]
49.31163491620631,49.31163491620631,49.31163491620631,49.31163491620631,49.31163491620631,49.31163491620631,49.31163491620631,49.31163491620631,49.31163491620631,49.31163491620631
49.62655650373142,49.62655650373142,49.62655650373142,49.62655650373142,49.62655650373142,49.62655650373142,49.62655650373142,49.62655650373142,49.62655650373142,49.62655650373142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4318.1204976682775,4318.1204976682775,4318.1204976682775,4318.1204976682775,4318.1204976682775,4318.1204976682775,4318.1204976682775,4318.1204976682775,4318.1204976682775,4318.1204976682775
3689.553448533542,3689.553448533542,3689.553448533542,3689.553448533542,3689.553448533542,3689.553448533542,3689.553448533542,3689.553448533542,3689.553448533542,3689.553448533542
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[2541.9841],[2541.9841],[2541.9841],[2541.9841],[2541.9841],[2541.9841],[2541.9841],[2541.9841],[2541.9841],[2541.9841]
3668.909684318462,3668.909684318462,3668.909684318462,3668.909684318462,3668.909684318462,3668.909684318462,3668.909684318462,3668.909684318462,3668.909684318462,3668.909684318462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174
48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728
49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3488.498816362404,3488.498816362404,3488.498816362404,3488.498816362404,3488.498816362404,3488.498816362404,3488.498816362404,3488.498816362404,3488.498816362404,3488.498816362404
2981.658864062675,2981.658864062675,2981.658864062675,2981.658864062675,2981.658864062675,2981.658864062675,2981.658864062675,2981.658864062675,2981.658864062675,2981.658864062675
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[2466.5056],[2466.5056],[2466.5056],[2466.5056],[2466.5056],[2466.5056],[2466.5056],[2466.5056],[2466.5056],[2466.5056]
2965.0394593235455,2965.0394593235455,2965.0394593235455,2965.0394593235455,2965.0394593235455,2965.0394593235455,2965.0394593235455,2965.0394593235455,2965.0394593235455,2965.0394593235455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174,574.9097870480174
48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728,48.69906802283728
49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146,49.010077540952146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.110472705373205,61.110472705373205,61.110472705373205,61.110472705373205,61.110472705373205,61.110472705373205,61.110472705373205,61.110472705373205,61.110472705373205,61.110472705373205
52.222554737381174,52.222554737381174,52.222554737381174,52.222554737381174,52.222554737381174,52.222554737381174,52.222554737381174,52.222554737381174,52.222554737381174,52.222554737381174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.24321963046194,39.24321963046194,39.24321963046194,39.24321963046194,39.24321963046194,39.24321963046194,39.24321963046194,39.24321963046194,39.24321963046194,39.24321963046194
51.9308625806397,51.9308625806397,51.9308625806397,51.9308625806397,51.9308625806397,51.9308625806397,51.9308625806397,51.9308625806397,51.9308625806397,51.9308625806397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188
49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179
49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486
52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.490032332540316,39.490032332540316,39.490032332540316,39.490032332540316,39.490032332540316,39.490032332540316,39.490032332540316,39.490032332540316,39.490032332540316,39.490032332540316
52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188,578.5255718722188
49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179,49.00535146952179
49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178,49.31831702234178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486,61.494815301004486
52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785,52.55099847786785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007,52.25747177926007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284,603.8360656416284
51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364,51.149335596313364
51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923,51.47599339206923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.18521347042343,64.18521347042343,64.18521347042343,64.18521347042343,64.18521347042343,64.18521347042343,64.18521347042343,64.18521347042343,64.18521347042343,64.18521347042343
54.850104661274564,54.850104661274564,54.850104661274564,54.850104661274564,54.850104661274564,54.850104661274564,54.850104661274564,54.850104661274564,54.850104661274564,54.850104661274564
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[486.79214],[486.79214],[486.79214],[486.79214],[486.79214],[486.79214],[486.79214],[486.79214],[486.79214],[486.79214]
54.5437361696027,54.5437361696027,54.5437361696027,54.5437361696027,54.5437361696027,54.5437361696027,54.5437361696027,54.5437361696027,54.5437361696027,54.5437361696027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636.3781290594408,636.3781290594408,636.3781290594408,636.3781290594408,636.3781290594408,636.3781290594408,636.3781290594408,636.3781290594408,636.3781290594408,636.3781290594408
53.90588661647397,53.90588661647397,53.90588661647397,53.90588661647397,53.90588661647397,53.90588661647397,53.90588661647397,53.90588661647397,53.90588661647397,53.90588661647397
54.250148724575965,54.250148724575965,54.250148724575965,54.250148724575965,54.250148724575965,54.250148724575965,54.250148724575965,54.250148724575965,54.250148724575965,54.250148724575965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.64429683110494,67.64429683110494,67.64429683110494,67.64429683110494,67.64429683110494,67.64429683110494,67.64429683110494,67.64429683110494,67.64429683110494,67.64429683110494
57.80609832565464,57.80609832565464,57.80609832565464,57.80609832565464,57.80609832565464,57.80609832565464,57.80609832565464,57.80609832565464,57.80609832565464,57.80609832565464
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.439035565794356,43.439035565794356,43.439035565794356,43.439035565794356,43.439035565794356,43.439035565794356,43.439035565794356,43.439035565794356,43.439035565794356,43.439035565794356
57.48321895718609,57.48321895718609,57.48321895718609,57.48321895718609,57.48321895718609,57.48321895718609,57.48321895718609,57.48321895718609,57.48321895718609,57.48321895718609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672.5359773014544,672.5359773014544,672.5359773014544,672.5359773014544,672.5359773014544,672.5359773014544,672.5359773014544,672.5359773014544,672.5359773014544,672.5359773014544
56.96872108331909,56.96872108331909,56.96872108331909,56.96872108331909,56.96872108331909,56.96872108331909,56.96872108331909,56.96872108331909,56.96872108331909,56.96872108331909
57.33254353847233,57.33254353847233,57.33254353847233,57.33254353847233,57.33254353847233,57.33254353847233,57.33254353847233,57.33254353847233,57.33254353847233,57.33254353847233
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
