Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
16.84,89.12,113.69,601.94,24.36,21.02,20.66,54.68,73.10,80.68,191.39,0.00,92.77,739.80,0.00,799.91
18.34,83.12,151.00,656.25,24.32,20.30,21.35,56.25,76.08,75.32,160.22,0.00,99.80,686.75,0.00,811.91
19.84,74.50,189.69,682.31,24.78,19.55,24.51,55.57,80.89,55.07,143.90,0.00,178.80,636.81,0.00,817.21
21.28,66.88,219.31,693.56,24.29,18.74,25.68,59.82,83.64,47.89,112.80,0.00,300.18,517.72,0.00,533.20
22.55,61.25,215.31,729.62,23.33,18.72,25.13,62.87,81.81,49.97,66.23,0.00,316.10,340.74,0.00,64.73
23.56,57.12,207.19,737.56,22.31,18.23,25.93,63.91,84.37,47.33,16.59,0.00,327.19,25.88,0.00,15.23
24.21,55.38,189.00,730.56,21.20,18.19,23.94,72.18,82.00,57.76,0.00,0.00,262.53,0.00,0.00,12.72
24.59,55.00,163.94,702.69,20.46,17.40,24.63,75.23,87.45,57.55,0.00,0.00,260.25,0.00,0.00,12.57
24.64,56.25,142.19,629.25,19.72,17.67,23.49,79.94,88.37,62.53,0.00,0.00,200.11,0.00,0.00,9.87
24.23,60.12,112.25,515.19,18.93,17.68,24.37,82.51,89.43,58.75,0.00,3.77,160.42,0.00,39.75,9.33
23.38,62.62,66.50,342.12,18.52,18.29,22.64,82.96,89.83,66.92,0.00,37.24,70.65,0.00,359.20,0.67
22.25,64.25,16.50,25.75,18.09,18.82,22.77,85.18,89.47,68.27,0.00,72.97,9.15,0.00,607.87,0.00
21.36,71.25,0.00,0.00,17.96,20.61,22.51,83.38,80.96,69.41,0.00,92.44,0.00,0.00,797.11,0.00
20.60,74.38,0.00,0.00,17.53,21.85,20.46,86.66,72.78,82.39,0.00,103.68,0.00,0.00,843.46,0.00
19.86,79.00,0.00,0.00,17.63,24.21,21.96,88.63,56.29,75.99,0.00,175.18,0.00,0.00,800.66,0.00
19.10,81.38,0.00,0.00,17.64,25.49,21.19,89.71,48.57,80.65,3.76,296.15,0.00,39.63,526.04,0.00
18.36,84.12,0.00,0.00,18.08,25.38,19.91,91.16,49.11,88.01,36.71,321.93,0.00,354.16,65.93,0.00
17.98,86.00,0.00,0.00,18.91,25.61,20.17,88.92,48.47,84.59,73.43,319.97,0.00,611.65,14.90,0.00
17.77,84.75,0.00,0.00,20.58,24.47,19.12,81.11,55.75,91.31,92.28,273.11,0.00,795.71,13.24,0.00
17.64,85.88,0.00,0.00,22.10,24.59,18.21,71.52,57.71,97.10,105.62,259.50,0.00,859.23,12.54,0.00
17.60,88.88,0.00,0.00,24.07,23.83,19.19,56.89,61.08,91.09,173.37,205.24,0.00,792.39,10.13,0.00
17.60,90.00,3.75,39.50,25.39,24.02,19.14,48.91,60.31,93.26,294.14,156.55,3.92,522.46,9.10,24.00
17.91,92.50,36.19,349.12,25.50,22.86,20.31,48.68,65.90,85.64,324.84,71.79,43.71,66.52,0.68,211.08
18.98,88.38,73.88,615.44,25.45,22.56,20.62,49.05,69.32,85.71,316.36,9.01,107.60,14.73,0.00,298.90
20.56,81.25,92.12,794.31,24.73,22.17,22.55,54.75,71.21,76.20,278.40,0.00,199.31,13.49,0.00,352.25
22.32,70.25,107.56,875.00,24.57,20.97,22.87,57.80,79.57,75.45,259.12,0.00,259.87,12.52,0.00,332.01
23.94,57.50,171.56,784.12,24.00,21.49,24.02,60.35,78.74,67.56,207.81,0.00,308.81,10.25,0.00,373.64
25.31,49.25,292.12,518.88,23.84,20.94,24.23,61.10,82.13,62.81,154.62,0.00,314.57,8.99,0.00,369.58
25.61,48.25,327.75,67.12,22.97,20.14,27.70,65.39,86.63,49.27,72.37,0.00,341.50,0.68,0.00,558.67
25.31,49.62,312.75,14.56,22.45,20.06,27.97,69.85,85.30,50.95,8.95,0.00,317.23,0.00,0.00,525.13
24.95,53.75,283.69,13.75,22.00,19.34,27.97,72.10,89.90,52.87,0.00,0.00,244.66,0.00,0.00,586.45
24.55,57.88,258.75,12.50,21.23,18.76,28.70,78.16,93.55,51.66,0.00,0.00,229.09,0.00,0.00,530.81
24.15,59.62,210.38,10.38,21.25,19.13,29.90,80.12,91.48,50.77,0.00,0.00,242.07,0.00,0.00,373.45
23.69,61.88,152.69,8.88,20.82,19.07,29.55,82.88,93.75,54.28,0.00,3.90,198.11,0.00,23.88,182.75
23.06,64.88,72.94,0.69,20.25,19.79,28.19,85.94,89.07,58.40,0.00,42.20,96.68,0.00,203.79,83.38
22.36,70.38,8.88,0.00,20.00,20.40,27.06,85.65,87.10,59.84,0.00,105.96,17.25,0.00,294.32,5.98
21.85,73.00,0.00,0.00,19.45,21.96,25.03,89.20,79.72,71.32,0.00,191.53,0.00,0.00,338.50,0.00
21.45,76.75,0.00,0.00,19.03,22.82,24.21,91.77,75.72,74.76,0.00,258.94,0.00,0.00,330.82,0.00
21.05,81.50,0.00,0.00,19.10,24.10,25.13,91.68,67.16,63.98,0.00,310.71,0.00,0.00,375.94,0.00
20.71,83.62,0.00,0.00,19.03,24.90,24.39,94.00,60.09,63.22,3.89,331.01,0.00,23.81,388.88,0.00
20.35,85.25,0.00,0.00,19.53,27.24,23.98,90.78,51.01,60.48,41.44,330.94,0.00,200.14,541.39,0.00
19.95,86.00,0.00,0.00,20.28,27.91,21.22,87.80,51.17,72.86,105.13,315.92,0.00,292.04,522.97,0.00
19.55,88.50,0.00,0.00,21.66,28.32,21.38,81.49,51.63,72.08,187.64,251.02,0.00,331.63,601.69,0.00
19.27,90.00,0.00,0.00,22.79,28.93,21.56,75.86,50.83,71.56,258.47,233.01,0.00,330.22,539.91,0.00
19.07,91.88,0.00,0.00,24.14,29.59,21.73,66.95,51.94,70.05,311.67,236.94,0.00,377.10,365.53,0.00
19.00,94.25,3.88,23.75,25.23,29.23,20.78,58.74,55.58,76.09,339.22,193.78,1.89,398.54,178.75,0.00
19.31,92.50,40.69,196.50,27.01,28.16,21.68,51.88,58.51,71.71,325.66,96.49,32.57,532.76,83.22,63.14
20.19,88.50,104.31,289.75,27.88,27.09,21.91,51.27,59.73,74.98,315.27,17.28,105.37,521.89,5.99,328.74
21.41,83.25,183.75,324.75,28.49,25.64,22.98,51.00,68.47,72.17,254.20,0.00,146.32,609.32,0.00,458.11
22.77,76.00,258.00,329.62,29.05,24.80,25.01,50.41,71.88,63.87,234.98,0.00,197.17,544.45,0.00,548.72
24.18,66.75,312.62,378.25,29.43,24.80,26.15,52.53,65.55,58.71,234.38,0.00,203.08,361.58,0.00,687.68
25.51,57.38,347.44,408.19,29.07,24.03,28.34,56.23,64.92,49.64,191.61,0.00,328.04,176.75,0.00,507.09
26.81,52.75,320.38,524.12,28.15,23.42,28.82,58.56,63.11,49.26,96.40,0.00,388.05,83.14,0.00,94.27
27.86,51.38,314.62,520.81,27.10,21.77,29.43,59.67,70.18,47.74,17.29,0.00,419.88,5.99,0.00,33.46
28.64,50.38,257.38,616.94,25.94,21.56,28.43,67.04,71.16,51.48,0.00,0.00,389.84,0.00,0.00,49.26
29.15,50.00,236.94,549.00,25.09,21.43,27.07,70.44,72.22,57.74,0.00,0.00,309.00,0.00,0.00,76.25
29.30,53.12,231.81,357.62,24.64,21.36,27.74,66.34,72.03,57.37,0.00,0.00,260.42,0.00,0.00,88.83
28.93,56.88,189.44,174.75,23.85,20.74,27.56,65.77,76.29,59.05,0.00,1.89,190.14,0.00,0.00,94.21
28.14,58.62,96.31,83.06,23.14,21.22,26.52,64.43,74.23,62.90,0.00,31.56,92.52,0.00,61.19,84.91
27.11,59.62,17.31,6.00,22.05,21.87,26.39,68.84,75.18,59.84,0.00,105.09,14.63,0.00,327.87,6.96
26.20,65.62,0.00,0.00,21.65,23.20,25.73,70.71,71.08,61.60,0.00,148.66,0.00,0.00,465.43,0.00
25.34,69.00,0.00,0.00,21.36,24.94,22.61,72.55,64.18,78.10,0.00,196.21,0.00,0.00,546.05,0.00
24.50,67.12,0.00,0.00,21.17,26.31,23.13,73.01,58.04,72.63,0.00,205.48,0.00,0.00,695.81,0.00
23.70,66.62,0.00,0.00,20.73,28.08,22.27,76.40,50.57,74.31,1.88,322.33,0.00,0.00,498.27,0.00
22.90,65.75,0.00,0.00,20.99,28.55,22.01,75.49,50.26,75.17,31.06,380.80,0.00,60.22,92.51,0.00
22.29,67.50,0.00,0.00,21.86,28.78,20.02,75.28,50.18,90.76,104.95,402.06,0.00,327.44,32.04,0.00
21.73,70.25,0.00,0.00,23.31,28.23,19.85,70.54,52.24,91.88,149.83,384.39,0.00,469.09,48.57,0.00
21.31,72.88,0.00,0.00,24.91,27.52,18.13,64.34,56.00,100.00,195.73,319.62,0.00,544.71,78.88,0.00
21.01,74.00,0.00,0.00,26.39,27.73,16.50,57.71,57.43,100.00,206.68,260.11,0.00,699.87,88.72,0.00
20.71,76.50,1.88,0.00,27.96,27.42,16.17,51.04,59.65,100.00,319.47,188.29,0.00,493.85,93.30,0.00
20.79,76.75,30.56,59.25,28.42,26.59,17.65,50.75,62.58,98.05,377.18,93.01,35.56,91.63,85.36,68.43
21.84,75.38,104.81,327.00,28.46,26.10,18.19,51.40,61.11,100.00,393.16,14.35,92.55,31.33,6.83,370.13
23.40,70.00,151.00,472.75,28.13,25.29,20.96,52.62,63.67,83.81,381.66,0.00,117.40,48.22,0.00,632.44
24.88,64.50,195.25,543.38,27.75,23.23,21.66,55.12,74.93,77.09,324.94,0.00,133.20,80.19,0.00,698.69
26.46,57.38,207.88,703.94,27.72,22.94,22.79,57.47,73.63,67.95,259.96,0.00,148.26,88.67,0.00,728.22
27.85,51.50,316.62,489.44,27.35,21.98,24.61,59.95,75.91,58.86,187.37,0.00,179.62,92.84,0.00,761.50
28.30,51.25,373.56,90.75,26.63,21.32,26.62,62.41,79.27,50.90,93.25,0.00,205.76,85.58,0.00,813.39
28.18,52.62,384.25,30.62,25.96,19.90,27.88,61.75,91.51,46.85,14.20,0.00,199.15,6.76,0.00,849.75
28.04,53.00,378.94,47.88,25.07,19.38,27.93,64.71,95.19,46.89,0.00,0.00,163.97,0.00,0.00,835.40
27.94,54.25,330.25,81.50,23.54,18.21,27.14,73.34,100.00,50.07,0.00,0.00,115.48,0.00,0.00,787.63
27.71,57.50,259.81,88.62,22.85,17.17,27.65,74.12,100.00,49.87,0.00,0.00,93.76,0.00,0.00,797.94
27.29,60.25,186.44,92.38,21.83,16.78,26.02,76.70,100.00,56.55,0.00,0.00,75.23,0.00,0.00,617.21
26.66,62.25,93.50,85.81,20.98,17.52,26.17,81.33,99.03,53.23,0.00,35.22,60.91,0.00,67.77,415.58
25.84,62.38,14.06,6.69,19.85,18.35,24.68,91.88,99.26,56.32,0.00,93.65,14.82,0.00,374.53,30.32
24.88,65.75,0.00,0.00,19.14,20.51,23.90,96.84,86.65,63.37,0.00,113.89,0.00,0.00,613.53,0.00
23.81,71.75,0.00,0.00,18.25,21.68,22.04,100.00,76.98,75.80,0.00,133.38,0.00,0.00,699.63,0.00
22.77,74.62,0.00,0.00,17.50,23.02,23.22,100.00,66.85,70.80,0.00,150.82,0.00,0.00,740.80,0.00
21.71,77.50,0.00,0.00,17.09,24.61,22.99,100.00,58.87,73.44,0.00,179.59,0.00,0.00,761.37,0.00
20.68,83.38,0.00,0.00,17.45,26.16,22.66,99.51,52.70,71.94,35.05,199.38,0.00,67.45,788.16,0.00
19.80,92.25,0.00,0.00,18.43,27.21,19.86,98.69,49.30,86.06,94.20,190.55,0.00,376.74,813.03,0.00
18.94,98.50,0.00,0.00,20.29,27.52,21.78,88.08,48.32,73.22,112.14,159.52,0.00,604.07,812.70,0.00
18.29,100.00,0.00,0.00,21.69,27.29,21.55,76.93,49.53,70.44,133.47,116.77,0.00,700.09,796.41,0.00
17.79,100.00,0.00,0.00,23.14,27.51,20.37,66.30,50.38,76.84,152.10,92.85,0.00,747.09,790.19,0.00
17.35,100.00,0.00,0.00,24.61,26.46,21.45,58.88,54.90,71.46,179.57,77.71,0.00,761.31,637.58,0.00
17.39,100.00,34.88,67.12,25.93,26.07,22.01,53.60,53.62,68.19,196.19,60.49,17.86,775.55,412.66,0.00
18.50,98.12,94.75,378.94,26.88,24.74,21.76,50.53,56.10,71.20,186.24,14.88,47.02,794.67,30.44,0.00
20.10,89.50,110.38,594.62,27.32,23.92,20.76,49.04,63.31,83.28,157.29,0.00,65.01,801.35,0.00,9.38
21.70,76.88,133.56,700.56,27.36,22.67,22.13,49.27,72.65,82.41,117.42,0.00,235.91,800.80,0.00,52.56
23.24,65.75,153.38,753.38,27.44,22.91,24.09,50.63,72.46,69.68,92.40,0.00,295.83,786.32,0.00,59.92
24.61,58.88,179.56,761.25,26.67,22.49,24.77,54.07,76.28,63.39,78.95,0.00,187.45,647.76,0.00,9.45
25.73,54.50,193.00,762.94,26.02,22.02,24.76,53.81,75.53,62.28,60.27,0.00,270.32,411.21,0.00,42.83
26.60,51.75,181.94,776.31,24.77,20.52,25.41,55.99,82.34,59.90,14.91,0.00,373.91,30.50,0.00,221.90
27.15,49.75,155.06,790.00,23.92,21.43,27.85,63.28,75.17,50.06,0.00,0.00,313.96,0.00,0.00,553.78
27.43,49.00,118.06,805.19,22.99,21.32,29.20,71.08,71.66,45.98,0.00,0.00,243.27,0.00,0.00,656.91
27.38,50.88,91.94,782.44,22.75,20.75,29.26,73.29,74.86,46.10,0.00,0.00,247.68,0.00,0.00,289.48
26.86,53.25,80.19,657.94,22.24,21.27,28.32,77.70,72.42,48.88,0.00,0.00,123.04,0.00,0.00,507.07
25.98,54.00,60.06,409.75,21.70,21.61,27.80,77.32,70.29,49.60,0.00,17.37,63.26,0.00,0.00,362.72
24.79,55.88,14.94,30.56,20.86,21.68,28.57,80.48,71.60,44.56,0.00,46.76,17.55,0.00,0.00,30.42
23.93,63.25,0.00,0.00,21.25,21.27,26.21,76.14,80.45,53.18,0.00,67.56,0.00,0.00,9.75,0.00
23.26,69.50,0.00,0.00,21.20,22.36,25.30,72.27,81.08,57.99,0.00,239.98,0.00,0.00,53.47,0.00
22.62,74.12,0.00,0.00,20.94,24.03,25.84,73.87,69.96,58.28,0.00,294.64,0.00,0.00,59.68,0.00
22.02,79.12,0.00,0.00,21.18,24.66,25.52,72.90,63.89,61.61,0.00,186.04,0.00,0.00,9.38,0.00
21.43,79.12,0.00,0.00,21.40,24.77,24.32,71.33,62.20,65.94,17.12,270.66,0.00,0.00,42.89,0.00
21.14,78.62,0.00,0.00,21.64,25.50,23.96,71.80,59.51,65.78,46.63,376.43,0.00,0.00,223.39,0.00
21.10,77.12,0.00,0.00,21.52,27.31,24.43,79.03,52.15,60.12,68.84,302.70,0.00,9.94,533.92,0.00
21.10,72.88,0.00,0.00,22.48,28.54,22.69,80.42,48.37,67.68,242.02,232.82,0.00,53.93,628.70,0.00
21.10,72.88,0.00,0.00,24.00,28.79,21.25,70.11,47.74,77.46,294.04,239.97,0.00,59.56,280.46,0.00
21.10,73.38,0.00,0.00,24.61,28.39,22.87,64.13,48.63,69.29,185.33,123.67,0.00,9.35,509.69,0.00
21.23,72.38,16.88,0.00,24.78,28.03,22.58,62.16,48.80,73.63,270.83,64.35,21.81,42.91,368.99,0.00
21.61,72.00,46.50,0.00,25.55,28.07,21.65,59.32,46.28,82.49,377.68,16.97,87.86,224.13,29.40,0.00
21.74,77.62,70.12,10.12,27.04,26.59,22.40,53.20,51.84,83.10,297.07,0.00,150.60,523.99,0.00,3.68
22.58,79.75,244.06,54.38,28.21,25.83,23.38,49.56,55.93,81.15,227.60,0.00,267.91,614.60,0.00,20.65
23.98,70.25,293.44,59.44,28.56,25.78,23.67,48.56,58.51,81.58,236.11,0.00,328.69,275.95,0.00,28.50
24.56,64.38,184.62,9.31,28.43,25.31,25.00,48.50,62.55,76.13,123.99,0.00,380.32,511.00,0.00,35.23
24.79,62.12,271.00,42.94,28.15,24.43,24.57,48.40,65.47,81.23,64.89,0.00,365.89,372.12,0.00,28.18
25.59,59.12,378.94,224.88,27.82,23.91,26.26,47.14,66.02,72.99,16.67,0.00,346.97,28.89,0.00,20.11
26.81,54.25,291.44,514.06,26.77,23.77,25.82,51.17,63.25,75.94,0.00,0.00,358.22,0.00,0.00,27.27
27.93,50.75,222.38,600.50,26.10,22.67,26.07,54.91,67.78,65.73,0.00,0.00,300.28,0.00,0.00,19.38
28.36,49.38,232.25,271.44,25.75,21.77,25.40,58.63,74.79,60.04,0.00,0.00,207.37,0.00,0.00,10.91
28.46,48.38,124.31,512.31,25.21,22.37,25.20,63.03,71.95,58.66,0.00,0.00,110.86,0.00,0.00,0.81
28.25,48.00,65.44,375.25,24.48,22.17,25.77,65.24,75.87,55.01,0.00,21.21,20.40,0.00,0.00,0.00
27.60,48.00,16.38,28.38,23.88,21.93,24.64,66.13,80.93,59.83,0.00,89.65,2.84,0.00,0.00,0.00
26.93,50.50,0.00,0.00,23.44,22.17,24.12,64.82,84.49,59.44,0.00,148.24,0.00,0.00,3.62,0.00
26.33,53.88,0.00,0.00,22.66,22.96,22.13,67.83,83.70,65.69,0.00,260.42,0.00,0.00,20.08,0.00
25.73,58.75,0.00,0.00,22.03,23.73,22.27,73.46,81.23,65.88,0.00,330.13,0.00,0.00,28.63,0.00
25.12,63.50,0.00,0.00,22.12,24.75,22.63,73.29,77.57,70.11,0.00,373.66,0.00,0.00,34.62,0.00
24.52,65.00,0.00,0.00,21.97,24.77,22.25,77.00,80.11,75.15,20.92,371.20,0.00,0.00,28.59,0.00
23.86,66.25,0.00,0.00,22.06,25.72,20.73,80.16,75.99,84.04,90.55,334.71,0.00,0.00,19.40,0.00
23.16,66.38,0.00,0.00,22.06,25.55,20.89,85.19,77.47,81.25,147.06,351.55,0.00,3.59,26.76,0.00
22.65,67.88,0.00,0.00,22.76,25.74,19.14,84.97,67.36,86.70,256.68,293.49,0.00,19.79,18.94,0.00
22.25,72.12,0.00,0.00,23.76,25.42,18.97,81.05,59.96,88.05,330.84,207.66,0.00,28.69,10.93,0.00
21.91,74.62,0.00,0.00,24.62,25.21,20.59,78.28,58.64,80.09,370.33,110.90,0.00,34.31,0.81,0.00
21.80,78.12,20.62,0.00,24.87,25.23,20.38,79.56,57.31,81.68,373.85,19.67,30.69,28.80,0.00,13.99
22.18,79.38,91.44,0.00,25.46,24.41,22.02,77.50,60.86,72.94,328.57,2.80,108.45,19.05,0.00,59.30
21.96,85.88,145.88,3.56,25.42,23.86,22.51,78.24,60.60,71.50,348.22,0.00,156.64,26.50,0.00,62.83
22.58,86.25,252.94,19.50,25.57,22.59,21.77,68.18,63.66,83.23,290.09,0.00,260.51,18.72,0.00,214.73
23.79,80.88,331.56,28.75,25.43,22.35,24.76,59.92,65.50,62.73,207.80,0.00,351.23,10.93,0.00,88.20
24.51,79.00,367.00,34.00,25.21,22.21,23.15,58.63,72.31,62.10,110.92,0.00,278.97,0.81,0.00,17.90
24.95,79.00,376.50,29.00,24.96,21.65,24.14,58.47,78.64,55.27,19.31,0.00,316.54,0.00,0.00,18.28
25.23,79.00,322.44,18.69,24.29,20.74,24.95,61.37,84.02,51.58,2.77,0.00,393.88,0.00,0.00,62.89
25.30,79.00,344.88,26.25,23.73,20.66,25.96,61.17,82.62,50.11,0.00,0.00,392.43,0.00,0.00,191.33
25.43,69.00,286.69,18.50,22.82,19.64,26.79,62.64,83.79,49.54,0.00,0.00,318.57,0.00,0.00,432.55
25.44,59.88,207.94,10.94,22.39,19.47,26.82,65.31,85.08,48.95,0.00,0.00,156.26,0.00,0.00,760.46
25.21,58.62,110.94,0.81,22.01,20.16,27.24,73.40,82.67,46.29,0.00,0.00,101.32,0.00,0.00,710.24
24.73,59.62,18.94,0.00,21.35,20.13,25.04,80.38,83.21,53.48,0.00,30.16,58.05,0.00,13.74,383.21
24.19,61.88,2.75,0.00,20.74,21.33,24.80,84.01,76.91,54.05,0.00,103.60,17.70,0.00,56.65,29.77
23.62,61.75,0.00,0.00,20.55,21.85,25.30,83.31,75.25,54.48,0.00,149.85,0.00,0.00,60.10,0.00
23.02,61.62,0.00,0.00,19.89,22.14,23.13,82.34,81.11,64.93,0.00,267.88,0.00,0.00,220.81,0.00
22.43,65.12,0.00,0.00,19.72,24.24,23.98,83.60,65.24,58.11,0.00,339.11,0.00,0.00,85.16,0.00
21.83,74.50,0.00,0.00,19.95,23.74,22.46,83.96,59.68,62.62,0.00,291.89,0.00,0.00,18.73,0.00
21.10,82.12,0.00,0.00,20.00,24.34,21.67,83.98,54.51,67.21,29.89,321.15,0.00,13.62,18.54,0.00
20.74,84.00,0.00,0.00,20.98,24.93,22.47,78.89,51.67,61.73,101.17,393.25,0.00,55.33,62.79,0.00
20.45,84.00,0.00,0.00,21.51,25.68,22.78,77.13,51.18,60.64,146.46,384.71,0.00,58.74,187.57,0.00
20.11,80.88,0.00,0.00,22.33,26.33,22.38,80.06,51.27,63.27,271.57,308.82,0.00,223.84,419.31,0.00
19.94,82.12,0.00,0.00,23.98,26.61,22.26,66.50,49.73,64.74,333.06,153.94,0.00,83.64,749.17,0.00
19.77,85.25,0.00,0.00,24.04,26.94,21.82,58.46,47.33,68.83,298.35,99.22,0.00,19.15,695.53,0.00
19.89,84.75,29.62,13.50,24.44,25.74,21.36,54.13,51.05,73.38,323.45,61.28,29.12,18.68,404.48,83.00
20.69,80.88,98.75,54.00,24.92,25.23,21.44,51.71,52.47,77.91,392.94,18.29,68.11,62.74,30.76,407.95
21.23,79.00,143.06,57.38,25.53,25.14,25.00,51.72,55.11,66.08,380.86,0.00,120.31,185.69,0.00,621.63
22.49,79.00,275.25,226.88,26.11,23.81,24.63,52.14,62.09,74.07,303.94,0.00,158.52,412.68,0.00,538.82
23.76,67.75,327.00,82.12,26.50,23.90,28.36,50.11,58.43,56.71,152.78,0.00,267.18,743.52,0.00,578.96
24.29,57.25,304.81,19.56,26.79,22.86,27.34,47.86,60.93,60.70,98.17,0.00,252.78,688.17,0.00,505.79
24.52,53.75,325.75,18.81,26.09,22.20,28.42,49.83,64.85,56.44,62.89,0.00,275.99,415.11,0.00,504.10
24.91,51.75,392.62,62.69,25.45,22.36,29.20,51.67,62.24,53.91,18.59,0.00,277.76,31.25,0.00,487.58
25.41,52.25,377.00,183.81,25.06,22.30,29.40,55.43,62.88,52.91,0.00,0.00,268.88,0.00,0.00,427.05
25.91,53.00,299.06,406.06,24.14,21.93,31.32,60.67,65.45,47.59,0.00,0.00,298.03,0.00,0.00,378.50
26.41,50.50,151.62,737.88,23.86,21.75,30.67,58.59,67.31,51.64,0.00,0.00,224.98,0.00,0.00,333.23
26.66,48.38,97.12,680.81,23.06,21.43,30.02,60.09,70.86,53.39,0.00,0.00,146.69,0.00,0.00,278.95
26.39,48.62,64.50,425.75,22.46,21.30,30.36,63.68,73.69,52.23,0.00,29.00,91.68,0.00,82.65,119.20
25.64,50.88,18.88,31.75,22.30,21.94,27.16,62.50,75.33,61.77,0.00,70.71,10.37,0.00,423.53,6.97
24.99,55.75,0.00,0.00,22.06,24.48,27.07,64.00,68.73,61.15,0.00,116.16,0.00,0.00,600.16,0.00
24.43,59.25,0.00,0.00,21.70,25.13,26.45,66.53,71.59,63.66,0.00,164.64,0.00,0.00,559.60,0.00
23.83,58.75,0.00,0.00,21.49,27.66,24.69,68.60,59.86,74.16,0.00,255.06,0.00,0.00,552.70,0.00
23.23,59.25,0.00,0.00,21.24,27.81,25.56,71.87,58.79,69.37,0.00,261.89,0.00,0.00,524.02,0.00
22.69,62.50,0.00,0.00,21.28,28.85,23.20,73.85,54.78,81.40,28.94,285.18,0.00,82.48,520.89,0.00
22.25,62.75,0.00,0.00,22.19,29.64,24.67,74.04,52.33,72.55,72.01,286.97,0.00,431.33,503.76,0.00
21.85,65.12,0.00,0.00,24.22,29.99,23.45,70.06,50.83,75.62,114.08,281.44,0.00,589.43,446.99,0.00
21.51,67.62,0.00,0.00,25.39,31.00,23.64,70.36,48.73,70.18,167.69,291.48,0.00,569.99,370.19,0.00
21.27,69.88,0.00,0.00,27.31,30.59,22.88,61.43,51.94,71.71,249.00,223.68,0.00,539.57,331.30,0.00
21.07,72.88,0.00,0.00,28.05,29.99,22.21,57.84,53.50,76.06,266.44,146.38,0.00,533.13,278.35,0.00
21.25,74.00,28.88,82.31,29.07,29.69,23.03,53.95,54.99,75.51,289.78,87.69,27.37,529.29,114.01,95.99
22.40,72.75,73.31,439.12,29.85,27.60,23.84,51.54,59.94,76.11,291.58,10.71,69.54,511.85,7.21,487.88
24.00,71.38,112.00,578.69,30.29,27.12,24.19,49.79,60.95,74.58,287.72,0.00,105.92,456.97,0.00,527.20
25.60,69.12,170.75,580.38,30.84,26.46,27.93,49.31,63.64,57.69,288.21,0.00,206.47,366.03,0.00,572.04
27.01,63.00,242.94,526.44,30.55,25.21,29.48,52.10,71.58,50.94,223.03,0.00,266.74,330.34,0.00,586.11
28.25,56.88,271.00,542.25,29.97,25.25,28.80,53.56,70.99,52.92,146.22,0.00,256.21,278.05,0.00,528.90
29.26,53.12,294.38,537.69,29.36,23.75,31.10,56.37,78.45,45.09,85.69,0.00,326.54,111.41,0.00,541.02
30.04,50.75,296.19,519.94,27.82,24.16,30.55,59.03,75.40,47.14,10.89,0.00,297.95,7.32,0.00,458.23
30.55,48.75,294.00,466.94,27.14,23.32,31.59,60.85,76.37,43.89,0.00,0.00,260.50,0.00,0.00,517.43
30.70,49.88,284.94,361.88,26.46,23.21,33.12,63.63,72.47,39.30,0.00,0.00,243.29,0.00,0.00,575.37
30.51,52.25,222.38,329.38,25.48,22.72,31.06,70.29,72.55,46.28,0.00,0.00,152.78,0.00,0.00,502.23
29.96,53.62,146.06,277.75,25.09,22.26,31.04,71.81,75.78,45.29,0.00,0.00,91.19,0.00,0.00,534.77
29.07,57.75,83.69,108.81,24.03,22.73,30.18,76.98,77.20,47.43,0.00,26.81,56.22,0.00,94.03,336.90
28.01,58.12,11.06,7.44,23.91,23.72,28.79,76.82,76.80,53.85,0.00,68.92,8.45,0.00,483.56,24.41
27.16,60.75,0.00,0.00,23.25,24.75,28.65,76.74,71.85,58.58,0.00,110.46,0.00,0.00,549.79,0.00
26.46,63.62,0.00,0.00,22.99,27.33,28.57,73.61,60.41,58.75,0.00,198.29,0.00,0.00,549.39,0.00
25.70,69.00,0.00,0.00,22.64,28.81,25.60,72.96,53.66,70.84,0.00,254.99,0.00,0.00,560.31,0.00
24.96,72.62,0.00,0.00,22.29,29.14,25.42,75.64,51.71,69.17,0.00,262.66,0.00,0.00,542.23,0.00
24.26,75.50,0.00,0.00,22.58,30.80,25.69,78.04,46.11,65.57,26.53,319.80,0.00,93.04,529.85,0.00
23.69,78.25,0.00,0.00,23.65,30.92,25.55,77.15,45.94,67.64,68.62,306.35,0.00,481.41,471.14,0.00
23.19,77.12,0.00,0.00,25.02,31.67,23.07,70.48,43.64,82.73,112.73,262.06,0.00,561.08,520.53,0.00
22.81,74.75,0.00,0.00,27.03,32.52,24.35,61.76,41.15,71.56,194.21,233.65,0.00,538.07,552.56,0.00
22.57,73.38,0.00,0.00,28.47,31.48,21.82,55.02,44.95,84.39,249.12,157.73,0.00,547.40,518.52,0.00
